$ Get data for 692:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:46 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA692           Pigtail Peak
WA692       1002  12     44.00
WA692       1002  13     56.00
WA692       1002  14     51.00
WA692       1002  15     58.00
WA692       1002  16     56.00
WA692       1002  17     64.00
WA692       1002  18     59.00
WA692       1002  19     50.00
WA692       1002  20     42.00
WA692       1002  21     56.00
WA692       1002  22     48.00
WA692       1002  23     44.00
WA692       1002  24     43.00
WA692       1002  25     47.00
WA692       1002  26     45.00
WA692       1002  27     41.00
WA692       1002  28     31.00
WA692       1002  29     26.00
WA692       1002  30     20.00
WA692       1002  31     25.00
WA692       1102   1     33.00
WA692       1102   2     46.00
WA692       1102   3     48.00
WA692       1102   4     45.00
WA692       1102   5     46.00
WA692       1102   6     46.00
WA692       1102   7     42.00
WA692       1102   8     31.00
WA692       1102   9     32.00
WA692       1102  10     34.00
WA692       1102  11     36.00
WA692       1102  12     38.00
WA692       1102  13     32.00
WA692       1102  14     32.00
WA692       1102  15     40.00
WA692       1102  16     39.00
WA692       1102  17     29.00
WA692       1102  18     33.00
WA692       1102  19     40.00
WA692       1102  20     54.00
WA692       1102  21     52.00
WA692       1102  22     45.00
WA692       1102  23     36.00
WA692       1102  24     35.00
WA692       1102  25     51.00
WA692       1102  26     43.00
WA692       1102  27     46.00
WA692       1102  28     60.00
WA692       1102  29     45.00
WA692       1102  30     41.00
WA692       1202   1     41.00
WA692       1202   2     41.00
WA692       1202   3     41.00
WA692       1202   4     33.00
WA692       1202   5     41.00
WA692       1202   6     45.00
WA692       1202   7     47.00
WA692       1202   8     36.00
WA692       1202   9     41.00
WA692       1202  10     31.00
WA692       1202  11     34.00
WA692       1202  12     38.00
WA692       1202  13     34.00
WA692       1202  14     38.00
WA692       1202  15     30.00
WA692       1202  16     31.00
WA692       1202  17     25.00
WA692       1202  18     22.00
WA692       1202  19     21.00
WA692       1202  20     21.00
WA692       1202  21     26.00
WA692       1202  22     28.00
WA692       1202  23     22.00
WA692       1202  24     24.00
WA692       1202  25     29.00
WA692       1202  26     27.00
WA692       1202  27     33.00
WA692       1202  28     26.00
WA692       1202  29     23.00
WA692       1202  30     32.00
WA692       1202  31     28.00
WA692       0103   1     35.00
WA692       0103   2     36.00
WA692       0103   3     34.00
WA692       0103   4     36.00
WA692       0103   5     38.00
WA692       0103   6     33.00
WA692       0103   7     48.00
WA692       0103   8     38.00
WA692       0103   9     25.00
WA692       0103  10     23.00
WA692       0103  11     32.00
WA692       0103  12     33.00
WA692       0103  13     35.00
WA692       0103  14     31.00
WA692       0103  15     33.00
WA692       0103  16     41.00
WA692       0103  17     49.00
WA692       0103  18     57.00
WA692       0103  19     42.00
WA692       0103  20     41.00
WA692       0103  21     35.00
WA692       0103  22     38.00
WA692       0103  23     30.00
WA692       0103  24     35.00
WA692       0103  25     41.00
WA692       0103  26     41.00
WA692       0103  27     30.00
WA692       0103  28     35.00
WA692       0103  29     32.00
WA692       0103  30     39.00
WA692       0103  31     37.00
WA692       0203   1     28.00
WA692       0203   2     32.00
WA692       0203   3     29.00
WA692       0203   4     32.00
WA692       0203   5     35.00
WA692       0203   6     32.00
WA692       0203   7     42.00
WA692       0203   8     43.00
WA692       0203   9     38.00
WA692       0203  10     41.00
WA692       0203  11     38.00
WA692       0203  12     40.00
WA692       0203  13     43.00
WA692       0203  14     41.00
WA692       0203  15     33.00
WA692       0203  16     31.00
WA692       0203  17     28.00
WA692       0203  18     29.00
WA692       0203  19     37.00
WA692       0203  20     29.00
WA692       0203  21     30.00
WA692       0203  22     27.00
WA692       0203  23     20.00
WA692       0203  24     17.00
WA692       0203  25     40.00
WA692       0203  26     36.00
WA692       0203  27     36.00
WA692       0203  28     31.00
WA692       0303   1     36.00
WA692       0303   2     27.00
WA692       0303   3     32.00
WA692       0303   4     32.00
WA692       0303   5     25.00
WA692       0303   6     22.00
WA692       0303   7     25.00
WA692       0303   8     31.00
WA692       0303   9     35.00
WA692       0303  10     32.00
WA692       0303  11     34.00
WA692       0303  12     37.00
WA692       0303  13     41.00
WA692       0303  14     36.00
WA692       0303  15     39.00
WA692       0303  16     36.00
WA692       0303  17     35.00
WA692       0303  18     36.00
WA692       0303  19     38.00
WA692       0303  20     33.00
WA692       0303  21     35.00
WA692       0303  22     32.00
WA692       0303  23     32.00
WA692       0303  24     41.00
WA692       0303  25     31.00
WA692       0303  26     31.00
WA692       0303  27     36.00
WA692       0303  28     47.00
WA692       0303  29     54.00
WA692       0303  30     56.00
WA692       0303  31     38.00
WA692       0403   1     30.00
WA692       0403   2     37.00
WA692       0403   3     30.00
WA692       0403   4     37.00
WA692       0403   5     28.00
WA692       0403   6     38.00
WA692       0403   7     41.00
WA692       0403   8     46.00
WA692       0403   9     48.00
WA692       0403  10     43.00
WA692       0403  11     44.00
WA692       0403  12     47.00
WA692       0403  13     47.00
WA692       0403  14     37.00
WA692       0403  15     39.00
WA692       0403  16     50.00
WA692       0403  17     35.00
WA692       0403  18     38.00
WA692       0403  19     53.00
WA692       0403  20     51.00
WA692       0403  21     50.00
WA692       0403  22     37.00
WA692       0403  23     45.00
WA692       0403  24     33.00
WA692       0403  25     41.00
WA692       0403  26     35.00
WA692       0403  27     52.00
WA692       0403  28     48.00
WA692       0403  29     44.00
WA692       0403  30     41.00
WA692       0503   1     48.00
WA692       0503   2     53.00
WA692       0503   3     38.00
WA692       0503   4     41.00
WA692       0503   5     31.00
WA692       0503   6     41.00
WA692       0503   7     42.00
WA692       0503   8     46.00
WA692       0503   9     43.00
WA692       0503  10     52.00
WA692       0503  11     49.00
WA692       0503  12     47.00
WA692       0503  13     63.00
WA692       0503  14     45.00
WA692       0503  15     32.00
WA692       0503  16     38.00
WA692       0503  17     35.00
WA692       0503  18     43.00
WA692       0503  19   -999.00
WA692       0503  20     49.00
WA692       0503  21     51.00
WA692       0503  22     52.00
WA692       0503  23     70.00
WA692       0503  24     68.00
WA692       0503  25     50.00
WA692       0503  26     55.00
WA692       0503  27     66.00
WA692       0503  28     60.00
WA692       0503  29     72.00
WA692       0503  30     52.00
WA692       0503  31     52.00
WA692       0603   1     54.00
WA692       0603   2     55.00
WA692       0603   3     64.00
WA692       0603   4     69.00
WA692       0603   5     69.00
WA692       0603   6     75.00
WA692       0603   7     74.00
WA692       0603   8     63.00
WA692       0603   9     54.00
WA692       0603  10     47.00
WA692       0603  11     59.00
WA692       0603  12     58.00
WA692       0603  13     46.00
WA692       0603  14     49.00
WA692       0603  15     58.00
WA692       0603  16     71.00
WA692       0603  17     76.00
WA692       0603  18     54.00
WA692       0603  19     42.00
WA692       0603  20     36.00
WA692       0603  21     37.00
WA692       0603  22     42.00
WA692       0603  23     49.00
WA692       0603  24     56.00
WA692       0603  25     65.00
WA692       0603  26     70.00
WA692       0603  27     68.00
WA692       0603  28     78.00
WA692       0603  29     73.00
WA692       0603  30     48.00
WA692       0703   1     50.00
WA692       0703   2     55.00
WA692       0703   3     57.00
WA692       0703   4     59.00
WA692       0703   5     58.00
WA692       0703   6     65.00
WA692       0703   7     63.00
WA692       0703   8     51.00
WA692       0703   9     69.00
WA692       0703  10     76.00
WA692       0703  11     73.00
WA692       0703  12     65.00
WA692       0703  13     56.00
WA692       0703  14     63.00
WA692       0703  15     66.00
WA692       0703  16     59.00
WA692       0703  17     69.00
WA692       0703  18     74.00
WA692       0703  19     74.00
WA692       0703  20     69.00
WA692       0703  21     78.00
WA692       0703  22     78.00
WA692       0703  23     69.00
WA692       0703  24     67.00
WA692       0703  25     71.00
WA692       0703  26     68.00
WA692       0703  27     76.00
WA692       0703  28     79.00
WA692       0703  29     82.00
WA692       0703  30     76.00
WA692       0703  31     74.00
WA692       0803   1     68.00
WA692       0803   2     64.00
WA692       0803   3     60.00
WA692       0803   4     69.00
WA692       0803   5     66.00
WA692       0803   6     60.00
WA692       0803   7     60.00
WA692       0803   8     65.00
WA692       0803   9     68.00
WA692       0803  10     61.00
WA692       0803  11     57.00
WA692       0803  12     59.00
WA692       0803  13     65.00
WA692       0803  14     76.00
WA692       0803  15     77.00
WA692       0803  16     55.00
WA692       0803  17     69.00
WA692       0803  18   -999.00
WA692       0803  19     62.00
WA692       0803  20     75.00
WA692       0803  21     73.00
WA692       0803  22     59.00
WA692       0803  23     58.00
WA692       0803  24     64.00
WA692       0803  25     76.00
WA692       0803  26     60.00
WA692       0803  27     56.00
WA692       0803  28     67.00
WA692       0803  29     69.00
WA692       0803  30     74.00
WA692       0803  31     69.00
WA692       0903   1     76.00
WA692       0903   2     76.00
WA692       0903   3     83.00
WA692       0903   4     76.00
WA692       0903   5     74.00
WA692       0903   6     75.00
WA692       0903   7     51.00
WA692       0903   8     39.00
WA692       0903   9     43.00
WA692       0903  10     45.00
WA692       0903  11     47.00
WA692       0903  12     49.00
WA692       0903  13     61.00
WA692       0903  14     58.00
WA692       0903  15     51.00
WA692       0903  16     34.00
WA692       0903  17     41.00
WA692       0903  18     54.00
WA692       0903  19     45.00
WA692       0903  20     57.00
WA692       0903  21     63.00
WA692       0903  22     64.00
WA692       0903  23     63.00
WA692       0903  24     69.00
WA692       0903  25     62.00
WA692       0903  26     78.00
WA692       0903  27     68.00
WA692       0903  28     72.00
WA692       0903  29     62.00
WA692       0903  30     61.00
WA692       1003   1     69.00
WA692       1003   2     68.00
WA692       1003   3     65.00
WA692       1003   4     69.00
WA692       1003   5     66.00
WA692       1003   6     64.00
WA692       1003   7     41.00
WA692       1003   8     42.00
WA692       1003   9     34.00
WA692       1003  10     36.00
WA692       1003  11     38.00
WA692       1003  12     33.00
WA692       1003  13     49.00
WA692       1003  14     44.00
WA692       1003  15     35.00
WA692       1003  16     44.00
WA692       1003  17     49.00
WA692       1003  18     58.00
WA692       1003  19     45.00
WA692       1003  20     51.00
WA692       1003  21     64.00
WA692       1003  22     53.00
WA692       1003  23     36.00
WA692       1003  24     46.00
WA692       1003  25     61.00
WA692       1003  26     68.00
WA692       1003  27     52.00
WA692       1003  28     46.00
WA692       1003  29     30.00
WA692       1003  30     20.00
WA692       1003  31     18.00
WA692       1103   1     28.00
WA692       1103   2     17.00
WA692       1103   3     25.00
WA692       1103   4     20.00
WA692       1103   5     26.00
WA692       1103   6     27.00
WA692       1103   7     31.00
WA692       1103   8     29.00
WA692       1103   9     37.00
WA692       1103  10     31.00
WA692       1103  11     31.00
WA692       1103  12     39.00
WA692       1103  13     44.00
WA692       1103  14     36.00
WA692       1103  15     33.00
WA692       1103  16     28.00
WA692       1103  17     33.00
WA692       1103  18     37.00
WA692       1103  19     38.00
WA692       1103  20     22.00
WA692       1103  21     19.00
WA692       1103  22     23.00
WA692       1103  23     32.00
WA692       1103  24     22.00
WA692       1103  25     26.00
WA692       1103  26     23.00
WA692       1103  27     31.00
WA692       1103  28     34.00
WA692       1103  29     33.00
WA692       1103  30     27.00
WA692       1203   1     33.00
WA692       1203   2     36.00
WA692       1203   3     28.00
WA692       1203   4     33.00
WA692       1203   5     33.00
WA692       1203   6     32.00
WA692       1203   7     30.00
WA692       1203   8     28.00
WA692       1203   9     21.00
WA692       1203  10     23.00
WA692       1203  11     30.00
WA692       1203  12     29.00
WA692       1203  13     31.00
WA692       1203  14     22.00
WA692       1203  15     27.00
WA692       1203  16     31.00
WA692       1203  17     33.00
WA692       1203  18     31.00
WA692       1203  19     37.00
