$ Get data for 824:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:17 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA824           Touchet
WA824       0902  21     57.00
WA824       0902  22     66.00
WA824       0902  23     71.00
WA824       0902  24     66.00
WA824       0902  25     60.00
WA824       0902  26     62.00
WA824       0902  27     52.00
WA824       0902  28     60.00
WA824       0902  29     49.00
WA824       0902  30     44.00
WA824       1002   1     44.00
WA824       1002   2     49.00
WA824       1002   3     44.00
WA824       1002   4     46.00
WA824       1002   5     48.00
WA824       1002   6     63.00
WA824       1002   7     56.00
WA824       1002   8     58.00
WA824       1002   9     58.00
WA824       1002  10     44.00
WA824       1002  11     40.00
WA824       1002  12     53.00
WA824       1002  13     59.00
WA824       1002  14     56.00
WA824       1002  15     57.00
WA824       1002  16     57.00
WA824       1002  17     64.00
WA824       1002  18     59.00
WA824       1002  19     58.00
WA824       1002  20     49.00
WA824       1002  21     54.00
WA824       1002  22     52.00
WA824       1002  23     45.00
WA824       1002  24     47.00
WA824       1002  25     49.00
WA824       1002  26     48.00
WA824       1002  27     43.00
WA824       1002  28     35.00
WA824       1002  29     32.00
WA824       1002  30     19.00
WA824       1002  31     30.00
WA824       1102   1     41.00
WA824       1102   2     44.00
WA824       1102   3     43.00
WA824       1102   4     45.00
WA824       1102   5     52.00
WA824       1102   6     49.00
WA824       1102   7     52.00
WA824       1102   8     39.00
WA824       1102   9     36.00
WA824       1102  10     38.00
WA824       1102  11     38.00
WA824       1102  12     38.00
WA824       1102  13     36.00
WA824       1102  14     37.00
WA824       1102  15     42.00
WA824       1102  16     43.00
WA824       1102  17     34.00
WA824       1102  18     43.00
WA824       1102  19     45.00
WA824       1102  20     55.00
WA824       1102  21     55.00
WA824       1102  22     48.00
WA824       1102  23     42.00
WA824       1102  24     33.00
WA824       1102  25     39.00
WA824       1102  26     43.00
WA824       1102  27     47.00
WA824       1102  28     53.00
WA824       1102  29     52.00
WA824       1102  30     52.00
WA824       1202   1     47.00
WA824       1202   2     46.00
WA824       1202   3     44.00
WA824       1202   4     38.00
WA824       1202   5     43.00
WA824       1202   6     46.00
WA824       1202   7     45.00
WA824       1202   8     46.00
WA824       1202   9     40.00
WA824       1202  10     33.00
WA824       1202  11     36.00
WA824       1202  12     37.00
WA824       1202  13     39.00
WA824       1202  14     45.00
WA824       1202  15     42.00
WA824       1202  16     35.00
WA824       1202  17     34.00
WA824       1202  18     28.00
WA824       1202  19     27.00
WA824       1202  20     33.00
WA824       1202  21     31.00
WA824       1202  22     29.00
WA824       1202  23     30.00
WA824       1202  24     29.00
WA824       1202  25     29.00
WA824       1202  26     30.00
WA824       1202  27     37.00
WA824       1202  28     35.00
WA824       1202  29     35.00
WA824       1202  30     31.00
WA824       1202  31     33.00
WA824       0103   1     31.00
WA824       0103   2     38.00
WA824       0103   3     36.00
WA824       0103   4     39.00
WA824       0103   5     40.00
WA824       0103   6     44.00
WA824       0103   7     46.00
WA824       0103   8     47.00
WA824       0103   9     37.00
WA824       0103  10     39.00
WA824       0103  11     39.00
WA824       0103  12     35.00
WA824       0103  13     39.00
WA824       0103  14     36.00
WA824       0103  15     34.00
WA824       0103  16     39.00
WA824       0103  17   -999.00
WA824       0103  18     52.00
WA824       0103  19     47.00
WA824       0103  20     41.00
WA824       0103  21     38.00
WA824       0103  22     37.00
WA824       0103  23     37.00
WA824       0103  24     42.00
WA824       0103  25     41.00
WA824       0103  26     45.00
WA824       0103  27     38.00
WA824       0103  28     41.00
WA824       0103  29     35.00
WA824       0103  30     44.00
WA824       0103  31     44.00
WA824       0203   1     33.00
WA824       0203   2     34.00
WA824       0203   3     28.00
WA824       0203   4     27.00
WA824       0203   5     28.00
WA824       0203   6     36.00
WA824       0203   7     36.00
WA824       0203   8     28.00
WA824       0203   9     42.00
WA824       0203  10     38.00
WA824       0203  11     48.00
WA824       0203  12     50.00
WA824       0203  13     41.00
WA824       0203  14     36.00
WA824       0203  15     40.00
WA824       0203  16     38.00
WA824       0203  17     33.00
WA824       0203  18     35.00
WA824       0203  19     37.00
WA824       0203  20     33.00
WA824       0203  21     34.00
WA824       0203  22     30.00
WA824       0203  23     30.00
WA824       0203  24     30.00
WA824       0203  25     40.00
WA824       0203  26     43.00
WA824       0203  27     37.00
WA824       0203  28     28.00
WA824       0303   1     30.00
WA824       0303   2     37.00
WA824       0303   3     31.00
WA824       0303   4     33.00
WA824       0303   5     31.00
WA824       0303   6     29.00
WA824       0303   7     31.00
WA824       0303   8     34.00
WA824       0303   9     38.00
WA824       0303  10     42.00
WA824       0303  11     41.00
WA824       0303  12     49.00
WA824       0303  13     51.00
WA824       0303  14     50.00
WA824       0303  15     39.00
WA824       0303  16     43.00
WA824       0303  17     40.00
WA824       0303  18     48.00
WA824       0303  19     50.00
WA824       0303  20     40.00
WA824       0303  21     39.00
WA824       0303  22     40.00
WA824       0303  23     37.00
WA824       0303  24     44.00
WA824       0303  25     37.00
WA824       0303  26     33.00
WA824       0303  27     38.00
WA824       0303  28     46.00
WA824       0303  29     53.00
WA824       0303  30     62.00
WA824       0303  31     47.00
WA824       0403   1     41.00
WA824       0403   2     36.00
WA824       0403   3     33.00
WA824       0403   4     42.00
WA824       0403   5     32.00
WA824       0403   6     36.00
WA824       0403   7     46.00
WA824       0403   8     59.00
WA824       0403   9     51.00
WA824       0403  10     60.00
WA824       0403  11     48.00
WA824       0403  12     56.00
WA824       0403  13     51.00
WA824       0403  14     43.00
WA824       0403  15     45.00
WA824       0403  16     47.00
WA824       0403  17     40.00
WA824       0403  18     44.00
WA824       0403  19     51.00
WA824       0403  20     59.00
WA824       0403  21     56.00
WA824       0403  22     45.00
WA824       0403  23     54.00
WA824       0403  24     46.00
WA824       0403  25     47.00
WA824       0403  26     37.00
WA824       0403  27     51.00
WA824       0403  28     55.00
WA824       0403  29     49.00
WA824       0403  30     47.00
WA824       0503   1     48.00
WA824       0503   2     56.00
WA824       0503   3     44.00
WA824       0503   4     40.00
WA824       0503   5     40.00
WA824       0503   6     40.00
WA824       0503   7     46.00
WA824       0503   8     51.00
WA824       0503   9     52.00
WA824       0503  10     49.00
WA824       0503  11     48.00
WA824       0503  12     44.00
WA824       0503  13     60.00
WA824       0503  14     59.00
WA824       0503  15     38.00
WA824       0503  16     43.00
WA824       0503  17     40.00
WA824       0503  18     40.00
WA824       0503  19     53.00
WA824       0503  20     57.00
WA824       0503  21     56.00
WA824       0503  22     64.00
WA824       0503  23     68.00
WA824       0503  24     82.00
WA824       0503  25     54.00
WA824       0503  26     58.00
WA824       0503  27     71.00
WA824       0503  28     74.00
WA824       0503  29     69.00
WA824       0503  30     60.00
WA824       0503  31     62.00
WA824       0603   1     60.00
WA824       0603   2     58.00
WA824       0603   3     61.00
WA824       0603   4     64.00
WA824       0603   5     71.00
WA824       0603   6     71.00
WA824       0603   7     74.00
WA824       0603   8     71.00
WA824       0603   9     67.00
WA824       0603  10     62.00
WA824       0603  11     63.00
WA824       0603  12     70.00
WA824       0603  13     65.00
WA824       0603  14     59.00
WA824       0603  15     64.00
WA824       0603  16     71.00
WA824       0603  17     80.00
WA824       0603  18     77.00
WA824       0603  19     63.00
WA824       0603  20     44.00
WA824       0603  21     48.00
WA824       0603  22     53.00
WA824       0603  23     56.00
WA824       0603  24     61.00
WA824       0603  25     67.00
WA824       0603  26     71.00
WA824       0603  27     71.00
WA824       0603  28     76.00
WA824       0603  29     85.00
WA824       0603  30     66.00
WA824       0703   1     63.00
WA824       0703   2     63.00
WA824       0703   3     67.00
WA824       0703   4     69.00
WA824       0703   5     68.00
WA824       0703   6     70.00
WA824       0703   7     75.00
WA824       0703   8     64.00
WA824       0703   9     74.00
WA824       0703  10     80.00
WA824       0703  11     83.00
WA824       0703  12     78.00
WA824       0703  13     65.00
WA824       0703  14     71.00
WA824       0703  15     79.00
WA824       0703  16     76.00
WA824       0703  17     76.00
WA824       0703  18     84.00
WA824       0703  19     85.00
WA824       0703  20     78.00
WA824       0703  21     82.00
WA824       0703  22     88.00
WA824       0703  23     86.00
WA824       0703  24     80.00
WA824       0703  25     79.00
WA824       0703  26     80.00
WA824       0703  27     83.00
WA824       0703  28     87.00
WA824       0703  29     88.00
WA824       0703  30     87.00
WA824       0703  31     84.00
WA824       0803   1     82.00
WA824       0803   2     70.00
WA824       0803   3     64.00
WA824       0803   4     75.00
WA824       0803   5     74.00
WA824       0803   6     69.00
WA824       0803   7     69.00
WA824       0803   8     78.00
WA824       0803   9     79.00
WA824       0803  10     77.00
WA824       0803  11     69.00
WA824       0803  12     67.00
WA824       0803  13     73.00
WA824       0803  14     85.00
WA824       0803  15     86.00
WA824       0803  16     65.00
WA824       0803  17     74.00
WA824       0803  18     80.00
WA824       0803  19     81.00
WA824       0803  20     73.00
WA824       0803  21     80.00
WA824       0803  22     65.00
WA824       0803  23     67.00
WA824       0803  24     71.00
WA824       0803  25     83.00
WA824       0803  26     74.00
WA824       0803  27     69.00
WA824       0803  28     72.00
WA824       0803  29     72.00
WA824       0803  30     77.00
WA824       0803  31     78.00
WA824       0903   1     75.00
WA824       0903   2     78.00
WA824       0903   3     87.00
WA824       0903   4     82.00
WA824       0903   5     77.00
WA824       0903   6     83.00
WA824       0903   7     64.00
WA824       0903   8     43.00
WA824       0903   9     48.00
WA824       0903  10     51.00
WA824       0903  11     53.00
WA824       0903  12     51.00
WA824       0903  13     60.00
WA824       0903  14     70.00
WA824       0903  15     59.00
WA824       0903  16     41.00
WA824       0903  17     48.00
WA824       0903  18     63.00
WA824       0903  19     61.00
WA824       0903  20     59.00
WA824       0903  21     61.00
WA824       0903  22     69.00
WA824       0903  23     67.00
WA824       0903  24     71.00
WA824       0903  25     69.00
WA824       0903  26     73.00
WA824       0903  27     70.00
WA824       0903  28     73.00
WA824       0903  29     72.00
WA824       0903  30     71.00
WA824       1003   1     75.00
WA824       1003   2     66.00
WA824       1003   3     71.00
WA824       1003   4     73.00
WA824       1003   5     69.00
WA824       1003   6     73.00
WA824       1003   7     49.00
WA824       1003   8     60.00
WA824       1003   9     45.00
WA824       1003  10     44.00
WA824       1003  11     44.00
WA824       1003  12     42.00
WA824       1003  13     47.00
WA824       1003  14     44.00
WA824       1003  15     39.00
WA824       1003  16     51.00
WA824       1003  17     65.00
WA824       1003  18     69.00
WA824       1003  19     60.00
WA824       1003  20     62.00
WA824       1003  21     71.00
WA824       1003  22     70.00
WA824       1003  23     45.00
WA824       1003  24     46.00
WA824       1003  25     53.00
WA824       1003  26     64.00
WA824       1003  27     57.00
WA824       1003  28     52.00
WA824       1003  29     38.00
WA824       1003  30     28.00
WA824       1003  31     26.00
WA824       1103   1     30.00
WA824       1103   2     30.00
WA824       1103   3     23.00
WA824       1103   4     27.00
WA824       1103   5     31.00
WA824       1103   6     38.00
WA824       1103   7     39.00
WA824       1103   8     46.00
WA824       1103   9     46.00
WA824       1103  10     34.00
WA824       1103  11     35.00
WA824       1103  12     43.00
WA824       1103  13     50.00
WA824       1103  14     47.00
WA824       1103  15     41.00
WA824       1103  16     33.00
WA824       1103  17     35.00
WA824       1103  18     44.00
WA824       1103  19     48.00
WA824       1103  20     26.00
WA824       1103  21     21.00
WA824       1103  22     23.00
WA824       1103  23     26.00
WA824       1103  24     26.00
WA824       1103  25     28.00
WA824       1103  26     27.00
WA824       1103  27     30.00
WA824       1103  28     36.00
WA824       1103  29     40.00
WA824       1103  30     39.00
WA824       1203   1     39.00
WA824       1203   2     41.00
WA824       1203   3     40.00
WA824       1203   4     38.00
WA824       1203   5     41.00
WA824       1203   6     38.00
WA824       1203   7     31.00
WA824       1203   8     29.00
WA824       1203   9     30.00
WA824       1203  10     31.00
WA824       1203  11     32.00
WA824       1203  12     34.00
WA824       1203  13     35.00
WA824       1203  14     30.00
WA824       1203  15     28.00
WA824       1203  16     31.00
WA824       1203  17     37.00
WA824       1203  18     40.00
WA824       1203  19     43.00
