$ Get data for 352:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:40 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA352           Blewett Pass
WA352       1002  23     50.00
WA352       1002  24     50.00
WA352       1002  25     51.00
WA352       1002  26     47.00
WA352       1002  27     54.00
WA352       1002  28     49.00
WA352       1002  29     31.00
WA352       1002  30     32.00
WA352       1002  31     35.00
WA352       1102   1     36.00
WA352       1102   2     41.00
WA352       1102   3     41.00
WA352       1102   4     44.00
WA352       1102   5     47.00
WA352       1102   6     40.00
WA352       1102   7     46.00
WA352       1102   8     42.00
WA352       1102   9     39.00
WA352       1102  10     41.00
WA352       1102  11     43.00
WA352       1102  12     41.00
WA352       1102  13     43.00
WA352       1102  14     42.00
WA352       1102  15     41.00
WA352       1102  16     39.00
WA352       1102  17     36.00
WA352       1102  18     39.00
WA352       1102  19     52.00
WA352       1102  20     53.00
WA352       1102  21     43.00
WA352       1102  22     44.00
WA352       1102  23     43.00
WA352       1102  24     37.00
WA352       1102  25     40.00
WA352       1102  26     41.00
WA352       1102  27     44.00
WA352       1102  28     39.00
WA352       1102  29     45.00
WA352       1102  30     44.00
WA352       1202   1     44.00
WA352       1202   2     31.00
WA352       1202   3     27.00
WA352       1202   4     29.00
WA352       1202   5     30.00
WA352       1202   6     29.00
WA352       1202   7     28.00
WA352       1202   8     27.00
WA352       1202   9     25.00
WA352       1202  10     29.00
WA352       1202  11     31.00
WA352       1202  12     36.00
WA352       1202  13     37.00
WA352       1202  14     41.00
WA352       1202  15     37.00
WA352       1202  16     35.00
WA352       1202  17     35.00
WA352       1202  18     31.00
WA352       1202  19     24.00
WA352       1202  20     25.00
WA352       1202  21     30.00
WA352       1202  22     35.00
WA352       1202  23     26.00
WA352       1202  24     25.00
WA352       1202  25     28.00
WA352       1202  26     30.00
WA352       1202  27     34.00
WA352       1202  28     28.00
WA352       1202  29     28.00
WA352       1202  30     30.00
WA352       1202  31     34.00
WA352       0103   1     30.00
WA352       0103   2     37.00
WA352       0103   3     40.00
WA352       0103   4     35.00
WA352       0103   5     40.00
WA352       0103   6     29.00
WA352       0103   7     29.00
WA352       0103   8     33.00
WA352       0103   9     31.00
WA352       0103  10     27.00
WA352       0103  11     29.00
WA352       0103  12     32.00
WA352       0103  13     36.00
WA352       0103  14     36.00
WA352       0103  15     30.00
WA352       0103  16     29.00
WA352       0103  17     28.00
WA352       0103  18     25.00
WA352       0103  19     39.00
WA352       0103  20     38.00
WA352       0103  21     28.00
WA352       0103  22     29.00
WA352       0103  23     39.00
WA352       0103  24     37.00
WA352       0103  25     42.00
WA352       0103  26     48.00
WA352       0103  27     39.00
WA352       0103  28     42.00
WA352       0103  29     32.00
WA352       0103  30     39.00
WA352       0103  31     38.00
WA352       0203   1     41.00
WA352       0203   2     43.00
WA352       0203   3     42.00
WA352       0203   4     40.00
WA352       0203   5     43.00
WA352       0203   6     43.00
WA352       0203   7     44.00
WA352       0203   8     41.00
WA352       0203   9     48.00
WA352       0203  10     48.00
WA352       0203  11     51.00
WA352       0203  12     42.00
WA352       0203  13     39.00
WA352       0203  14     49.00
WA352       0203  15     33.00
WA352       0203  16     39.00
WA352       0203  17     41.00
WA352       0203  18     41.00
WA352       0203  19     42.00
WA352       0203  20     39.00
WA352       0203  21     34.00
WA352       0203  22     37.00
WA352       0203  23     31.00
WA352       0203  24     29.00
WA352       0203  25     38.00
WA352       0203  26     41.00
WA352       0203  27     44.00
WA352       0203  28     43.00
WA352       0303   1     46.00
WA352       0303   2     43.00
WA352       0303   3     45.00
WA352       0303   4     45.00
WA352       0303   5     33.00
WA352       0303   6     27.00
WA352       0303   7     35.00
WA352       0303   8     35.00
WA352       0303   9     38.00
WA352       0303  10     47.00
WA352       0303  11     41.00
WA352       0303  12     41.00
WA352       0303  13     44.00
WA352       0303  14     49.00
WA352       0303  15     42.00
WA352       0303  16     50.00
WA352       0303  17     47.00
WA352       0303  18     46.00
WA352       0303  19     40.00
WA352       0303  20     47.00
WA352       0303  21     38.00
WA352       0303  22     42.00
WA352       0303  23     43.00
WA352       0303  24     45.00
WA352       0303  25     44.00
WA352       0303  26     43.00
WA352       0303  27     48.00
WA352       0303  28     49.00
WA352       0303  29     61.00
WA352       0303  30     62.00
WA352       0303  31     46.00
WA352       0403   1     40.00
WA352       0403   2     44.00
WA352       0403   3     41.00
WA352       0403   4     49.00
WA352       0403   5     34.00
WA352       0403   6     48.00
WA352       0403   7     43.00
WA352       0403   8     60.00
WA352       0403   9     51.00
WA352       0403  10     56.00
WA352       0403  11     52.00
WA352       0403  12     45.00
WA352       0403  13     49.00
WA352       0403  14     49.00
WA352       0403  15     42.00
WA352       0403  16     47.00
WA352       0403  17     47.00
WA352       0403  18     50.00
WA352       0403  19     53.00
WA352       0403  20     53.00
WA352       0403  21     54.00
WA352       0403  22     52.00
WA352       0403  23     47.00
WA352       0403  24     39.00
WA352       0403  25     47.00
WA352       0403  26     49.00
WA352       0403  27     50.00
WA352       0403  28     53.00
WA352       0403  29     51.00
WA352       0403  30     53.00
WA352       0503   1     55.00
WA352       0503   2     58.00
WA352       0503   3     46.00
WA352       0503   4     47.00
WA352       0503   5     47.00
WA352       0503   6     46.00
WA352       0503   7     49.00
WA352       0503   8     54.00
WA352       0503   9     53.00
WA352       0503  10     61.00
WA352       0503  11     57.00
WA352       0503  12     62.00
WA352       0503  13     64.00
WA352       0503  14     53.00
WA352       0503  15     43.00
WA352       0503  16     45.00
WA352       0503  17     44.00
WA352       0503  18     47.00
WA352       0503  19     52.00
WA352       0503  20     53.00
WA352       0503  21     56.00
WA352       0503  22     59.00
WA352       0503  23     72.00
WA352       0503  24     75.00
WA352       0503  25     60.00
WA352       0503  26     66.00
WA352       0503  27     71.00
WA352       0503  28     68.00
WA352       0503  29     77.00
WA352       0503  30     62.00
WA352       0503  31     68.00
WA352       0603   1     65.00
WA352       0603   2     67.00
WA352       0603   3     72.00
WA352       0603   4     74.00
WA352       0603   5     79.00
WA352       0603   6     83.00
WA352       0603   7     84.00
WA352       0603   8     79.00
WA352       0603   9     74.00
WA352       0603  10     62.00
WA352       0603  11     69.00
WA352       0603  12     74.00
WA352       0603  13     60.00
WA352       0603  14     63.00
WA352       0603  15     70.00
WA352       0603  16     79.00
WA352       0603  17     80.00
WA352       0603  18     73.00
WA352       0603  19     63.00
WA352       0603  20     55.00
WA352       0603  21     52.00
WA352       0603  22     59.00
WA352       0603  23     63.00
WA352       0603  24     72.00
WA352       0603  25     79.00
WA352       0603  26     83.00
WA352       0603  27     78.00
WA352       0603  28     86.00
WA352       0603  29     81.00
WA352       0603  30     67.00
WA352       0703   1     66.00
WA352       0703   2     69.00
WA352       0703   3     72.00
WA352       0703   4     74.00
WA352       0703   5     73.00
WA352       0703   6     76.00
WA352       0703   7     76.00
WA352       0703   8     60.00
WA352       0703   9     80.00
WA352       0703  10     89.00
WA352       0703  11     87.00
WA352       0703  12     78.00
WA352       0703  13     67.00
WA352       0703  14     76.00
WA352       0703  15     81.00
WA352       0703  16     73.00
WA352       0703  17     81.00
WA352       0703  18     89.00
WA352       0703  19     88.00
WA352       0703  20     79.00
WA352       0703  21     89.00
WA352       0703  22     95.00
WA352       0703  23     88.00
WA352       0703  24     83.00
WA352       0703  25     83.00
WA352       0703  26     85.00
WA352       0703  27     90.00
WA352       0703  28     92.00
WA352       0703  29     94.00
WA352       0703  30     91.00
WA352       0703  31     93.00
WA352       0803   1     87.00
WA352       0803   2     82.00
WA352       0803   3     67.00
WA352       0803   4     79.00
WA352       0803   5     77.00
WA352       0803   6     74.00
WA352       0803   7     75.00
WA352       0803   8     81.00
WA352       0803   9     80.00
WA352       0803  10     80.00
WA352       0803  11     73.00
WA352       0803  12     74.00
WA352       0803  13     78.00
WA352       0803  14     88.00
WA352       0803  15     90.00
WA352       0803  16     75.00
WA352       0803  17     84.00
WA352       0803  18     87.00
WA352       0803  19     78.00
WA352       0803  20     82.00
WA352       0803  21     84.00
WA352       0803  22     72.00
WA352       0803  23     73.00
WA352       0803  24     77.00
WA352       0803  25     84.00
WA352       0803  26     74.00
WA352       0803  27     72.00
WA352       0803  28     74.00
WA352       0803  29     78.00
WA352       0803  30     83.00
WA352       0803  31     84.00
WA352       0903   1     83.00
WA352       0903   2     84.00
WA352       0903   3     90.00
WA352       0903   4     88.00
WA352       0903   5     85.00
WA352       0903   6     85.00
WA352       0903   7     72.00
WA352       0903   8     60.00
WA352       0903   9     53.00
WA352       0903  10     59.00
WA352       0903  11     61.00
WA352       0903  12     63.00
WA352       0903  13     67.00
WA352       0903  14     70.00
WA352       0903  15     63.00
WA352       0903  16     51.00
WA352       0903  17     57.00
WA352       0903  18     58.00
WA352       0903  19     60.00
WA352       0903  20     67.00
WA352       0903  21     69.00
WA352       0903  22     75.00
WA352       0903  23     74.00
WA352       0903  24     76.00
WA352       0903  25     79.00
WA352       0903  26     80.00
WA352       0903  27     76.00
WA352       0903  28     77.00
WA352       0903  29     71.00
WA352       0903  30     70.00
WA352       1003   1     76.00
WA352       1003   2     76.00
WA352       1003   3     73.00
WA352       1003   4     78.00
WA352       1003   5     76.00
WA352       1003   6     72.00
WA352       1003   7     50.00
WA352       1003   8     50.00
WA352       1003   9     49.00
WA352       1003  10     52.00
WA352       1003  11     42.00
WA352       1003  12     42.00
WA352       1003  13     52.00
WA352       1003  14     53.00
WA352       1003  15     39.00
WA352       1003  16     46.00
WA352       1003  17     58.00
WA352       1003  18     63.00
WA352       1003  19     58.00
WA352       1003  20     55.00
WA352       1003  21     67.00
WA352       1003  22     63.00
WA352       1003  23     46.00
WA352       1003  24     50.00
WA352       1003  25     54.00
WA352       1003  26     66.00
WA352       1003  27     59.00
WA352       1003  28     55.00
WA352       1003  29     38.00
WA352       1003  30     30.00
WA352       1003  31     27.00
WA352       1103   1     32.00
WA352       1103   2     22.00
WA352       1103   3     36.00
WA352       1103   4     27.00
WA352       1103   5     29.00
WA352       1103   6     29.00
WA352       1103   7     28.00
WA352       1103   8     33.00
WA352       1103   9     41.00
WA352       1103  10     41.00
WA352       1103  11     41.00
WA352       1103  12     43.00
WA352       1103  13     43.00
WA352       1103  14     43.00
WA352       1103  15     32.00
WA352       1103  16     31.00
WA352       1103  17     33.00
WA352       1103  18     43.00
WA352       1103  19     43.00
WA352       1103  20     25.00
WA352       1103  21     29.00
WA352       1103  22     28.00
WA352       1103  23     30.00
WA352       1103  24     30.00
WA352       1103  25     33.00
WA352       1103  26     31.00
WA352       1103  27     33.00
WA352       1103  28     37.00
WA352       1103  29     42.00
WA352       1103  30     35.00
WA352       1203   1     30.00
WA352       1203   2     33.00
WA352       1203   3     31.00
WA352       1203   4     23.00
WA352       1203   5     35.00
WA352       1203   6     36.00
WA352       1203   7     28.00
WA352       1203   8     34.00
WA352       1203   9     23.00
WA352       1203  10     24.00
WA352       1203  11     28.00
WA352       1203  12     30.00
WA352       1203  13     30.00
WA352       1203  14     30.00
WA352       1203  15     30.00
WA352       1203  16     30.00
WA352       1203  17     36.00
WA352       1203  18     29.00
WA352       1203  19     33.00
