$ Get data for 943:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:49:36 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA943           Dungeness
WA943       1206   3   -999.00
WA943       1206   4   -999.00
WA943       1206   5   -999.00
WA943       1206   6   -999.00
WA943       1206   7   -999.00
WA943       1206   8   -999.00
WA943       1206   9   -999.00
WA943       1206  10   -999.00
WA943       1206  11   -999.00
WA943       1206  12   -999.00
WA943       1206  13   -999.00
WA943       1206  14   -999.00
WA943       1206  15   -999.00
WA943       1206  16   -999.00
WA943       1206  17   -999.00
WA943       1206  18   -999.00
WA943       1206  19   -999.00
WA943       1206  20   -999.00
WA943       1206  21   -999.00
WA943       1206  22   -999.00
WA943       1206  23   -999.00
WA943       1206  24   -999.00
WA943       1206  25   -999.00
WA943       1206  26   -999.00
WA943       1206  27   -999.00
WA943       1206  28   -999.00
WA943       1206  29   -999.00
WA943       1206  30   -999.00
WA943       1206  31   -999.00
WA943       0107   1   -999.00
WA943       0107   2   -999.00
WA943       0107   3   -999.00
WA943       0107   4   -999.00
WA943       0107   5   -999.00
WA943       0107   6   -999.00
WA943       0107   7   -999.00
WA943       0107   8   -999.00
WA943       0107   9   -999.00
WA943       0107  10   -999.00
WA943       0107  11   -999.00
WA943       0107  12   -999.00
WA943       0107  13   -999.00
WA943       0107  14   -999.00
WA943       0107  15   -999.00
WA943       0107  16   -999.00
WA943       0107  17   -999.00
WA943       0107  18   -999.00
WA943       0107  19   -999.00
WA943       0107  20   -999.00
WA943       0107  21   -999.00
WA943       0107  22   -999.00
WA943       0107  23   -999.00
WA943       0107  24   -999.00
WA943       0107  25   -999.00
WA943       0107  26     54.00
WA943       0107  27     62.00
WA943       0107  28     59.00
WA943       0107  29     50.00
WA943       0107  30     51.00
WA943       0107  31     51.00
WA943       0207   1     47.00
WA943       0207   2     56.00
WA943       0207   3     43.00
WA943       0207   4     56.00
WA943       0207   5     58.00
WA943       0207   6     53.00
WA943       0207   7     46.00
WA943       0207   8     47.00
WA943       0207   9     48.00
WA943       0207  10     47.00
WA943       0207  11     45.00
WA943       0207  12     46.00
WA943       0207  13     45.00
WA943       0207  14     47.00
WA943       0207  15     52.00
WA943       0207  16     42.00
WA943       0207  17     57.00
WA943       0207  18     40.00
WA943       0207  19     45.00
WA943       0207  20     40.00
WA943       0207  21     39.00
WA943       0207  22     42.00
WA943       0207  23     35.00
WA943       0207  24     36.00
WA943       0207  25     43.00
WA943       0207  26     41.00
WA943       0207  27     33.00
WA943       0207  28     38.00
WA943       0307   1     36.00
WA943       0307   2     43.00
WA943       0307   3     51.00
WA943       0307   4     59.00
WA943       0307   5     58.00
WA943       0307   6     57.00
WA943       0307   7     49.00
WA943       0307   8     42.00
WA943       0307   9     49.00
WA943       0307  10     53.00
WA943       0307  11     61.00
WA943       0307  12     47.00
WA943       0307  13     42.00
WA943       0307  14     37.00
WA943       0307  15     42.00
WA943       0307  16     61.00
WA943       0307  17     50.00
WA943       0307  18     52.00
WA943       0307  19     46.00
WA943       0307  20     39.00
WA943       0307  21     42.00
WA943       0307  22     51.00
WA943       0307  23     55.00
WA943       0307  24     48.00
WA943       0307  25     42.00
WA943       0307  26     44.00
WA943       0307  27     44.00
WA943       0307  28     45.00
WA943       0307  29     53.00
WA943       0307  30     51.00
WA943       0307  31     41.00
WA943       0407   1     35.00
WA943       0407   2     33.00
WA943       0407   3     46.00
WA943       0407   4     49.00
WA943       0407   5     63.00
WA943       0407   6     67.00
WA943       0407   7     54.00
WA943       0407   8     52.00
WA943       0407   9     46.00
WA943       0407  10     40.00
WA943       0407  11     47.00
WA943       0407  12     39.00
WA943       0407  13     56.00
WA943       0407  14     40.00
WA943       0407  15     42.00
WA943       0407  16     51.00
WA943       0407  17     38.00
WA943       0407  18     43.00
WA943       0407  19     48.00
WA943       0407  20     47.00
WA943       0407  21     41.00
WA943       0407  22     46.00
WA943       0407  23     49.00
WA943       0407  24     49.00
WA943       0407  25     45.00
WA943       0407  26     48.00
WA943       0407  27     52.00
WA943       0407  28     45.00
WA943       0407  29     43.00
WA943       0407  30     48.00
WA943       0507   1     45.00
WA943       0507   2     49.00
WA943       0507   3     41.00
WA943       0507   4     45.00
WA943       0507   5     44.00
WA943       0507   6     56.00
WA943       0507   7     67.00
WA943       0507   8     68.00
WA943       0507   9     55.00
WA943       0507  10     53.00
WA943       0507  11     57.00
WA943       0507  12     59.00
WA943       0507  13     42.00
WA943       0507  14     62.00
WA943       0507  15     71.00
WA943       0507  16     55.00
WA943       0507  17     52.00
WA943       0507  18     59.00
WA943       0507  19     55.00
WA943       0507  20     51.00
WA943       0507  21     53.00
WA943       0507  22     59.00
WA943       0507  23     56.00
WA943       0507  24     65.00
WA943       0507  25     62.00
WA943       0507  26     55.00
WA943       0507  27     47.00
WA943       0507  28     53.00
WA943       0507  29     72.00
WA943       0507  30     73.00
WA943       0507  31     72.00
WA943       0607   1     72.00
WA943       0607   2     76.00
WA943       0607   3     79.00
WA943       0607   4     61.00
WA943       0607   5     47.00
WA943       0607   6     46.00
WA943       0607   7     49.00
WA943       0607   8     57.00
WA943       0607   9     57.00
WA943       0607  10     52.00
WA943       0607  11     43.00
WA943       0607  12     53.00
WA943       0607  13     50.00
WA943       0607  14     45.00
WA943       0607  15     53.00
WA943       0607  16     52.00
WA943       0607  17     55.00
WA943       0607  18     48.00
WA943       0607  19     67.00
WA943       0607  20     67.00
WA943       0607  21     58.00
WA943       0607  22     52.00
WA943       0607  23     52.00
WA943       0607  24     53.00
WA943       0607  25     54.00
WA943       0607  26     67.00
WA943       0607  27     66.00
WA943       0607  28     61.00
WA943       0607  29     60.00
WA943       0607  30     59.00
WA943       0707   1     60.00
WA943       0707   2     64.00
WA943       0707   3     68.00
WA943       0707   4     74.00
WA943       0707   5     76.00
WA943       0707   6     71.00
WA943       0707   7     70.00
WA943       0707   8     65.00
WA943       0707   9     74.00
WA943       0707  10     82.00
WA943       0707  11     87.00
WA943       0707  12     83.00
WA943       0707  13     75.00
WA943       0707  14     77.00
WA943       0707  15     66.00
WA943       0707  16     64.00
WA943       0707  17     60.00
WA943       0707  18     55.00
WA943       0707  19     63.00
WA943       0707  20     58.00
WA943       0707  21     59.00
WA943       0707  22     63.00
WA943       0707  23     58.00
WA943       0707  24     63.00
WA943       0707  25     70.00
WA943       0707  26     71.00
WA943       0707  27     70.00
WA943       0707  28     66.00
WA943       0707  29     58.00
WA943       0707  30     63.00
WA943       0707  31     69.00
WA943       0807   1     77.00
WA943       0807   2     76.00
WA943       0807   3     63.00
WA943       0807   4     65.00
WA943       0807   5     74.00
WA943       0807   6     73.00
WA943       0807   7     61.00
WA943       0807   8     54.00
WA943       0807   9     51.00
WA943       0807  10     59.00
WA943       0807  11     61.00
WA943       0807  12     54.00
WA943       0807  13     58.00
WA943       0807  14     72.00
WA943       0807  15     79.00
WA943       0807  16     62.00
WA943       0807  17     60.00
WA943       0807  18     53.00
WA943       0807  19     52.00
WA943       0807  20     55.00
WA943       0807  21     57.00
WA943       0807  22     63.00
WA943       0807  23     69.00
WA943       0807  24     71.00
WA943       0807  25     60.00
WA943       0807  26     53.00
WA943       0807  27     60.00
WA943       0807  28     69.00
WA943       0807  29     78.00
WA943       0807  30     73.00
WA943       0807  31     56.00
WA943       0907   1     64.00
WA943       0907   2     67.00
WA943       0907   3     64.00
WA943       0907   4     61.00
WA943       0907   5     68.00
WA943       0907   6     61.00
WA943       0907   7     62.00
WA943       0907   8     66.00
WA943       0907   9     70.00
WA943       0907  10     79.00
WA943       0907  11     80.00
WA943       0907  12     73.00
WA943       0907  13     72.00
WA943       0907  14     71.00
WA943       0907  15     67.00
WA943       0907  16     50.00
WA943       0907  17     48.00
WA943       0907  18     46.00
WA943       0907  19     54.00
WA943       0907  20     51.00
WA943       0907  21     61.00
WA943       0907  22     50.00
WA943       0907  23     55.00
WA943       0907  24     58.00
WA943       0907  25     49.00
WA943       0907  26     63.00
WA943       0907  27     62.00
WA943       0907  28     47.00
WA943       0907  29     48.00
WA943       0907  30     47.00
WA943       1007   1     48.00
WA943       1007   2     51.00
WA943       1007   3     48.00
WA943       1007   4     38.00
WA943       1007   5     46.00
WA943       1007   6     53.00
WA943       1007   7     52.00
WA943       1007   8     48.00
WA943       1007   9     51.00
WA943       1007  10     47.00
WA943       1007  11     50.00
WA943       1007  12     52.00
WA943       1007  13     56.00
WA943       1007  14     59.00
WA943       1007  15     52.00
WA943       1007  16     42.00
WA943       1007  17     47.00
WA943       1007  18     50.00
WA943       1007  19     42.00
WA943       1007  20     46.00
WA943       1007  21     49.00
WA943       1007  22     64.00
WA943       1007  23     69.00
WA943       1007  24     52.00
WA943       1007  25     42.00
WA943       1007  26     50.00
WA943       1007  27     59.00
WA943       1007  28   -999.00
WA943       1007  29   -999.00
WA943       1007  30   -999.00
WA943       1007  31   -999.00
WA943       1107   1   -999.00
WA943       1107   2   -999.00
WA943       1107   3   -999.00
WA943       1107   4   -999.00
WA943       1107   5   -999.00
WA943       1107   6   -999.00
WA943       1107   7   -999.00
WA943       1107   8   -999.00
WA943       1107   9   -999.00
WA943       1107  10   -999.00
WA943       1107  11   -999.00
WA943       1107  12   -999.00
WA943       1107  13   -999.00
WA943       1107  14   -999.00
WA943       1107  15   -999.00
WA943       1107  16   -999.00
WA943       1107  17   -999.00
WA943       1107  18   -999.00
WA943       1107  19   -999.00
WA943       1107  20   -999.00
WA943       1107  21   -999.00
WA943       1107  22   -999.00
WA943       1107  23   -999.00
WA943       1107  24   -999.00
WA943       1107  25   -999.00
WA943       1107  26   -999.00
WA943       1107  27   -999.00
WA943       1107  28   -999.00
WA943       1107  29   -999.00
WA943       1107  30   -999.00
WA943       1207   1   -999.00
WA943       1207   2   -999.00
WA943       1207   3   -999.00
WA943       1207   4   -999.00
WA943       1207   5   -999.00
WA943       1207   6   -999.00
WA943       1207   7   -999.00
WA943       1207   8   -999.00
WA943       1207   9   -999.00
WA943       1207  10   -999.00
WA943       1207  11   -999.00
WA943       1207  12   -999.00
WA943       1207  13   -999.00
WA943       1207  14   -999.00
WA943       1207  15   -999.00
WA943       1207  16   -999.00
WA943       1207  17   -999.00
WA943       1207  18     35.00
WA943       1207  19     34.00
WA943       1207  20     32.00
WA943       1207  21     34.00
WA943       1207  22     39.00
WA943       1207  23     42.00
WA943       1207  24     32.00
WA943       1207  25     33.00
WA943       1207  26     35.00
WA943       1207  27     34.00
WA943       1207  28     38.00
WA943       1207  29     33.00
WA943       1207  30     33.00
WA943       1207  31     36.00
WA943       0108   1     45.00
WA943       0108   2     38.00
WA943       0108   3     35.00
WA943       0108   4     35.00
WA943       0108   5     32.00
WA943       0108   6     31.00
WA943       0108   7     33.00
WA943       0108   8     43.00
WA943       0108   9     35.00
