$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       1002   1     53.00
WA975       1002   2     49.00
WA975       1002   3     53.00
WA975       1002   4     51.00
WA975       1002   5     47.00
WA975       1002   6     58.00
WA975       1002   7     55.00
WA975       1002   8     57.00
WA975       1002   9     54.00
WA975       1002  10     42.00
WA975       1002  11     46.00
WA975       1002  12     55.00
WA975       1002  13     60.00
WA975       1002  14     63.00
WA975       1002  15     65.00
WA975       1002  16     67.00
WA975       1002  17     67.00
WA975       1002  18     62.00
WA975       1002  19     52.00
WA975       1002  20     54.00
WA975       1002  21     58.00
WA975       1002  22     60.00
WA975       1002  23     56.00
WA975       1002  24     56.00
WA975       1002  25     52.00
WA975       1002  26     51.00
WA975       1002  27     45.00
WA975       1002  28     40.00
WA975       1002  29     34.00
WA975       1002  30     43.00
WA975       1002  31     43.00
WA975       1102   1     46.00
WA975       1102   2     55.00
WA975       1102   3     46.00
WA975       1102   4     51.00
WA975       1102   5     50.00
WA975       1102   6     44.00
WA975       1102   7     45.00
WA975       1102   8     42.00
WA975       1102   9     41.00
WA975       1102  10     40.00
WA975       1102  11     42.00
WA975       1102  12     42.00
WA975       1102  13     42.00
WA975       1102  14     40.00
WA975       1102  15     42.00
WA975       1102  16     40.00
WA975       1102  17     38.00
WA975       1102  18     42.00
WA975       1102  19     47.00
WA975       1102  20     54.00
WA975       1102  21     52.00
WA975       1102  22     48.00
WA975       1102  23     42.00
WA975       1102  24     45.00
WA975       1102  25     46.00
WA975       1102  26     50.00
WA975       1102  27     52.00
WA975       1102  28     55.00
WA975       1102  29     55.00
WA975       1102  30     54.00
WA975       1202   1     49.00
WA975       1202   2     42.00
WA975       1202   3     38.00
WA975       1202   4     38.00
WA975       1202   5     37.00
WA975       1202   6     39.00
WA975       1202   7     44.00
WA975       1202   8     36.00
WA975       1202   9     35.00
WA975       1202  10     34.00
WA975       1202  11     33.00
WA975       1202  12     39.00
WA975       1202  13     37.00
WA975       1202  14     39.00
WA975       1202  15     38.00
WA975       1202  16     36.00
WA975       1202  17     35.00
WA975       1202  18     38.00
WA975       1202  19     32.00
WA975       1202  20     33.00
WA975       1202  21     38.00
WA975       1202  22     40.00
WA975       1202  23     33.00
WA975       1202  24     28.00
WA975       1202  25     32.00
WA975       1202  26     31.00
WA975       1202  27     33.00
WA975       1202  28     33.00
WA975       1202  29     30.00
WA975       1202  30     36.00
WA975       1202  31     35.00
WA975       0103   1     32.00
WA975       0103   2     37.00
WA975       0103   3     40.00
WA975       0103   4     38.00
WA975       0103   5     41.00
WA975       0103   6     39.00
WA975       0103   7     42.00
WA975       0103   8     47.00
WA975       0103   9     41.00
WA975       0103  10     33.00
WA975       0103  11     36.00
WA975       0103  12     35.00
WA975       0103  13     36.00
WA975       0103  14     41.00
WA975       0103  15     34.00
WA975       0103  16     39.00
WA975       0103  17     43.00
WA975       0103  18     47.00
WA975       0103  19     45.00
WA975       0103  20     41.00
WA975       0103  21     33.00
WA975       0103  22     33.00
WA975       0103  23     41.00
WA975       0103  24     38.00
WA975       0103  25     41.00
WA975       0103  26     47.00
WA975       0103  27     38.00
WA975       0103  28     44.00
WA975       0103  29     33.00
WA975       0103  30     42.00
WA975       0103  31     37.00
WA975       0203   1     36.00
WA975       0203   2     39.00
WA975       0203   3     35.00
WA975       0203   4     36.00
WA975       0203   5     42.00
WA975       0203   6     45.00
WA975       0203   7     47.00
WA975       0203   8     44.00
WA975       0203   9     44.00
WA975       0203  10     46.00
WA975       0203  11     50.00
WA975       0203  12     49.00
WA975       0203  13     47.00
WA975       0203  14     49.00
WA975       0203  15     39.00
WA975       0203  16     38.00
WA975       0203  17     42.00
WA975       0203  18     40.00
WA975       0203  19     41.00
WA975       0203  20     34.00
WA975       0203  21     34.00
WA975       0203  22     36.00
WA975       0203  23     34.00
WA975       0203  24     36.00
WA975       0203  25     39.00
WA975       0203  26     42.00
WA975       0203  27     43.00
WA975       0203  28     37.00
WA975       0303   1     46.00
WA975       0303   2     36.00
WA975       0303   3     42.00
WA975       0303   4     39.00
WA975       0303   5     33.00
WA975       0303   6     29.00
WA975       0303   7     29.00
WA975       0303   8     34.00
WA975       0303   9     36.00
WA975       0303  10     43.00
WA975       0303  11     36.00
WA975       0303  12     39.00
WA975       0303  13     45.00
WA975       0303  14     46.00
WA975       0303  15     47.00
WA975       0303  16     47.00
WA975       0303  17     44.00
WA975       0303  18     41.00
WA975       0303  19     44.00
WA975       0303  20     47.00
WA975       0303  21     46.00
WA975       0303  22     42.00
WA975       0303  23     38.00
WA975       0303  24     41.00
WA975       0303  25     45.00
WA975       0303  26     39.00
WA975       0303  27     44.00
WA975       0303  28     50.00
WA975       0303  29     55.00
WA975       0303  30     57.00
WA975       0303  31     45.00
WA975       0403   1     42.00
WA975       0403   2     38.00
WA975       0403   3     40.00
WA975       0403   4     42.00
WA975       0403   5     39.00
WA975       0403   6     45.00
WA975       0403   7     45.00
WA975       0403   8     54.00
WA975       0403   9     48.00
WA975       0403  10     48.00
WA975       0403  11     54.00
WA975       0403  12     52.00
WA975       0403  13     43.00
WA975       0403  14     48.00
WA975       0403  15     50.00
WA975       0403  16     48.00
WA975       0403  17     42.00
WA975       0403  18     48.00
WA975       0403  19     49.00
WA975       0403  20     57.00
WA975       0403  21     53.00
WA975       0403  22     44.00
WA975       0403  23     51.00
WA975       0403  24     42.00
WA975       0403  25     49.00
WA975       0403  26     50.00
WA975       0403  27     52.00
WA975       0403  28     57.00
WA975       0403  29     55.00
WA975       0403  30     57.00
WA975       0503   1     56.00
WA975       0503   2     55.00
WA975       0503   3     50.00
WA975       0503   4     49.00
WA975       0503   5     43.00
WA975       0503   6     44.00
WA975       0503   7     47.00
WA975       0503   8     53.00
WA975       0503   9     53.00
WA975       0503  10     56.00
WA975       0503  11     60.00
WA975       0503  12     52.00
WA975       0503  13     62.00
WA975       0503  14     57.00
WA975       0503  15     44.00
WA975       0503  16     44.00
WA975       0503  17     42.00
WA975       0503  18     48.00
WA975       0503  19     52.00
WA975       0503  20     50.00
WA975       0503  21     55.00
WA975       0503  22     54.00
WA975       0503  23     68.00
WA975       0503  24     73.00
WA975       0503  25     56.00
WA975       0503  26     61.00
WA975       0503  27     67.00
WA975       0503  28     67.00
WA975       0503  29     72.00
WA975       0503  30     70.00
WA975       0503  31     58.00
WA975       0603   1     57.00
WA975       0603   2     58.00
WA975       0603   3     65.00
WA975       0603   4     75.00
WA975       0603   5     79.00
WA975       0603   6     80.00
WA975       0603   7     78.00
WA975       0603   8     72.00
WA975       0603   9     72.00
WA975       0603  10     61.00
WA975       0603  11     63.00
WA975       0603  12     68.00
WA975       0603  13     54.00
WA975       0603  14     57.00
WA975       0603  15     64.00
WA975       0603  16     75.00
WA975       0603  17     80.00
WA975       0603  18     62.00
WA975       0603  19     60.00
WA975       0603  20     46.00
WA975       0603  21     48.00
WA975       0603  22     48.00
WA975       0603  23     61.00
WA975       0603  24     65.00
WA975       0603  25     71.00
WA975       0603  26     72.00
WA975       0603  27     75.00
WA975       0603  28     81.00
WA975       0603  29     78.00
WA975       0603  30     59.00
WA975       0703   1     57.00
WA975       0703   2     61.00
WA975       0703   3     66.00
WA975       0703   4     66.00
WA975       0703   5     65.00
WA975       0703   6     71.00
WA975       0703   7     73.00
WA975       0703   8     62.00
WA975       0703   9     76.00
WA975       0703  10     81.00
WA975       0703  11     84.00
WA975       0703  12     74.00
WA975       0703  13     61.00
WA975       0703  14     72.00
WA975       0703  15     72.00
WA975       0703  16     67.00
WA975       0703  17     76.00
WA975       0703  18     83.00
WA975       0703  19     82.00
WA975       0703  20     71.00
WA975       0703  21     85.00
WA975       0703  22     84.00
WA975       0703  23     77.00
WA975       0703  24     74.00
WA975       0703  25     79.00
WA975       0703  26     78.00
WA975       0703  27     83.00
WA975       0703  28     87.00
WA975       0703  29     89.00
WA975       0703  30     86.00
WA975       0703  31     83.00
WA975       0803   1     80.00
WA975       0803   2     78.00
WA975       0803   3     70.00
WA975       0803   4     79.00
WA975       0803   5     78.00
WA975       0803   6     66.00
WA975       0803   7     70.00
WA975       0803   8     79.00
WA975       0803   9     74.00
WA975       0803  10     65.00
WA975       0803  11     66.00
WA975       0803  12   -999.00
WA975       0803  13     72.00
WA975       0803  14     85.00
WA975       0803  15     87.00
WA975       0803  16     65.00
WA975       0803  17     77.00
WA975       0803  18     77.00
WA975       0803  19     72.00
WA975       0803  20     77.00
WA975       0803  21     83.00
WA975       0803  22     68.00
WA975       0803  23     63.00
WA975       0803  24     70.00
WA975       0803  25     81.00
WA975       0803  26     69.00
WA975       0803  27     62.00
WA975       0803  28     75.00
WA975       0803  29     81.00
WA975       0803  30     81.00
WA975       0803  31     76.00
WA975       0903   1     78.00
WA975       0903   2     87.00
WA975       0903   3     88.00
WA975       0903   4     81.00
WA975       0903   5     80.00
WA975       0903   6     82.00
WA975       0903   7     62.00
WA975       0903   8     56.00
WA975       0903   9     65.00
WA975       0903  10     53.00
WA975       0903  11     52.00
WA975       0903  12     60.00
WA975       0903  13     67.00
WA975       0903  14     58.00
WA975       0903  15     60.00
WA975       0903  16     46.00
WA975       0903  17     50.00
WA975       0903  18     52.00
WA975       0903  19     54.00
WA975       0903  20     60.00
WA975       0903  21     66.00
WA975       0903  22     67.00
WA975       0903  23     66.00
WA975       0903  24     76.00
WA975       0903  25     70.00
WA975       0903  26     74.00
WA975       0903  27     80.00
WA975       0903  28     76.00
WA975       0903  29     76.00
WA975       0903  30     77.00
WA975       1003   1     77.00
WA975       1003   2     74.00
WA975       1003   3     78.00
WA975       1003   4     81.00
WA975       1003   5     70.00
WA975       1003   6     73.00
WA975       1003   7     47.00
WA975       1003   8     49.00
WA975       1003   9     47.00
WA975       1003  10     49.00
WA975       1003  11     45.00
WA975       1003  12     44.00
WA975       1003  13     49.00
WA975       1003  14     49.00
WA975       1003  15     43.00
WA975       1003  16     51.00
WA975       1003  17     53.00
WA975       1003  18     61.00
WA975       1003  19     58.00
WA975       1003  20     53.00
WA975       1003  21     58.00
WA975       1003  22     61.00
WA975       1003  23     43.00
WA975       1003  24     47.00
WA975       1003  25     60.00
WA975       1003  26     65.00
WA975       1003  27     51.00
WA975       1003  28     49.00
WA975       1003  29     37.00
WA975       1003  30     31.00
WA975       1003  31     35.00
WA975       1103   1     34.00
WA975       1103   2     32.00
WA975       1103   3     31.00
WA975       1103   4     35.00
WA975       1103   5     36.00
WA975       1103   6     37.00
WA975       1103   7     42.00
WA975       1103   8     46.00
WA975       1103   9     48.00
WA975       1103  10     35.00
WA975       1103  11     38.00
WA975       1103  12     46.00
WA975       1103  13     45.00
WA975       1103  14     44.00
WA975       1103  15     39.00
WA975       1103  16     35.00
WA975       1103  17     36.00
WA975       1103  18     40.00
WA975       1103  19     40.00
WA975       1103  20     33.00
WA975       1103  21     30.00
WA975       1103  22     29.00
WA975       1103  23     33.00
WA975       1103  24     30.00
WA975       1103  25     31.00
WA975       1103  26     34.00
WA975       1103  27     34.00
WA975       1103  28     36.00
WA975       1103  29     48.00
WA975       1103  30     37.00
WA975       1203   1     35.00
WA975       1203   2     36.00
WA975       1203   3     39.00
WA975       1203   4     33.00
WA975       1203   5     37.00
WA975       1203   6     43.00
WA975       1203   7     32.00
WA975       1203   8     38.00
WA975       1203   9     31.00
WA975       1203  10     35.00
WA975       1203  11     33.00
WA975       1203  12     30.00
WA975       1203  13     31.00
WA975       1203  14     33.00
WA975       1203  15     33.00
WA975       1203  16     33.00
WA975       1203  17     36.00
WA975       1203  18     40.00
WA975       1203  19     43.00
