$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       1210  26     36.00
WA420       1210  27     36.00
WA420       1210  28     38.00
WA420       1210  29     29.00
WA420       1210  30     25.00
WA420       1210  31     23.00
WA420       0111   1     27.00
WA420       0111   2     36.00
WA420       0111   3     33.00
WA420       0111   4     37.00
WA420       0111   5     40.00
WA420       0111   6     41.00
WA420       0111   7     40.00
WA420       0111   8     30.00
WA420       0111   9     31.00
WA420       0111  10     23.00
WA420       0111  11     23.00
WA420       0111  12     40.00
WA420       0111  13     44.00
WA420       0111  14     46.00
WA420       0111  15     45.00
WA420       0111  16     47.00
WA420       0111  17     42.00
WA420       0111  18     33.00
WA420       0111  19     32.00
WA420       0111  20     35.00
WA420       0111  21     41.00
WA420       0111  22     40.00
WA420       0111  23     40.00
WA420       0111  24     43.00
WA420       0111  25     42.00
WA420       0111  26     54.00
WA420       0111  27     57.00
WA420       0111  28     44.00
WA420       0111  29     40.00
WA420       0111  30     37.00
WA420       0111  31     31.00
WA420       0211   1     34.00
WA420       0211   2     41.00
WA420       0211   3     43.00
WA420       0211   4     43.00
WA420       0211   5     37.00
WA420       0211   6     41.00
WA420       0211   7     38.00
WA420       0211   8     33.00
WA420       0211   9     33.00
WA420       0211  10     37.00
WA420       0211  11     42.00
WA420       0211  12     47.00
WA420       0211  13     39.00
WA420       0211  14     45.00
WA420       0211  15     35.00
WA420       0211  16     32.00
WA420       0211  17     33.00
WA420       0211  18     35.00
WA420       0211  19     36.00
WA420       0211  20     34.00
WA420       0211  21     33.00
WA420       0211  22     28.00
WA420       0211  23     28.00
WA420       0211  24     23.00
WA420       0211  25     19.00
WA420       0211  26     29.00
WA420       0211  27     33.00
WA420       0211  28     32.00
WA420       0311   1     35.00
WA420       0311   2     37.00
WA420       0311   3     36.00
WA420       0311   4     35.00
WA420       0311   5     36.00
WA420       0311   6     35.00
WA420       0311   7     33.00
WA420       0311   8     38.00
WA420       0311   9     41.00
WA420       0311  10     43.00
WA420       0311  11     39.00
WA420       0311  12     38.00
WA420       0311  13     40.00
WA420       0311  14     44.00
WA420       0311  15     41.00
WA420       0311  16     36.00
WA420       0311  17     37.00
WA420       0311  18     39.00
WA420       0311  19     38.00
WA420       0311  20     40.00
WA420       0311  21     39.00
WA420       0311  22     36.00
WA420       0311  23     45.00
WA420       0311  24     47.00
WA420       0311  25     40.00
WA420       0311  26     41.00
WA420       0311  27     38.00
WA420       0311  28     40.00
WA420       0311  29     40.00
WA420       0311  30     46.00
WA420       0311  31     46.00
WA420       0411   1     45.00
WA420       0411   2     34.00
WA420       0411   3     36.00
WA420       0411   4     35.00
WA420       0411   5     34.00
WA420       0411   6     38.00
WA420       0411   7     36.00
WA420       0411   8     44.00
WA420       0411   9     40.00
WA420       0411  10     43.00
WA420       0411  11     38.00
WA420       0411  12     40.00
WA420       0411  13     38.00
WA420       0411  14     36.00
WA420       0411  15     40.00
WA420       0411  16     41.00
WA420       0411  17     37.00
WA420       0411  18     36.00
WA420       0411  19     38.00
WA420       0411  20     44.00
WA420       0411  21     36.00
WA420       0411  22     44.00
WA420       0411  23     54.00
WA420       0411  24     46.00
WA420       0411  25     38.00
WA420       0411  26     42.00
WA420       0411  27     40.00
WA420       0411  28     38.00
WA420       0411  29     38.00
WA420       0411  30     41.00
WA420       0511   1     52.00
WA420       0511   2     48.00
WA420       0511   3     42.00
WA420       0511   4     56.00
WA420       0511   5     42.00
WA420       0511   6     40.00
WA420       0511   7     42.00
WA420       0511   8     41.00
WA420       0511   9     42.00
WA420       0511  10     50.00
WA420       0511  11     51.00
WA420       0511  12     47.00
WA420       0511  13     58.00
WA420       0511  14     62.00
WA420       0511  15     43.00
WA420       0511  16     40.00
WA420       0511  17     52.00
WA420       0511  18     54.00
WA420       0511  19     54.00
WA420       0511  20     62.00
WA420       0511  21     42.00
WA420       0511  22     44.00
WA420       0511  23     44.00
WA420       0511  24     51.00
WA420       0511  25     51.00
WA420       0511  26     44.00
WA420       0511  27     42.00
WA420       0511  28     43.00
WA420       0511  29     43.00
WA420       0511  30     44.00
WA420       0511  31     49.00
WA420       0611   1     45.00
WA420       0611   2     43.00
WA420       0611   3     58.00
WA420       0611   4     69.00
WA420       0611   5     63.00
WA420       0611   6     59.00
WA420       0611   7     47.00
WA420       0611   8     45.00
WA420       0611   9     50.00
WA420       0611  10     51.00
WA420       0611  11     49.00
WA420       0611  12     57.00
WA420       0611  13     50.00
WA420       0611  14     48.00
WA420       0611  15     45.00
WA420       0611  16     50.00
WA420       0611  17     56.00
WA420       0611  18     48.00
WA420       0611  19     47.00
WA420       0611  20     51.00
WA420       0611  21     66.00
WA420       0611  22     62.00
WA420       0611  23     46.00
WA420       0611  24     49.00
WA420       0611  25     53.00
WA420       0611  26     61.00
WA420       0611  27     66.00
WA420       0611  28     62.00
WA420       0611  29     51.00
WA420       0611  30     46.00
WA420       0711   1     62.00
WA420       0711   2     71.00
WA420       0711   3     53.00
WA420       0711   4     62.00
WA420       0711   5     69.00
WA420       0711   6     71.00
WA420       0711   7     55.00
WA420       0711   8     53.00
WA420       0711   9     58.00
WA420       0711  10     61.00
WA420       0711  11     62.00
WA420       0711  12     53.00
WA420       0711  13     54.00
WA420       0711  14     49.00
WA420       0711  15     58.00
WA420       0711  16     56.00
WA420       0711  17     56.00
WA420       0711  18     56.00
WA420       0711  19     51.00
WA420       0711  20     58.00
WA420       0711  21     52.00
WA420       0711  22     55.00
WA420       0711  23     67.00
WA420       0711  24     76.00
WA420       0711  25     58.00
WA420       0711  26     52.00
WA420       0711  27     58.00
WA420       0711  28     65.00
WA420       0711  29     64.00
WA420       0711  30     67.00
WA420       0711  31     57.00
WA420       0811   1     65.00
WA420       0811   2     65.00
WA420       0811   3     66.00
WA420       0811   4     67.00
WA420       0811   5     55.00
WA420       0811   6     58.00
WA420       0811   7     61.00
WA420       0811   8     58.00
WA420       0811   9     55.00
WA420       0811  10     56.00
WA420       0811  11     59.00
WA420       0811  12     64.00
WA420       0811  13     57.00
WA420       0811  14     58.00
WA420       0811  15     58.00
WA420       0811  16     64.00
WA420       0811  17     65.00
WA420       0811  18     61.00
WA420       0811  19     63.00
WA420       0811  20     77.00
WA420       0811  21     74.00
WA420       0811  22     64.00
WA420       0811  23     58.00
WA420       0811  24     71.00
WA420       0811  25     71.00
WA420       0811  26     71.00
WA420       0811  27     70.00
WA420       0811  28     68.00
WA420       0811  29     57.00
WA420       0811  30     52.00
WA420       0811  31     48.00
WA420       0911   1     59.00
WA420       0911   2     57.00
WA420       0911   3     69.00
WA420       0911   4     73.00
WA420       0911   5     69.00
WA420       0911   6     72.00
WA420       0911   7     81.00
WA420       0911   8     76.00
WA420       0911   9     73.00
WA420       0911  10     76.00
WA420       0911  11     80.00
WA420       0911  12     67.00
WA420       0911  13     58.00
WA420       0911  14     53.00
WA420       0911  15     49.00
WA420       0911  16     50.00
WA420       0911  17     49.00
WA420       0911  18     54.00
WA420       0911  19     52.00
WA420       0911  20     65.00
WA420       0911  21     65.00
WA420       0911  22     64.00
WA420       0911  23     67.00
WA420       0911  24     71.00
WA420       0911  25     58.00
WA420       0911  26     52.00
WA420       0911  27     50.00
WA420       0911  28     56.00
WA420       0911  29     66.00
WA420       0911  30     60.00
WA420       1011   1     49.00
WA420       1011   2     53.00
WA420       1011   3     48.00
WA420       1011   4     49.00
WA420       1011   5     47.00
WA420       1011   6     44.00
WA420       1011   7     45.00
WA420       1011   8     52.00
WA420       1011   9     49.00
WA420       1011  10     50.00
WA420       1011  11     46.00
WA420       1011  12     45.00
WA420       1011  13     46.00
WA420       1011  14     47.00
WA420       1011  15     49.00
WA420       1011  16     48.00
WA420       1011  17     53.00
WA420       1011  18     57.00
WA420       1011  19     51.00
WA420       1011  20     48.00
WA420       1011  21     48.00
WA420       1011  22     51.00
WA420       1011  23     46.00
WA420       1011  24     40.00
WA420       1011  25     43.00
WA420       1011  26     43.00
WA420       1011  27     46.00
WA420       1011  28     49.00
WA420       1011  29     45.00
WA420       1011  30     51.00
WA420       1011  31     39.00
WA420       1111   1     42.00
WA420       1111   2     46.00
WA420       1111   3     36.00
WA420       1111   4     34.00
WA420       1111   5     36.00
WA420       1111   6     38.00
WA420       1111   7     37.00
WA420       1111   8     42.00
WA420       1111   9     45.00
WA420       1111  10     49.00
WA420       1111  11     44.00
WA420       1111  12     38.00
WA420       1111  13     37.00
WA420       1111  14     36.00
WA420       1111  15     33.00
WA420       1111  16     41.00
WA420       1111  17     39.00
WA420       1111  18     31.00
WA420       1111  19     29.00
WA420       1111  20     28.00
WA420       1111  21     37.00
WA420       1111  22     45.00
WA420       1111  23     46.00
WA420       1111  24     36.00
WA420       1111  25     34.00
WA420       1111  26     42.00
WA420       1111  27     51.00
WA420       1111  28     35.00
WA420       1111  29     40.00
WA420       1111  30     34.00
WA420       1211   1     35.00
WA420       1211   2     33.00
WA420       1211   3     33.00
WA420       1211   4     39.00
WA420       1211   5     37.00
WA420       1211   6     39.00
WA420       1211   7     35.00
WA420       1211   8     40.00
WA420       1211   9     50.00
WA420       1211  10     35.00
WA420       1211  11     32.00
WA420       1211  12     34.00
WA420       1211  13     33.00
WA420       1211  14     40.00
WA420       1211  15     36.00
WA420       1211  16     40.00
WA420       1211  17     50.00
WA420       1211  18     44.00
WA420       1211  19     35.00
WA420       1211  20     36.00
WA420       1211  21     33.00
WA420       1211  22     36.00
WA420       1211  23     39.00
WA420       1211  24     47.00
WA420       1211  25     48.00
WA420       1211  26     34.00
WA420       1211  27     44.00
WA420       1211  28     45.00
WA420       1211  29     42.00
WA420       1211  30     42.00
WA420       1211  31     30.00
WA420       0112   1     40.00
WA420       0112   2     43.00
WA420       0112   3     45.00
WA420       0112   4     48.00
WA420       0112   5     37.00
WA420       0112   6     32.00
WA420       0112   7     35.00
WA420       0112   8     42.00
WA420       0112   9     44.00
WA420       0112  10     32.00
WA420       0112  11     35.00
WA420       0112  12     38.00
WA420       0112  13     46.00
WA420       0112  14     39.00
WA420       0112  15     27.00
WA420       0112  16     27.00
