$ Get data for 912:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:36:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA912           Skookum Creek
WA912       1002   1     49.00
WA912       1002   2     49.00
WA912       1002   3     50.00
WA912       1002   4     51.00
WA912       1002   5     46.00
WA912       1002   6     62.00
WA912       1002   7     53.00
WA912       1002   8     57.00
WA912       1002   9     47.00
WA912       1002  10     44.00
WA912       1002  11     41.00
WA912       1002  12     59.00
WA912       1002  13     60.00
WA912       1002  14     64.00
WA912       1002  15     66.00
WA912       1002  16     67.00
WA912       1002  17     67.00
WA912       1002  18     58.00
WA912       1002  19     50.00
WA912       1002  20     51.00
WA912       1002  21     47.00
WA912       1002  22     57.00
WA912       1002  23     58.00
WA912       1002  24     51.00
WA912       1002  25     49.00
WA912       1002  26     46.00
WA912       1002  27     46.00
WA912       1002  28     39.00
WA912       1002  29     39.00
WA912       1002  30     37.00
WA912       1002  31     40.00
WA912       1102   1     46.00
WA912       1102   2     46.00
WA912       1102   3     46.00
WA912       1102   4     46.00
WA912       1102   5     52.00
WA912       1102   6     53.00
WA912       1102   7     51.00
WA912       1102   8     41.00
WA912       1102   9     40.00
WA912       1102  10     39.00
WA912       1102  11     42.00
WA912       1102  12     44.00
WA912       1102  13     42.00
WA912       1102  14     40.00
WA912       1102  15     51.00
WA912       1102  16     48.00
WA912       1102  17     37.00
WA912       1102  18     44.00
WA912       1102  19     47.00
WA912       1102  20     61.00
WA912       1102  21     58.00
WA912       1102  22     49.00
WA912       1102  23     41.00
WA912       1102  24     36.00
WA912       1102  25     47.00
WA912       1102  26     51.00
WA912       1102  27     56.00
WA912       1102  28     56.00
WA912       1102  29     54.00
WA912       1102  30     56.00
WA912       1202   1     47.00
WA912       1202   2     40.00
WA912       1202   3     41.00
WA912       1202   4     40.00
WA912       1202   5     46.00
WA912       1202   6     46.00
WA912       1202   7     45.00
WA912       1202   8     51.00
WA912       1202   9     47.00
WA912       1202  10     37.00
WA912       1202  11     42.00
WA912       1202  12     45.00
WA912       1202  13     40.00
WA912       1202  14     45.00
WA912       1202  15     40.00
WA912       1202  16     35.00
WA912       1202  17     33.00
WA912       1202  18     32.00
WA912       1202  19     35.00
WA912       1202  20     35.00
WA912       1202  21     37.00
WA912       1202  22     36.00
WA912       1202  23     32.00
WA912       1202  24     33.00
WA912       1202  25     37.00
WA912       1202  26     33.00
WA912       1202  27     38.00
WA912       1202  28     35.00
WA912       1202  29     31.00
WA912       1202  30     34.00
WA912       1202  31     35.00
WA912       0103   1     42.00
WA912       0103   2     44.00
WA912       0103   3     44.00
WA912       0103   4     45.00
WA912       0103   5     51.00
WA912       0103   6     55.00
WA912       0103   7     51.00
WA912       0103   8     49.00
WA912       0103   9     44.00
WA912       0103  10     36.00
WA912       0103  11     45.00
WA912       0103  12     38.00
WA912       0103  13     44.00
WA912       0103  14     35.00
WA912       0103  15     43.00
WA912       0103  16     47.00
WA912       0103  17     54.00
WA912       0103  18     54.00
WA912       0103  19     39.00
WA912       0103  20     43.00
WA912       0103  21     41.00
WA912       0103  22     43.00
WA912       0103  23     40.00
WA912       0103  24     42.00
WA912       0103  25     48.00
WA912       0103  26     49.00
WA912       0103  27     36.00
WA912       0103  28     41.00
WA912       0103  29     40.00
WA912       0103  30     46.00
WA912       0103  31     45.00
WA912       0203   1     35.00
WA912       0203   2     35.00
WA912       0203   3     35.00
WA912       0203   4     35.00
WA912       0203   5     38.00
WA912       0203   6     46.00
WA912       0203   7     45.00
WA912       0203   8     44.00
WA912       0203   9     42.00
WA912       0203  10     37.00
WA912       0203  11     54.00
WA912       0203  12     51.00
WA912       0203  13     49.00
WA912       0203  14     43.00
WA912       0203  15     43.00
WA912       0203  16     37.00
WA912       0203  17     41.00
WA912       0203  18     38.00
WA912       0203  19     39.00
WA912       0203  20     37.00
WA912       0203  21     36.00
WA912       0203  22     37.00
WA912       0203  23     34.00
WA912       0203  24     42.00
WA912       0203  25     50.00
WA912       0203  26     44.00
WA912       0203  27     45.00
WA912       0203  28     38.00
WA912       0303   1     47.00
WA912       0303   2     35.00
WA912       0303   3     42.00
WA912       0303   4     36.00
WA912       0303   5     32.00
WA912       0303   6     29.00
WA912       0303   7     30.00
WA912       0303   8     34.00
WA912       0303   9     38.00
WA912       0303  10     40.00
WA912       0303  11     39.00
WA912       0303  12     44.00
WA912       0303  13     44.00
WA912       0303  14     50.00
WA912       0303  15     52.00
WA912       0303  16     49.00
WA912       0303  17     45.00
WA912       0303  18     43.00
WA912       0303  19     47.00
WA912       0303  20     38.00
WA912       0303  21     39.00
WA912       0303  22     38.00
WA912       0303  23     34.00
WA912       0303  24     50.00
WA912       0303  25     45.00
WA912       0303  26     35.00
WA912       0303  27     45.00
WA912       0303  28     52.00
WA912       0303  29     60.00
WA912       0303  30     58.00
WA912       0303  31     43.00
WA912       0403   1     42.00
WA912       0403   2     50.00
WA912       0403   3     36.00
WA912       0403   4     46.00
WA912       0403   5     35.00
WA912       0403   6     47.00
WA912       0403   7     42.00
WA912       0403   8     61.00
WA912       0403   9     52.00
WA912       0403  10     49.00
WA912       0403  11     58.00
WA912       0403  12     57.00
WA912       0403  13     50.00
WA912       0403  14     49.00
WA912       0403  15     49.00
WA912       0403  16     53.00
WA912       0403  17     40.00
WA912       0403  18     51.00
WA912       0403  19     54.00
WA912       0403  20     62.00
WA912       0403  21     45.00
WA912       0403  22     40.00
WA912       0403  23     48.00
WA912       0403  24     37.00
WA912       0403  25     59.00
WA912       0403  26     47.00
WA912       0403  27     57.00
WA912       0403  28     62.00
WA912       0403  29     54.00
WA912       0403  30     44.00
WA912       0503   1     54.00
WA912       0503   2     57.00
WA912       0503   3     45.00
WA912       0503   4     43.00
WA912       0503   5     51.00
WA912       0503   6     48.00
WA912       0503   7     45.00
WA912       0503   8     50.00
WA912       0503   9     51.00
WA912       0503  10     52.00
WA912       0503  11     57.00
WA912       0503  12     51.00
WA912       0503  13     65.00
WA912       0503  14     51.00
WA912       0503  15     40.00
WA912       0503  16     43.00
WA912       0503  17   -999.00
WA912       0503  18   -999.00
WA912       0503  19   -999.00
WA912       0503  20     50.00
WA912       0503  21     53.00
WA912       0503  22     54.00
WA912       0503  23     74.00
WA912       0503  24     71.00
WA912       0503  25     48.00
WA912       0503  26     62.00
WA912       0503  27     78.00
WA912       0503  28     67.00
WA912       0503  29     72.00
WA912       0503  30     67.00
WA912       0503  31     59.00
WA912       0603   1     55.00
WA912       0603   2     62.00
WA912       0603   3     67.00
WA912       0603   4     79.00
WA912       0603   5     85.00
WA912       0603   6     85.00
WA912       0603   7     85.00
WA912       0603   8     68.00
WA912       0603   9     51.00
WA912       0603  10     45.00
WA912       0603  11     61.00
WA912       0603  12     65.00
WA912       0603  13     48.00
WA912       0603  14     59.00
WA912       0603  15     64.00
WA912       0603  16     76.00
WA912       0603  17     83.00
WA912       0603  18     54.00
WA912       0603  19     45.00
WA912       0603  20     43.00
WA912       0603  21     46.00
WA912       0603  22     47.00
WA912       0603  23     51.00
WA912       0603  24     59.00
WA912       0603  25     72.00
WA912       0603  26     76.00
WA912       0603  27     75.00
WA912       0603  28     86.00
WA912       0603  29     83.00
WA912       0603  30     53.00
WA912       0703   1     57.00
WA912       0703   2     62.00
WA912       0703   3     66.00
WA912       0703   4     69.00
WA912       0703   5     64.00
WA912       0703   6     71.00
WA912       0703   7     67.00
WA912       0703   8     57.00
WA912       0703   9     78.00
WA912       0703  10     85.00
WA912       0703  11     75.00
WA912       0703  12     77.00
WA912       0703  13     55.00
WA912       0703  14     69.00
WA912       0703  15     70.00
WA912       0703  16     69.00
WA912       0703  17     76.00
WA912       0703  18     80.00
WA912       0703  19     83.00
WA912       0703  20     78.00
WA912       0703  21     83.00
WA912       0703  22     82.00
WA912       0703  23     76.00
WA912       0703  24     72.00
WA912       0703  25     74.00
WA912       0703  26     72.00
WA912       0703  27     79.00
WA912       0703  28     85.00
WA912       0703  29     89.00
WA912       0703  30     86.00
WA912       0703  31     79.00
WA912       0803   1     74.00
WA912       0803   2     73.00
WA912       0803   3     64.00
WA912       0803   4     76.00
WA912       0803   5     72.00
WA912       0803   6     71.00
WA912       0803   7     69.00
WA912       0803   8     73.00
WA912       0803   9     69.00
WA912       0803  10     65.00
WA912       0803  11     65.00
WA912       0803  12     65.00
WA912       0803  13     72.00
WA912       0803  14     83.00
WA912       0803  15     77.00
WA912       0803  16     56.00
WA912       0803  17     75.00
WA912       0803  18     78.00
WA912       0803  19     70.00
WA912       0803  20     77.00
WA912       0803  21     79.00
WA912       0803  22     68.00
WA912       0803  23     60.00
WA912       0803  24     70.00
WA912       0803  25     79.00
WA912       0803  26     61.00
WA912       0803  27     65.00
WA912       0803  28     75.00
WA912       0803  29     80.00
WA912       0803  30     83.00
WA912       0803  31     73.00
WA912       0903   1     76.00
WA912       0903   2     85.00
WA912       0903   3     87.00
WA912       0903   4     83.00
WA912       0903   5     80.00
WA912       0903   6     80.00
WA912       0903   7     57.00
WA912       0903   8     49.00
WA912       0903   9     56.00
WA912       0903  10     51.00
WA912       0903  11     47.00
WA912       0903  12     56.00
WA912       0903  13     67.00
WA912       0903  14     60.00
WA912       0903  15     55.00
WA912       0903  16     47.00
WA912       0903  17     50.00
WA912       0903  18     53.00
WA912       0903  19     50.00
WA912       0903  20     56.00
WA912       0903  21     66.00
WA912       0903  22     70.00
WA912       0903  23     62.00
WA912       0903  24     83.00
WA912       0903  25     68.00
WA912       0903  26     73.00
WA912       0903  27     83.00
WA912       0903  28     82.00
WA912       0903  29     75.00
WA912       0903  30     69.00
WA912       1003   1     76.00
WA912       1003   2     65.00
WA912       1003   3     80.00
WA912       1003   4     72.00
WA912       1003   5     64.00
WA912       1003   6     68.00
WA912       1003   7     53.00
WA912       1003   8     49.00
WA912       1003   9     40.00
WA912       1003  10     42.00
WA912       1003  11     43.00
WA912       1003  12     42.00
WA912       1003  13     46.00
WA912       1003  14     45.00
WA912       1003  15     47.00
WA912       1003  16     54.00
WA912       1003  17     56.00
WA912       1003  18     62.00
WA912       1003  19     51.00
WA912       1003  20     56.00
WA912       1003  21     69.00
WA912       1003  22     64.00
WA912       1003  23     46.00
WA912       1003  24     54.00
WA912       1003  25     62.00
WA912       1003  26     71.00
WA912       1003  27     55.00
WA912       1003  28     48.00
WA912       1003  29     41.00
WA912       1003  30     32.00
WA912       1003  31     33.00
WA912       1103   1     33.00
WA912       1103   2     30.00
WA912       1103   3     36.00
WA912       1103   4     32.00
WA912       1103   5     37.00
WA912       1103   6     42.00
WA912       1103   7     46.00
WA912       1103   8     49.00
WA912       1103   9     47.00
WA912       1103  10     39.00
WA912       1103  11     39.00
WA912       1103  12     46.00
WA912       1103  13     54.00
WA912       1103  14     41.00
WA912       1103  15     41.00
WA912       1103  16     36.00
WA912       1103  17     41.00
WA912       1103  18     45.00
WA912       1103  19     45.00
WA912       1103  20     30.00
WA912       1103  21     27.00
WA912       1103  22     26.00
WA912       1103  23     34.00
WA912       1103  24     30.00
WA912       1103  25     31.00
WA912       1103  26     31.00
WA912       1103  27     41.00
WA912       1103  28     40.00
WA912       1103  29     40.00
WA912       1103  30     41.00
WA912       1203   1     44.00
WA912       1203   2     43.00
WA912       1203   3     33.00
WA912       1203   4     40.00
WA912       1203   5     40.00
WA912       1203   6     37.00
WA912       1203   7     36.00
WA912       1203   8     36.00
WA912       1203   9     35.00
WA912       1203  10     33.00
WA912       1203  11     35.00
WA912       1203  12     34.00
WA912       1203  13     36.00
WA912       1203  14     30.00
WA912       1203  15     35.00
WA912       1203  16     37.00
WA912       1203  17     44.00
WA912       1203  18     50.00
WA912       1203  19     52.00
