$ Get data for 910:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:50:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA910           Elbow Lake
WA910       1002  24   -999.00
WA910       1002  25   -999.00
WA910       1002  26   -999.00
WA910       1002  27   -999.00
WA910       1002  28   -999.00
WA910       1002  29   -999.00
WA910       1002  30   -999.00
WA910       1002  31   -999.00
WA910       1102   1   -999.00
WA910       1102   2   -999.00
WA910       1102   3   -999.00
WA910       1102   4   -999.00
WA910       1102   5   -999.00
WA910       1102   6   -999.00
WA910       1102   7   -999.00
WA910       1102   8   -999.00
WA910       1102   9   -999.00
WA910       1102  10   -999.00
WA910       1102  11   -999.00
WA910       1102  12   -999.00
WA910       1102  13     42.00
WA910       1102  14     42.00
WA910       1102  15     47.00
WA910       1102  16     48.00
WA910       1102  17     41.00
WA910       1102  18     44.00
WA910       1102  19     48.00
WA910       1102  20     66.00
WA910       1102  21     60.00
WA910       1102  22     53.00
WA910       1102  23     51.00
WA910       1102  24     47.00
WA910       1102  25     53.00
WA910       1102  26     58.00
WA910       1102  27     63.00
WA910       1102  28     64.00
WA910       1102  29     62.00
WA910       1102  30     64.00
WA910       1202   1     49.00
WA910       1202   2     41.00
WA910       1202   3     48.00
WA910       1202   4     43.00
WA910       1202   5     48.00
WA910       1202   6     51.00
WA910       1202   7     51.00
WA910       1202   8     61.00
WA910       1202   9     51.00
WA910       1202  10     40.00
WA910       1202  11     42.00
WA910       1202  12     45.00
WA910       1202  13     40.00
WA910       1202  14     45.00
WA910       1202  15     40.00
WA910       1202  16     37.00
WA910       1202  17     35.00
WA910       1202  18     35.00
WA910       1202  19     40.00
WA910       1202  20     46.00
WA910       1202  21     44.00
WA910       1202  22     45.00
WA910       1202  23     45.00
WA910       1202  24     34.00
WA910       1202  25     35.00
WA910       1202  26     37.00
WA910       1202  27     38.00
WA910       1202  28     35.00
WA910       1202  29     35.00
WA910       1202  30     36.00
WA910       1202  31     41.00
WA910       0103   1     37.00
WA910       0103   2     43.00
WA910       0103   3     44.00
WA910       0103   4     43.00
WA910       0103   5     45.00
WA910       0103   6     65.00
WA910       0103   7     59.00
WA910       0103   8     59.00
WA910       0103   9     54.00
WA910       0103  10     51.00
WA910       0103  11     45.00
WA910       0103  12     40.00
WA910       0103  13     45.00
WA910       0103  14     46.00
WA910       0103  15     43.00
WA910       0103  16     51.00
WA910       0103  17     61.00
WA910       0103  18     64.00
WA910       0103  19     42.00
WA910       0103  20     48.00
WA910       0103  21     41.00
WA910       0103  22     45.00
WA910       0103  23     43.00
WA910       0103  24     44.00
WA910       0103  25     47.00
WA910       0103  26     49.00
WA910       0103  27     41.00
WA910       0103  28     45.00
WA910       0103  29     39.00
WA910       0103  30     44.00
WA910       0103  31     44.00
WA910       0203   1     46.00
WA910       0203   2     37.00
WA910       0203   3     44.00
WA910       0203   4     45.00
WA910       0203   5     50.00
WA910       0203   6     50.00
WA910       0203   7     51.00
WA910       0203   8     51.00
WA910       0203   9     50.00
WA910       0203  10     46.00
WA910       0203  11     58.00
WA910       0203  12     60.00
WA910       0203  13     56.00
WA910       0203  14     43.00
WA910       0203  15     45.00
WA910       0203  16     39.00
WA910       0203  17     47.00
WA910       0203  18     41.00
WA910       0203  19     42.00
WA910       0203  20     38.00
WA910       0203  21     36.00
WA910       0203  22     39.00
WA910       0203  23     44.00
WA910       0203  24     46.00
WA910       0203  25     51.00
WA910       0203  26     48.00
WA910       0203  27     49.00
WA910       0203  28     49.00
WA910       0303   1     50.00
WA910       0303   2     36.00
WA910       0303   3     49.00
WA910       0303   4     45.00
WA910       0303   5     35.00
WA910       0303   6     33.00
WA910       0303   7     44.00
WA910       0303   8     37.00
WA910       0303   9     42.00
WA910       0303  10     45.00
WA910       0303  11     41.00
WA910       0303  12     45.00
WA910       0303  13     45.00
WA910       0303  14     44.00
WA910       0303  15     51.00
WA910       0303  16     49.00
WA910       0303  17     48.00
WA910       0303  18     44.00
WA910       0303  19     45.00
WA910       0303  20     42.00
WA910       0303  21     42.00
WA910       0303  22     38.00
WA910       0303  23     38.00
WA910       0303  24     46.00
WA910       0303  25     50.00
WA910       0303  26     44.00
WA910       0303  27     51.00
WA910       0303  28     51.00
WA910       0303  29     50.00
WA910       0303  30     52.00
WA910       0303  31     47.00
WA910       0403   1     45.00
WA910       0403   2     47.00
WA910       0403   3     43.00
WA910       0403   4     46.00
WA910       0403   5     41.00
WA910       0403   6     48.00
WA910       0403   7     41.00
WA910       0403   8     49.00
WA910       0403   9     53.00
WA910       0403  10     45.00
WA910       0403  11     55.00
WA910       0403  12     50.00
WA910       0403  13     43.00
WA910       0403  14     54.00
WA910       0403  15     54.00
WA910       0403  16     51.00
WA910       0403  17     48.00
WA910       0403  18     47.00
WA910       0403  19     46.00
WA910       0403  20     63.00
WA910       0403  21     53.00
WA910       0403  22     47.00
WA910       0403  23     45.00
WA910       0403  24     40.00
WA910       0403  25     56.00
WA910       0403  26     52.00
WA910       0403  27     58.00
WA910       0403  28     66.00
WA910       0403  29     64.00
WA910       0403  30     53.00
WA910       0503   1     58.00
WA910       0503   2     58.00
WA910       0503   3     49.00
WA910       0503   4     50.00
WA910       0503   5     50.00
WA910       0503   6     53.00
WA910       0503   7     53.00
WA910       0503   8     60.00
WA910       0503   9     59.00
WA910       0503  10     63.00
WA910       0503  11     63.00
WA910       0503  12     59.00
WA910       0503  13     65.00
WA910       0503  14     49.00
WA910       0503  15     43.00
WA910       0503  16     46.00
WA910       0503  17     43.00
WA910       0503  18     53.00
WA910       0503  19     59.00
WA910       0503  20     48.00
WA910       0503  21     55.00
WA910       0503  22     53.00
WA910       0503  23     67.00
WA910       0503  24     71.00
WA910       0503  25     54.00
WA910       0503  26     62.00
WA910       0503  27     71.00
WA910       0503  28     67.00
WA910       0503  29     74.00
WA910       0503  30     73.00
WA910       0503  31     62.00
WA910       0603   1     57.00
WA910       0603   2     60.00
WA910       0603   3     68.00
WA910       0603   4     78.00
WA910       0603   5     83.00
WA910       0603   6     85.00
WA910       0603   7     82.00
WA910       0603   8     71.00
WA910       0603   9     66.00
WA910       0603  10     54.00
WA910       0603  11     64.00
WA910       0603  12     69.00
WA910       0603  13     56.00
WA910       0603  14     59.00
WA910       0603  15     67.00
WA910       0603  16     76.00
WA910       0603  17     85.00
WA910       0603  18     63.00
WA910       0603  19     54.00
WA910       0603  20     44.00
WA910       0603  21     51.00
WA910       0603  22     47.00
WA910       0603  23     59.00
WA910       0603  24     67.00
WA910       0603  25     73.00
WA910       0603  26     75.00
WA910       0603  27     76.00
WA910       0603  28     85.00
WA910       0603  29     85.00
WA910       0603  30     59.00
WA910       0703   1     57.00
WA910       0703   2     64.00
WA910       0703   3     67.00
WA910       0703   4     71.00
WA910       0703   5     66.00
WA910       0703   6     73.00
WA910       0703   7     74.00
WA910       0703   8     56.00
WA910       0703   9     78.00
WA910       0703  10     85.00
WA910       0703  11     80.00
WA910       0703  12     77.00
WA910       0703  13     56.00
WA910       0703  14     69.00
WA910       0703  15     74.00
WA910       0703  16     67.00
WA910       0703  17     76.00
WA910       0703  18     82.00
WA910       0703  19     82.00
WA910       0703  20     76.00
WA910       0703  21     85.00
WA910       0703  22     84.00
WA910       0703  23     77.00
WA910       0703  24     75.00
WA910       0703  25     79.00
WA910       0703  26     75.00
WA910       0703  27     82.00
WA910       0703  28     86.00
WA910       0703  29     90.00
WA910       0703  30     89.00
WA910       0703  31     80.00
WA910       0803   1     77.00
WA910       0803   2     77.00
WA910       0803   3     75.00
WA910       0803   4     77.00
WA910       0803   5     82.00
WA910       0803   6     71.00
WA910       0803   7     72.00
WA910       0803   8     74.00
WA910       0803   9     72.00
WA910       0803  10     67.00
WA910       0803  11     69.00
WA910       0803  12     71.00
WA910       0803  13     75.00
WA910       0803  14     85.00
WA910       0803  15     87.00
WA910       0803  16     65.00
WA910       0803  17     78.00
WA910       0803  18     81.00
WA910       0803  19     74.00
WA910       0803  20     79.00
WA910       0803  21     83.00
WA910       0803  22     64.00
WA910       0803  23     65.00
WA910       0803  24     73.00
WA910       0803  25     76.00
WA910       0803  26     66.00
WA910       0803  27     67.00
WA910       0803  28     79.00
WA910       0803  29     82.00
WA910       0803  30     85.00
WA910       0803  31     74.00
WA910       0903   1     77.00
WA910       0903   2     89.00
WA910       0903   3     89.00
WA910       0903   4     85.00
WA910       0903   5     83.00
WA910       0903   6     83.00
WA910       0903   7     57.00
WA910       0903   8     57.00
WA910       0903   9     69.00
WA910       0903  10     52.00
WA910       0903  11     53.00
WA910       0903  12     61.00
WA910       0903  13     69.00
WA910       0903  14     59.00
WA910       0903  15     58.00
WA910       0903  16     49.00
WA910       0903  17     50.00
WA910       0903  18     51.00
WA910       0903  19     58.00
WA910       0903  20     65.00
WA910       0903  21     65.00
WA910       0903  22     71.00
WA910       0903  23     68.00
WA910       0903  24     76.00
WA910       0903  25     70.00
WA910       0903  26     72.00
WA910       0903  27     84.00
WA910       0903  28     84.00
WA910       0903  29     76.00
WA910       0903  30     72.00
WA910       1003   1     76.00
WA910       1003   2     69.00
WA910       1003   3     81.00
WA910       1003   4     74.00
WA910       1003   5     68.00
WA910       1003   6     64.00
WA910       1003   7     56.00
WA910       1003   8     47.00
WA910       1003   9     45.00
WA910       1003  10     49.00
WA910       1003  11     42.00
WA910       1003  12     46.00
WA910       1003  13     51.00
WA910       1003  14     55.00
WA910       1003  15     47.00
WA910       1003  16     52.00
WA910       1003  17     53.00
WA910       1003  18     58.00
WA910       1003  19     52.00
WA910       1003  20     57.00
WA910       1003  21     62.00
WA910       1003  22     61.00
WA910       1003  23     50.00
WA910       1003  24     53.00
WA910       1003  25     60.00
WA910       1003  26     69.00
WA910       1003  27     53.00
WA910       1003  28     48.00
WA910       1003  29     48.00
WA910       1003  30     43.00
WA910       1003  31     42.00
WA910       1103   1     38.00
WA910       1103   2     43.00
WA910       1103   3     41.00
WA910       1103   4     41.00
WA910       1103   5     42.00
WA910       1103   6     48.00
WA910       1103   7     54.00
WA910       1103   8     56.00
WA910       1103   9     52.00
WA910       1103  10     40.00
WA910       1103  11     42.00
WA910       1103  12     50.00
WA910       1103  13     61.00
WA910       1103  14     44.00
WA910       1103  15     42.00
WA910       1103  16     36.00
WA910       1103  17     38.00
WA910       1103  18     47.00
WA910       1103  19     39.00
WA910       1103  20     39.00
WA910       1103  21     37.00
WA910       1103  22     28.00
WA910       1103  23     36.00
WA910       1103  24     36.00
WA910       1103  25     38.00
WA910       1103  26     35.00
WA910       1103  27     39.00
WA910       1103  28     39.00
WA910       1103  29     39.00
WA910       1103  30     52.00
WA910       1203   1     42.00
WA910       1203   2     44.00
WA910       1203   3     42.00
WA910       1203   4     45.00
WA910       1203   5     39.00
WA910       1203   6     39.00
WA910       1203   7     34.00
WA910       1203   8     41.00
WA910       1203   9     35.00
WA910       1203  10     40.00
WA910       1203  11     37.00
WA910       1203  12     35.00
WA910       1203  13     35.00
WA910       1203  14     35.00
WA910       1203  15     35.00
WA910       1203  16     36.00
WA910       1203  17     45.00
WA910       1203  18     55.00
WA910       1203  19     58.00
