$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       1002  24     54.00
WA776       1002  25     53.00
WA776       1002  26     50.00
WA776       1002  27     42.00
WA776       1002  28     43.00
WA776       1002  29     38.00
WA776       1002  30     38.00
WA776       1002  31     38.00
WA776       1102   1     41.00
WA776       1102   2     52.00
WA776       1102   3     53.00
WA776       1102   4     51.00
WA776       1102   5     50.00
WA776       1102   6     51.00
WA776       1102   7     48.00
WA776       1102   8     39.00
WA776       1102   9     36.00
WA776       1102  10     37.00
WA776       1102  11     41.00
WA776       1102  12     43.00
WA776       1102  13     40.00
WA776       1102  14     44.00
WA776       1102  15     47.00
WA776       1102  16     44.00
WA776       1102  17     37.00
WA776       1102  18     41.00
WA776       1102  19     44.00
WA776       1102  20     56.00
WA776       1102  21     54.00
WA776       1102  22     51.00
WA776       1102  23     42.00
WA776       1102  24     41.00
WA776       1102  25     44.00
WA776       1102  26     42.00
WA776       1102  27     45.00
WA776       1102  28     51.00
WA776       1102  29     44.00
WA776       1102  30     45.00
WA776       1202   1     40.00
WA776       1202   2     35.00
WA776       1202   3     35.00
WA776       1202   4     31.00
WA776       1202   5     38.00
WA776       1202   6     33.00
WA776       1202   7     36.00
WA776       1202   8     32.00
WA776       1202   9     33.00
WA776       1202  10     33.00
WA776       1202  11     34.00
WA776       1202  12     40.00
WA776       1202  13     41.00
WA776       1202  14     43.00
WA776       1202  15     35.00
WA776       1202  16     38.00
WA776       1202  17     31.00
WA776       1202  18     32.00
WA776       1202  19     32.00
WA776       1202  20     33.00
WA776       1202  21     32.00
WA776       1202  22     34.00
WA776       1202  23     29.00
WA776       1202  24     30.00
WA776       1202  25     35.00
WA776       1202  26     33.00
WA776       1202  27     37.00
WA776       1202  28     33.00
WA776       1202  29     31.00
WA776       1202  30     34.00
WA776       1202  31     32.00
WA776       0103   1     35.00
WA776       0103   2     43.00
WA776       0103   3     40.00
WA776       0103   4     42.00
WA776       0103   5     40.00
WA776       0103   6     45.00
WA776       0103   7     45.00
WA776       0103   8     38.00
WA776       0103   9     32.00
WA776       0103  10     32.00
WA776       0103  11     33.00
WA776       0103  12     39.00
WA776       0103  13     40.00
WA776       0103  14     37.00
WA776       0103  15     38.00
WA776       0103  16     37.00
WA776       0103  17     35.00
WA776       0103  18     35.00
WA776       0103  19     46.00
WA776       0103  20     45.00
WA776       0103  21     38.00
WA776       0103  22     40.00
WA776       0103  23     42.00
WA776       0103  24     41.00
WA776       0103  25     47.00
WA776       0103  26     48.00
WA776       0103  27     38.00
WA776       0103  28     38.00
WA776       0103  29     38.00
WA776       0103  30     46.00
WA776       0103  31     46.00
WA776       0203   1     35.00
WA776       0203   2     37.00
WA776       0203   3     35.00
WA776       0203   4     40.00
WA776       0203   5     45.00
WA776       0203   6     45.00
WA776       0203   7     48.00
WA776       0203   8     47.00
WA776       0203   9     44.00
WA776       0203  10     48.00
WA776       0203  11     50.00
WA776       0203  12     50.00
WA776       0203  13     45.00
WA776       0203  14     40.00
WA776       0203  15     38.00
WA776       0203  16     33.00
WA776       0203  17     34.00
WA776       0203  18     35.00
WA776       0203  19     38.00
WA776       0203  20     37.00
WA776       0203  21     38.00
WA776       0203  22     36.00
WA776       0203  23     32.00
WA776       0203  24     34.00
WA776       0203  25     41.00
WA776       0203  26     39.00
WA776       0203  27     42.00
WA776       0203  28     32.00
WA776       0303   1     43.00
WA776       0303   2     36.00
WA776       0303   3     37.00
WA776       0303   4     35.00
WA776       0303   5     33.00
WA776       0303   6     30.00
WA776       0303   7     31.00
WA776       0303   8     36.00
WA776       0303   9     40.00
WA776       0303  10     41.00
WA776       0303  11     40.00
WA776       0303  12     45.00
WA776       0303  13     44.00
WA776       0303  14     42.00
WA776       0303  15     44.00
WA776       0303  16     40.00
WA776       0303  17     42.00
WA776       0303  18     37.00
WA776       0303  19     42.00
WA776       0303  20     38.00
WA776       0303  21     40.00
WA776       0303  22     40.00
WA776       0303  23     38.00
WA776       0303  24     44.00
WA776       0303  25     39.00
WA776       0303  26     37.00
WA776       0303  27     38.00
WA776       0303  28     47.00
WA776       0303  29     62.00
WA776       0303  30     60.00
WA776       0303  31     47.00
WA776       0403   1     35.00
WA776       0403   2     33.00
WA776       0403   3     32.00
WA776       0403   4     41.00
WA776       0403   5     32.00
WA776       0403   6     38.00
WA776       0403   7     41.00
WA776       0403   8     51.00
WA776       0403   9     51.00
WA776       0403  10     49.00
WA776       0403  11     51.00
WA776       0403  12     53.00
WA776       0403  13     44.00
WA776       0403  14     39.00
WA776       0403  15     45.00
WA776       0403  16     48.00
WA776       0403  17     39.00
WA776       0403  18     42.00
WA776       0403  19     55.00
WA776       0403  20     56.00
WA776       0403  21     42.00
WA776       0403  22     39.00
WA776       0403  23     45.00
WA776       0403  24     42.00
WA776       0403  25     51.00
WA776       0403  26     38.00
WA776       0403  27     54.00
WA776       0403  28     59.00
WA776       0403  29     52.00
WA776       0403  30     48.00
WA776       0503   1     58.00
WA776       0503   2     59.00
WA776       0503   3     40.00
WA776       0503   4     37.00
WA776       0503   5     39.00
WA776       0503   6     44.00
WA776       0503   7     43.00
WA776       0503   8     46.00
WA776       0503   9     46.00
WA776       0503  10     54.00
WA776       0503  11     49.00
WA776       0503  12     51.00
WA776       0503  13     67.00
WA776       0503  14     51.00
WA776       0503  15     39.00
WA776       0503  16     38.00
WA776       0503  17     38.00
WA776       0503  18     46.00
WA776       0503  19     59.00
WA776       0503  20     54.00
WA776       0503  21     63.00
WA776       0503  22     61.00
WA776       0503  23     78.00
WA776       0503  24     69.00
WA776       0503  25     53.00
WA776       0503  26     58.00
WA776       0503  27     77.00
WA776       0503  28     67.00
WA776       0503  29     80.00
WA776       0503  30     59.00
WA776       0503  31     61.00
WA776       0603   1     60.00
WA776       0603   2     62.00
WA776       0603   3     74.00
WA776       0603   4     80.00
WA776       0603   5     85.00
WA776       0603   6     87.00
WA776       0603   7     85.00
WA776       0603   8     66.00
WA776       0603   9     47.00
WA776       0603  10     54.00
WA776       0603  11     60.00
WA776       0603  12     60.00
WA776       0603  13     51.00
WA776       0603  14     57.00
WA776       0603  15     67.00
WA776       0603  16     78.00
WA776       0603  17     85.00
WA776       0603  18     60.00
WA776       0603  19     50.00
WA776       0603  20     48.00
WA776       0603  21     44.00
WA776       0603  22     49.00
WA776       0603  23     50.00
WA776       0603  24     62.00
WA776       0603  25     72.00
WA776       0603  26     80.00
WA776       0603  27     78.00
WA776       0603  28     89.00
WA776       0603  29     79.00
WA776       0603  30     58.00
WA776       0703   1     58.00
WA776       0703   2     64.00
WA776       0703   3     66.00
WA776       0703   4     68.00
WA776       0703   5     66.00
WA776       0703   6     69.00
WA776       0703   7     69.00
WA776       0703   8     61.00
WA776       0703   9     78.00
WA776       0703  10     84.00
WA776       0703  11     73.00
WA776       0703  12     69.00
WA776       0703  13     56.00
WA776       0703  14     72.00
WA776       0703  15     72.00
WA776       0703  16     64.00
WA776       0703  17     77.00
WA776       0703  18     81.00
WA776       0703  19     81.00
WA776       0703  20     79.00
WA776       0703  21     87.00
WA776       0703  22     85.00
WA776       0703  23     76.00
WA776       0703  24     72.00
WA776       0703  25     72.00
WA776       0703  26     72.00
WA776       0703  27     86.00
WA776       0703  28     89.00
WA776       0703  29     91.00
WA776       0703  30     87.00
WA776       0703  31     78.00
WA776       0803   1     75.00
WA776       0803   2     67.00
WA776       0803   3     66.00
WA776       0803   4     76.00
WA776       0803   5     66.00
WA776       0803   6     69.00
WA776       0803   7     69.00
WA776       0803   8     70.00
WA776       0803   9     67.00
WA776       0803  10     69.00
WA776       0803  11     65.00
WA776       0803  12     67.00
WA776       0803  13     74.00
WA776       0803  14     90.00
WA776       0803  15     65.00
WA776       0803  16     68.00
WA776       0803  17     76.00
WA776       0803  18     81.00
WA776       0803  19     70.00
WA776       0803  20     82.00
WA776       0803  21     78.00
WA776       0803  22     64.00
WA776       0803  23     67.00
WA776       0803  24     73.00
WA776       0803  25     81.00
WA776       0803  26     64.00
WA776       0803  27     66.00
WA776       0803  28     79.00
WA776       0803  29     82.00
WA776       0803  30     84.00
WA776       0803  31     77.00
WA776       0903   1     81.00
WA776       0903   2     90.00
WA776       0903   3     90.00
WA776       0903   4     85.00
WA776       0903   5     84.00
WA776       0903   6     75.00
WA776       0903   7     58.00
WA776       0903   8     48.00
WA776       0903   9     49.00
WA776       0903  10     51.00
WA776       0903  11     55.00
WA776       0903  12     58.00
WA776       0903  13     71.00
WA776       0903  14     66.00
WA776       0903  15     55.00
WA776       0903  16     46.00
WA776       0903  17     48.00
WA776       0903  18     61.00
WA776       0903  19     53.00
WA776       0903  20     63.00
WA776       0903  21     72.00
WA776       0903  22     74.00
WA776       0903  23     73.00
WA776       0903  24     78.00
WA776       0903  25     72.00
WA776       0903  26     86.00
WA776       0903  27     83.00
WA776       0903  28     83.00
WA776       0903  29     59.00
WA776       0903  30     73.00
WA776       1003   1     70.00
WA776       1003   2     65.00
WA776       1003   3     80.00
WA776       1003   4     73.00
WA776       1003   5     68.00
WA776       1003   6     67.00
WA776       1003   7     49.00
WA776       1003   8     46.00
WA776       1003   9     42.00
WA776       1003  10     44.00
WA776       1003  11     41.00
WA776       1003  12     43.00
WA776       1003  13     53.00
WA776       1003  14     46.00
WA776       1003  15     41.00
WA776       1003  16     52.00
WA776       1003  17     57.00
WA776       1003  18     63.00
WA776       1003  19     51.00
WA776       1003  20     58.00
WA776       1003  21     71.00
WA776       1003  22     55.00
WA776       1003  23     47.00
WA776       1003  24     53.00
WA776       1003  25     59.00
WA776       1003  26     76.00
WA776       1003  27     60.00
WA776       1003  28     50.00
WA776       1003  29     38.00
WA776       1003  30     35.00
WA776       1003  31     35.00
WA776       1103   1     35.00
WA776       1103   2     32.00
WA776       1103   3     34.00
WA776       1103   4     31.00
WA776       1103   5     35.00
WA776       1103   6     39.00
WA776       1103   7     40.00
WA776       1103   8     44.00
WA776       1103   9     48.00
WA776       1103  10     38.00
WA776       1103  11     42.00
WA776       1103  12     46.00
WA776       1103  13     47.00
WA776       1103  14     43.00
WA776       1103  15     37.00
WA776       1103  16     35.00
WA776       1103  17     40.00
WA776       1103  18     44.00
WA776       1103  19     44.00
WA776       1103  20     28.00
WA776       1103  21     31.00
WA776       1103  22     24.00
WA776       1103  23     34.00
WA776       1103  24     30.00
WA776       1103  25     31.00
WA776       1103  26     31.00
WA776       1103  27     34.00
WA776       1103  28     38.00
WA776       1103  29     40.00
WA776       1103  30     43.00
WA776       1203   1     36.00
WA776       1203   2     41.00
WA776       1203   3     35.00
WA776       1203   4     37.00
WA776       1203   5     38.00
WA776       1203   6     37.00
WA776       1203   7     33.00
WA776       1203   8     34.00
WA776       1203   9     32.00
WA776       1203  10     32.00
WA776       1203  11     33.00
WA776       1203  12     34.00
WA776       1203  13     36.00
WA776       1203  14     29.00
WA776       1203  15     33.00
WA776       1203  16     33.00
WA776       1203  17     36.00
WA776       1203  18     40.00
WA776       1203  19     41.00
