$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1206   1     33.00
WA642       1206   2     26.00
WA642       1206   3     37.00
WA642       1206   4     41.00
WA642       1206   5     35.00
WA642       1206   6     40.00
WA642       1206   7     38.00
WA642       1206   8     42.00
WA642       1206   9     37.00
WA642       1206  10     34.00
WA642       1206  11     36.00
WA642       1206  12     34.00
WA642       1206  13     40.00
WA642       1206  14     39.00
WA642       1206  15     30.00
WA642       1206  16     24.00
WA642       1206  17     22.00
WA642       1206  18     32.00
WA642       1206  19     37.00
WA642       1206  20     35.00
WA642       1206  21     34.00
WA642       1206  22     27.00
WA642       1206  23     33.00
WA642       1206  24     33.00
WA642       1206  25     32.00
WA642       1206  26     35.00
WA642       1206  27     34.00
WA642       1206  28     25.00
WA642       1206  29     31.00
WA642       1206  30     27.00
WA642       1206  31     31.00
WA642       0107   1     43.00
WA642       0107   2     42.00
WA642       0107   3     35.00
WA642       0107   4     29.00
WA642       0107   5     30.00
WA642       0107   6     30.00
WA642       0107   7     35.00
WA642       0107   8     34.00
WA642       0107   9     39.00
WA642       0107  10     21.00
WA642       0107  11     22.00
WA642       0107  12     24.00
WA642       0107  13     25.00
WA642       0107  14     27.00
WA642       0107  15     38.00
WA642       0107  16     31.00
WA642       0107  17     26.00
WA642       0107  18     36.00
WA642       0107  19     37.00
WA642       0107  20     36.00
WA642       0107  21     35.00
WA642       0107  22     37.00
WA642       0107  23     42.00
WA642       0107  24     46.00
WA642       0107  25     44.00
WA642       0107  26     41.00
WA642       0107  27     38.00
WA642       0107  28     45.00
WA642       0107  29     49.00
WA642       0107  30     39.00
WA642       0107  31     42.00
WA642       0207   1     37.00
WA642       0207   2     50.00
WA642       0207   3     41.00
WA642       0207   4     55.00
WA642       0207   5     55.00
WA642       0207   6     52.00
WA642       0207   7     46.00
WA642       0207   8     44.00
WA642       0207   9     42.00
WA642       0207  10     40.00
WA642       0207  11     40.00
WA642       0207  12     38.00
WA642       0207  13     40.00
WA642       0207  14     36.00
WA642       0207  15     38.00
WA642       0207  16     42.00
WA642       0207  17     52.00
WA642       0207  18     33.00
WA642       0207  19     34.00
WA642       0207  20     30.00
WA642       0207  21     37.00
WA642       0207  22     33.00
WA642       0207  23     33.00
WA642       0207  24     28.00
WA642       0207  25     34.00
WA642       0207  26     33.00
WA642       0207  27     26.00
WA642       0207  28     27.00
WA642       0307   1     29.00
WA642       0307   2     32.00
WA642       0307   3     53.00
WA642       0307   4     46.00
WA642       0307   5     51.00
WA642       0307   6     57.00
WA642       0307   7     40.00
WA642       0307   8     35.00
WA642       0307   9     38.00
WA642       0307  10     42.00
WA642       0307  11     51.00
WA642       0307  12     45.00
WA642       0307  13     36.00
WA642       0307  14     31.00
WA642       0307  15     42.00
WA642       0307  16     53.00
WA642       0307  17     54.00
WA642       0307  18     48.00
WA642       0307  19     45.00
WA642       0307  20     34.00
WA642       0307  21     45.00
WA642       0307  22     46.00
WA642       0307  23     43.00
WA642       0307  24     44.00
WA642       0307  25     42.00
WA642       0307  26     43.00
WA642       0307  27     38.00
WA642       0307  28     43.00
WA642       0307  29     55.00
WA642       0307  30     53.00
WA642       0307  31     41.00
WA642       0407   1     31.00
WA642       0407   2     39.00
WA642       0407   3     49.00
WA642       0407   4     45.00
WA642       0407   5     55.00
WA642       0407   6     60.00
WA642       0407   7     49.00
WA642       0407   8     52.00
WA642       0407   9     35.00
WA642       0407  10     38.00
WA642       0407  11     42.00
WA642       0407  12     44.00
WA642       0407  13     39.00
WA642       0407  14     43.00
WA642       0407  15     44.00
WA642       0407  16     42.00
WA642       0407  17     43.00
WA642       0407  18     43.00
WA642       0407  19     43.00
WA642       0407  20     45.00
WA642       0407  21     39.00
WA642       0407  22     45.00
WA642       0407  23     55.00
WA642       0407  24     43.00
WA642       0407  25     38.00
WA642       0407  26     41.00
WA642       0407  27     52.00
WA642       0407  28     48.00
WA642       0407  29     47.00
WA642       0407  30     52.00
WA642       0507   1     45.00
WA642       0507   2     43.00
WA642       0507   3     43.00
WA642       0507   4     43.00
WA642       0507   5     47.00
WA642       0507   6     56.00
WA642       0507   7     65.00
WA642       0507   8     66.00
WA642       0507   9     57.00
WA642       0507  10     58.00
WA642       0507  11     62.00
WA642       0507  12     54.00
WA642       0507  13     46.00
WA642       0507  14     61.00
WA642       0507  15     68.00
WA642       0507  16     55.00
WA642       0507  17     55.00
WA642       0507  18     57.00
WA642       0507  19     47.00
WA642       0507  20     45.00
WA642       0507  21     45.00
WA642       0507  22     52.00
WA642       0507  23     55.00
WA642       0507  24     59.00
WA642       0507  25     61.00
WA642       0507  26     60.00
WA642       0507  27     46.00
WA642       0507  28     55.00
WA642       0507  29     64.00
WA642       0507  30     72.00
WA642       0507  31     70.00
WA642       0607   1     73.00
WA642       0607   2     74.00
WA642       0607   3     75.00
WA642       0607   4     61.00
WA642       0607   5     43.00
WA642       0607   6     46.00
WA642       0607   7     42.00
WA642       0607   8     58.00
WA642       0607   9     46.00
WA642       0607  10     45.00
WA642       0607  11     42.00
WA642       0607  12     58.00
WA642       0607  13     51.00
WA642       0607  14     55.00
WA642       0607  15     44.00
WA642       0607  16     45.00
WA642       0607  17     49.00
WA642       0607  18     50.00
WA642       0607  19     68.00
WA642       0607  20     69.00
WA642       0607  21     59.00
WA642       0607  22     49.00
WA642       0607  23     54.00
WA642       0607  24     45.00
WA642       0607  25     54.00
WA642       0607  26     66.00
WA642       0607  27     63.00
WA642       0607  28     58.00
WA642       0607  29     50.00
WA642       0607  30     61.00
WA642       0707   1     64.00
WA642       0707   2     64.00
WA642       0707   3     69.00
WA642       0707   4     79.00
WA642       0707   5     81.00
WA642       0707   6     66.00
WA642       0707   7     65.00
WA642       0707   8     62.00
WA642       0707   9     73.00
WA642       0707  10     79.00
WA642       0707  11     84.00
WA642       0707  12     83.00
WA642       0707  13     77.00
WA642       0707  14     76.00
WA642       0707  15     69.00
WA642       0707  16     68.00
WA642       0707  17     63.00
WA642       0707  18     56.00
WA642       0707  19     57.00
WA642       0707  20     53.00
WA642       0707  21     56.00
WA642       0707  22     57.00
WA642       0707  23     67.00
WA642       0707  24     59.00
WA642       0707  25     72.00
WA642       0707  26     74.00
WA642       0707  27     70.00
WA642       0707  28     70.00
WA642       0707  29     60.00
WA642       0707  30     63.00
WA642       0707  31     68.00
WA642       0807   1     76.00
WA642       0807   2     74.00
WA642       0807   3     61.00
WA642       0807   4     60.00
WA642       0807   5     69.00
WA642       0807   6     64.00
WA642       0807   7     54.00
WA642       0807   8     54.00
WA642       0807   9     59.00
WA642       0807  10     56.00
WA642       0807  11     68.00
WA642       0807  12     51.00
WA642       0807  13     67.00
WA642       0807  14     74.00
WA642       0807  15     80.00
WA642       0807  16     57.00
WA642       0807  17     60.00
WA642       0807  18     58.00
WA642       0807  19     46.00
WA642       0807  20     50.00
WA642       0807  21     63.00
WA642       0807  22     65.00
WA642       0807  23     68.00
WA642       0807  24     71.00
WA642       0807  25     60.00
WA642       0807  26     52.00
WA642       0807  27     58.00
WA642       0807  28     68.00
WA642       0807  29     77.00
WA642       0807  30     75.00
WA642       0807  31     61.00
WA642       0907   1     67.00
WA642       0907   2     67.00
WA642       0907   3     67.00
WA642       0907   4     57.00
WA642       0907   5     62.00
WA642       0907   6     60.00
WA642       0907   7     56.00
WA642       0907   8     66.00
WA642       0907   9     65.00
WA642       0907  10     73.00
WA642       0907  11     76.00
WA642       0907  12     71.00
WA642       0907  13     72.00
WA642       0907  14     69.00
WA642       0907  15     65.00
WA642       0907  16     49.00
WA642       0907  17     50.00
WA642       0907  18     42.00
WA642       0907  19     52.00
WA642       0907  20     49.00
WA642       0907  21     62.00
WA642       0907  22     44.00
WA642       0907  23     45.00
WA642       0907  24     55.00
WA642       0907  25     55.00
WA642       0907  26     60.00
WA642       0907  27     60.00
WA642       0907  28     40.00
WA642       0907  29     36.00
WA642       0907  30     38.00
WA642       1007   1     42.00
WA642       1007   2     41.00
WA642       1007   3     38.00
WA642       1007   4     45.00
WA642       1007   5     41.00
WA642       1007   6     44.00
WA642       1007   7     45.00
WA642       1007   8     48.00
WA642       1007   9     56.00
WA642       1007  10     45.00
WA642       1007  11     44.00
WA642       1007  12     42.00
WA642       1007  13     54.00
WA642       1007  14     56.00
WA642       1007  15     46.00
WA642       1007  16     38.00
WA642       1007  17     36.00
WA642       1007  18     41.00
WA642       1007  19     39.00
WA642       1007  20     36.00
WA642       1007  21     37.00
WA642       1007  22     51.00
WA642       1007  23     59.00
WA642       1007  24     50.00
WA642       1007  25     38.00
WA642       1007  26     46.00
WA642       1007  27     52.00
WA642       1007  28     57.00
WA642       1007  29     46.00
WA642       1007  30     48.00
WA642       1007  31     50.00
WA642       1107   1     40.00
WA642       1107   2     47.00
WA642       1107   3     51.00
WA642       1107   4     52.00
WA642       1107   5     50.00
WA642       1107   6     58.00
WA642       1107   7     49.00
WA642       1107   8     52.00
WA642       1107   9     44.00
WA642       1107  10     39.00
WA642       1107  11     31.00
WA642       1107  12     38.00
WA642       1107  13     36.00
WA642       1107  14     39.00
WA642       1107  15     41.00
WA642       1107  16     40.00
WA642       1107  17     43.00
WA642       1107  18     29.00
WA642       1107  19     31.00
WA642       1107  20     27.00
WA642       1107  21     27.00
WA642       1107  22     31.00
WA642       1107  23     37.00
WA642       1107  24     38.00
WA642       1107  25     33.00
WA642       1107  26     39.00
WA642       1107  27     32.00
WA642       1107  28     28.00
WA642       1107  29     25.00
WA642       1107  30     22.00
WA642       1207   1     23.00
WA642       1207   2     34.00
WA642       1207   3     45.00
WA642       1207   4     41.00
WA642       1207   5     34.00
WA642       1207   6     31.00
WA642       1207   7     31.00
WA642       1207   8     29.00
WA642       1207   9     31.00
WA642       1207  10     28.00
WA642       1207  11     34.00
WA642       1207  12     29.00
WA642       1207  13     30.00
WA642       1207  14     34.00
WA642       1207  15     29.00
WA642       1207  16     28.00
WA642       1207  17     28.00
WA642       1207  18     33.00
WA642       1207  19     32.00
WA642       1207  20     28.00
WA642       1207  21     28.00
WA642       1207  22     35.00
