$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       1002   3     48.00
WA832       1002   4     47.00
WA832       1002   5     56.00
WA832       1002   6     65.00
WA832       1002   7     56.00
WA832       1002   8     57.00
WA832       1002   9     55.00
WA832       1002  10     40.00
WA832       1002  11     40.00
WA832       1002  12     44.00
WA832       1002  13     58.00
WA832       1002  14     53.00
WA832       1002  15     57.00
WA832       1002  16     57.00
WA832       1002  17     64.00
WA832       1002  18     60.00
WA832       1002  19     57.00
WA832       1002  20     49.00
WA832       1002  21     54.00
WA832       1002  22     46.00
WA832       1002  23     42.00
WA832       1002  24     41.00
WA832       1002  25     44.00
WA832       1002  26     42.00
WA832       1002  27     47.00
WA832       1002  28     42.00
WA832       1002  29     28.00
WA832       1002  30     25.00
WA832       1002  31     28.00
WA832       1102   1     34.00
WA832       1102   2     46.00
WA832       1102   3     45.00
WA832       1102   4     44.00
WA832       1102   5     47.00
WA832       1102   6     45.00
WA832       1102   7     40.00
WA832       1102   8     35.00
WA832       1102   9     35.00
WA832       1102  10     36.00
WA832       1102  11     42.00
WA832       1102  12     38.00
WA832       1102  13     40.00
WA832       1102  14     39.00
WA832       1102  15     40.00
WA832       1102  16     37.00
WA832       1102  17     33.00
WA832       1102  18     35.00
WA832       1102  19     46.00
WA832       1102  20     55.00
WA832       1102  21     52.00
WA832       1102  22     48.00
WA832       1102  23     39.00
WA832       1102  24     35.00
WA832       1102  25     49.00
WA832       1102  26     47.00
WA832       1102  27     50.00
WA832       1102  28     56.00
WA832       1102  29     50.00
WA832       1102  30     46.00
WA832       1202   1     49.00
WA832       1202   2     40.00
WA832       1202   3     34.00
WA832       1202   4     29.00
WA832       1202   5     36.00
WA832       1202   6     32.00
WA832       1202   7     43.00
WA832       1202   8     35.00
WA832       1202   9     31.00
WA832       1202  10     29.00
WA832       1202  11     33.00
WA832       1202  12     34.00
WA832       1202  13   -999.00
WA832       1202  14     38.00
WA832       1202  15     32.00
WA832       1202  16     32.00
WA832       1202  17     28.00
WA832       1202  18     26.00
WA832       1202  19     20.00
WA832       1202  20     22.00
WA832       1202  21     26.00
WA832       1202  22     29.00
WA832       1202  23     30.00
WA832       1202  24     22.00
WA832       1202  25     24.00
WA832       1202  26     24.00
WA832       1202  27     28.00
WA832       1202  28     26.00
WA832       1202  29     27.00
WA832       1202  30     29.00
WA832       1202  31     33.00
WA832       0103   1     29.00
WA832       0103   2     33.00
WA832       0103   3     33.00
WA832       0103   4     34.00
WA832       0103   5     34.00
WA832       0103   6     40.00
WA832       0103   7     50.00
WA832       0103   8     47.00
WA832       0103   9     26.00
WA832       0103  10     28.00
WA832       0103  11     31.00
WA832       0103  12     32.00
WA832       0103  13     34.00
WA832       0103  14     33.00
WA832       0103  15     31.00
WA832       0103  16     37.00
WA832       0103  17     46.00
WA832       0103  18     56.00
WA832       0103  19     45.00
WA832       0103  20     39.00
WA832       0103  21     35.00
WA832       0103  22     32.00
WA832       0103  23     32.00
WA832       0103  24     38.00
WA832       0103  25     40.00
WA832       0103  26     41.00
WA832       0103  27     36.00
WA832       0103  28     36.00
WA832       0103  29     33.00
WA832       0103  30     39.00
WA832       0103  31     38.00
WA832       0203   1     32.00
WA832       0203   2     36.00
WA832       0203   3     30.00
WA832       0203   4     28.00
WA832       0203   5     31.00
WA832       0203   6     35.00
WA832       0203   7     39.00
WA832       0203   8     35.00
WA832       0203   9     49.00
WA832       0203  10     40.00
WA832       0203  11     43.00
WA832       0203  12     40.00
WA832       0203  13     39.00
WA832       0203  14     41.00
WA832       0203  15     33.00
WA832       0203  16     30.00
WA832       0203  17     33.00
WA832       0203  18     33.00
WA832       0203  19     37.00
WA832       0203  20     32.00
WA832       0203  21     31.00
WA832       0203  22     31.00
WA832       0203  23     18.00
WA832       0203  24     20.00
WA832       0203  25     33.00
WA832       0203  26     32.00
WA832       0203  27     33.00
WA832       0203  28     34.00
WA832       0303   1     35.00
WA832       0303   2     37.00
WA832       0303   3     35.00
WA832       0303   4   -999.00
WA832       0303   5     29.00
WA832       0303   6     23.00
WA832       0303   7     26.00
WA832       0303   8   -999.00
WA832       0303   9     33.00
WA832       0303  10     37.00
WA832       0303  11     36.00
WA832       0303  12     40.00
WA832       0303  13     40.00
WA832       0303  14     39.00
WA832       0303  15     37.00
WA832       0303  16     39.00
WA832       0303  17     38.00
WA832       0303  18     36.00
WA832       0303  19     39.00
WA832       0303  20     40.00
WA832       0303  21     37.00
WA832       0303  22     33.00
WA832       0303  23     34.00
WA832       0303  24     34.00
WA832       0303  25     34.00
WA832       0303  26     33.00
WA832       0303  27     38.00
WA832       0303  28     39.00
WA832       0303  29     52.00
WA832       0303  30     55.00
WA832       0303  31     40.00
WA832       0403   1     33.00
WA832       0403   2     33.00
WA832       0403   3     31.00
WA832       0403   4     36.00
WA832       0403   5     27.00
WA832       0403   6     34.00
WA832       0403   7     38.00
WA832       0403   8     46.00
WA832       0403   9     44.00
WA832       0403  10     48.00
WA832       0403  11     46.00
WA832       0403  12     46.00
WA832       0403  13     43.00
WA832       0403  14     42.00
WA832       0403  15     41.00
WA832       0403  16     40.00
WA832       0403  17     36.00
WA832       0403  18     42.00
WA832       0403  19     45.00
WA832       0403  20     49.00
WA832       0403  21     52.00
WA832       0403  22     51.00
WA832       0403  23     44.00
WA832       0403  24     37.00
WA832       0403  25     39.00
WA832       0403  26     40.00
WA832       0403  27     45.00
WA832       0403  28     46.00
WA832       0403  29     43.00
WA832       0403  30     46.00
WA832       0503   1     51.00
WA832       0503   2     49.00
WA832       0503   3     45.00
WA832       0503   4     40.00
WA832       0503   5     39.00
WA832       0503   6     38.00
WA832       0503   7     41.00
WA832       0503   8     44.00
WA832       0503   9     46.00
WA832       0503  10     51.00
WA832       0503  11     49.00
WA832       0503  12     52.00
WA832       0503  13     57.00
WA832       0503  14     48.00
WA832       0503  15     37.00
WA832       0503  16     37.00
WA832       0503  17     35.00
WA832       0503  18     43.00
WA832       0503  19     45.00
WA832       0503  20     47.00
WA832       0503  21     50.00
WA832       0503  22     53.00
WA832       0503  23     64.00
WA832       0503  24     69.00
WA832       0503  25     53.00
WA832       0503  26     56.00
WA832       0503  27     63.00
WA832       0503  28     67.00
WA832       0503  29     66.00
WA832       0503  30     56.00
WA832       0503  31     59.00
WA832       0603   1     59.00
WA832       0603   2     58.00
WA832       0603   3     61.00
WA832       0603   4     64.00
WA832       0603   5     69.00
WA832       0603   6     72.00
WA832       0603   7     73.00
WA832       0603   8     70.00
WA832       0603   9     64.00
WA832       0603  10     57.00
WA832       0603  11     62.00
WA832       0603  12     66.00
WA832       0603  13     55.00
WA832       0603  14     55.00
WA832       0603  15     61.00
WA832       0603  16     69.00
WA832       0603  17     74.00
WA832       0603  18     69.00
WA832       0603  19   -999.00
WA832       0603  20     48.00
WA832       0603  21     44.00
WA832       0603  22     48.00
WA832       0603  23     56.00
WA832       0603  24     59.00
WA832       0603  25     69.00
WA832       0603  26     72.00
WA832       0603  27     71.00
WA832       0603  28     77.00
WA832       0603  29     74.00
WA832       0603  30     60.00
WA832       0703   1     58.00
WA832       0703   2     60.00
WA832       0703   3     65.00
WA832       0703   4     66.00
WA832       0703   5     67.00
WA832       0703   6     68.00
WA832       0703   7     70.00
WA832       0703   8     57.00
WA832       0703   9     69.00
WA832       0703  10     78.00
WA832       0703  11     78.00
WA832       0703  12     71.00
WA832       0703  13     59.00
WA832       0703  14     65.00
WA832       0703  15     72.00
WA832       0703  16     67.00
WA832       0703  17     71.00
WA832       0703  18     80.00
WA832       0703  19     80.00
WA832       0703  20     71.00
WA832       0703  21     78.00
WA832       0703  22     85.00
WA832       0703  23     84.00
WA832       0703  24     76.00
WA832       0703  25   -999.00
WA832       0703  26     76.00
WA832       0703  27     79.00
WA832       0703  28     83.00
WA832       0703  29     84.00
WA832       0703  30     85.00
WA832       0703  31   -999.00
WA832       0803   1     81.00
WA832       0803   2     70.00
WA832       0803   3     63.00
WA832       0803   4     68.00
WA832       0803   5     72.00
WA832       0803   6     67.00
WA832       0803   7     64.00
WA832       0803   8     73.00
WA832       0803   9     74.00
WA832       0803  10     71.00
WA832       0803  11     64.00
WA832       0803  12     66.00
WA832       0803  13     70.00
WA832       0803  14     80.00
WA832       0803  15     85.00
WA832       0803  16     67.00
WA832       0803  17     72.00
WA832       0803  18     79.00
WA832       0803  19     74.00
WA832       0803  20     72.00
WA832       0803  21     76.00
WA832       0803  22     64.00
WA832       0803  23     61.00
WA832       0803  24     68.00
WA832       0803  25   -999.00
WA832       0803  26     69.00
WA832       0803  27     60.00
WA832       0803  28     66.00
WA832       0803  29     69.00
WA832       0803  30     74.00
WA832       0803  31     75.00
WA832       0903   1     72.00
WA832       0903   2   -999.00
WA832       0903   3     83.00
WA832       0903   4     79.00
WA832       0903   5     78.00
WA832       0903   6     79.00
WA832       0903   7     60.00
WA832       0903   8     52.00
WA832       0903   9     47.00
WA832       0903  10     51.00
WA832       0903  11     50.00
WA832       0903  12     54.00
WA832       0903  13     59.00
WA832       0903  14     63.00
WA832       0903  15     53.00
WA832       0903  16     45.00
WA832       0903  17     49.00
WA832       0903  18     56.00
WA832       0903  19     54.00
WA832       0903  20     60.00
WA832       0903  21     62.00
WA832       0903  22     68.00
WA832       0903  23     65.00
WA832       0903  24     67.00
WA832       0903  25     73.00
WA832       0903  26     70.00
WA832       0903  27     68.00
WA832       0903  28     69.00
WA832       0903  29     63.00
WA832       0903  30     62.00
WA832       1003   1     67.00
WA832       1003   2     64.00
WA832       1003   3     66.00
WA832       1003   4     68.00
WA832       1003   5     69.00
WA832       1003   6     64.00
WA832       1003   7     45.00
WA832       1003   8     45.00
WA832       1003   9     43.00
WA832       1003  10     46.00
WA832       1003  11     36.00
WA832       1003  12     38.00
WA832       1003  13     45.00
WA832       1003  14     45.00
WA832       1003  15     35.00
WA832       1003  16     46.00
WA832       1003  17     51.00
WA832       1003  18     58.00
WA832       1003  19     51.00
WA832       1003  20     52.00
WA832       1003  21     64.00
WA832       1003  22     60.00
WA832       1003  23     39.00
WA832       1003  24     42.00
WA832       1003  25     62.00
WA832       1003  26     71.00
WA832       1003  27     63.00
WA832       1003  28     50.00
WA832       1003  29     32.00
WA832       1003  30     21.00
WA832       1003  31     20.00
WA832       1103   1     31.00
WA832       1103   2     16.00
WA832       1103   3     21.00
WA832       1103   4     18.00
WA832       1103   5     21.00
WA832       1103   6     30.00
WA832       1103   7     31.00
WA832       1103   8     33.00
WA832       1103   9     40.00
WA832       1103  10     34.00
WA832       1103  11     33.00
WA832       1103  12     41.00
WA832       1103  13     44.00
WA832       1103  14     38.00
WA832       1103  15     32.00
WA832       1103  16     28.00
WA832       1103  17     31.00
WA832       1103  18     41.00
WA832       1103  19     38.00
WA832       1103  20     22.00
WA832       1103  21     20.00
WA832       1103  22     27.00
WA832       1103  23     30.00
WA832       1103  24     24.00
WA832       1103  25     26.00
WA832       1103  26     27.00
WA832       1103  27     28.00
WA832       1103  28     36.00
WA832       1103  29     38.00
WA832       1103  30     33.00
WA832       1203   1     33.00
WA832       1203   2     33.00
WA832       1203   3     29.00
WA832       1203   4     31.00
WA832       1203   5     32.00
WA832       1203   6     33.00
WA832       1203   7   -999.00
WA832       1203   8     28.00
WA832       1203   9     22.00
WA832       1203  10   -999.00
WA832       1203  11     33.00
WA832       1203  12     28.00
WA832       1203  13     29.00
WA832       1203  14     24.00
WA832       1203  15     27.00
WA832       1203  16     29.00
WA832       1203  17     37.00
WA832       1203  18     36.00
WA832       1203  19     40.00
