$ Get data for 507:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:53:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA507           Grouse Camp
WA507       0902  20     30.00
WA507       0902  21     35.00
WA507       0902  22     36.00
WA507       0902  23     42.00
WA507       0902  24     42.00
WA507       0902  25     38.00
WA507       0902  26     38.00
WA507       0902  27     36.00
WA507       0902  28     35.00
WA507       0902  29   -999.00
WA507       0902  30     27.00
WA507       1002   1     27.00
WA507       1002   2     26.00
WA507       1002   3     35.00
WA507       1002   4     33.00
WA507       1002   5     36.00
WA507       1002   6     40.00
WA507       1002   7     37.00
WA507       1002   8     35.00
WA507       1002   9     30.00
WA507       1002  10     25.00
WA507       1002  11     21.00
WA507       1002  12     22.00
WA507       1002  13     28.00
WA507       1002  14     31.00
WA507       1002  15     36.00
WA507       1002  16     40.00
WA507       1002  17     38.00
WA507       1002  18     36.00
WA507       1002  19     39.00
WA507       1002  20     37.00
WA507       1002  21     37.00
WA507       1002  22     30.00
WA507       1002  23     25.00
WA507       1002  24     23.00
WA507       1002  25     23.00
WA507       1002  26     23.00
WA507       1002  27     27.00
WA507       1002  28     25.00
WA507       1002  29     13.00
WA507       1002  30      8.00
WA507       1002  31      6.00
WA507       1102   1     13.00
WA507       1102   2     20.00
WA507       1102   3     22.00
WA507       1102   4     22.00
WA507       1102   5     29.00
WA507       1102   6     30.00
WA507       1102   7     27.00
WA507       1102   8     29.00
WA507       1102   9     27.00
WA507       1102  10     27.00
WA507       1102  11     30.00
WA507       1102  12     31.00
WA507       1102  13     29.00
WA507       1102  14     24.00
WA507       1102  15     24.00
WA507       1102  16     26.00
WA507       1102  17     27.00
WA507       1102  18     27.00
WA507       1102  19     32.00
WA507       1102  20     36.00
WA507       1102  21     36.00
WA507       1102  22     31.00
WA507       1102  23     25.00
WA507       1102  24     20.00
WA507       1102  25     22.00
WA507       1102  26     32.00
WA507       1102  27     30.00
WA507       1102  28     33.00
WA507       1102  29     37.00
WA507       1102  30     29.00
WA507       1202   1     30.00
WA507       1202   2     28.00
WA507       1202   3     20.00
WA507       1202   4     20.00
WA507       1202   5     25.00
WA507       1202   6     21.00
WA507       1202   7     21.00
WA507       1202   8     17.00
WA507       1202   9     20.00
WA507       1202  10     23.00
WA507       1202  11     23.00
WA507       1202  12     30.00
WA507       1202  13     23.00
WA507       1202  14     30.00
WA507       1202  15     27.00
WA507       1202  16     19.00
WA507       1202  17     15.00
WA507       1202  18     13.00
WA507       1202  19     16.00
WA507       1202  20     19.00
WA507       1202  21     19.00
WA507       1202  22     15.00
WA507       1202  23     13.00
WA507       1202  24     15.00
WA507       1202  25     19.00
WA507       1202  26     18.00
WA507       1202  27     21.00
WA507       1202  28     20.00
WA507       1202  29     13.00
WA507       1202  30     18.00
WA507       1202  31     17.00
WA507       0103   1     22.00
WA507       0103   2     27.00
WA507       0103   3     24.00
WA507       0103   4     26.00
WA507       0103   5     20.00
WA507       0103   6     19.00
WA507       0103   7     23.00
WA507       0103   8     26.00
WA507       0103   9     17.00
WA507       0103  10     14.00
WA507       0103  11     19.00
WA507       0103  12     26.00
WA507       0103  13     25.00
WA507       0103  14     15.00
WA507       0103  15     14.00
WA507       0103  16     18.00
WA507       0103  17     22.00
WA507       0103  18     25.00
WA507       0103  19     29.00
WA507       0103  20     25.00
WA507       0103  21     23.00
WA507       0103  22     23.00
WA507       0103  23     23.00
WA507       0103  24     26.00
WA507       0103  25     31.00
WA507       0103  26     29.00
WA507       0103  27     26.00
WA507       0103  28     20.00
WA507       0103  29     21.00
WA507       0103  30     30.00
WA507       0103  31     28.00
WA507       0203   1     19.00
WA507       0203   2     18.00
WA507       0203   3     17.00
WA507       0203   4     17.00
WA507       0203   5     15.00
WA507       0203   6     14.00
WA507       0203   7     18.00
WA507       0203   8     18.00
WA507       0203   9     22.00
WA507       0203  10     24.00
WA507       0203  11     21.00
WA507       0203  12     19.00
WA507       0203  13     24.00
WA507       0203  14     27.00
WA507       0203  15     29.00
WA507       0203  16     24.00
WA507       0203  17     22.00
WA507       0203  18     19.00
WA507       0203  19     18.00
WA507       0203  20     24.00
WA507       0203  21     23.00
WA507       0203  22     14.00
WA507       0203  23      5.00
WA507       0203  24      5.00
WA507       0203  25      4.00
WA507       0203  26     12.00
WA507       0203  27     13.00
WA507       0203  28     17.00
WA507       0303   1     15.00
WA507       0303   2     19.00
WA507       0303   3     19.00
WA507       0303   4     22.00
WA507       0303   5     21.00
WA507       0303   6     19.00
WA507       0303   7     16.00
WA507       0303   8     17.00
WA507       0303   9     25.00
WA507       0303  10     30.00
WA507       0303  11     28.00
WA507       0303  12     29.00
WA507       0303  13     34.00
WA507       0303  14     28.00
WA507       0303  15     27.00
WA507       0303  16     22.00
WA507       0303  17     23.00
WA507       0303  18     16.00
WA507       0303  19     18.00
WA507       0303  20     26.00
WA507       0303  21     26.00
WA507       0303  22     21.00
WA507       0303  23     17.00
WA507       0303  24     11.00
WA507       0303  25     22.00
WA507       0303  26     22.00
WA507       0303  27     20.00
WA507       0303  28     18.00
WA507       0303  29     29.00
WA507       0303  30     34.00
WA507       0303  31     27.00
WA507       0403   1     21.00
WA507       0403   2     17.00
WA507       0403   3     15.00
WA507       0403   4     13.00
WA507       0403   5     18.00
WA507       0403   6     23.00
WA507       0403   7     25.00
WA507       0403   8     31.00
WA507       0403   9     24.00
WA507       0403  10     27.00
WA507       0403  11     29.00
WA507       0403  12     30.00
WA507       0403  13     28.00
WA507       0403  14     28.00
WA507       0403  15     23.00
WA507       0403  16     24.00
WA507       0403  17     25.00
WA507       0403  18     19.00
WA507       0403  19     24.00
WA507       0403  20     26.00
WA507       0403  21     36.00
WA507       0403  22     30.00
WA507       0403  23     25.00
WA507       0403  24     20.00
WA507       0403  25     18.00
WA507       0403  26     27.00
WA507       0403  27     21.00
WA507       0403  28     27.00
WA507       0403  29     28.00
WA507       0403  30     30.00
WA507       0503   1     31.00
WA507       0503   2     30.00
WA507       0503   3     30.00
WA507       0503   4     27.00
WA507       0503   5     22.00
WA507       0503   6     19.00
WA507       0503   7     20.00
WA507       0503   8     27.00
WA507       0503   9     32.00
WA507       0503  10     33.00
WA507       0503  11     31.00
WA507       0503  12     30.00
WA507       0503  13     28.00
WA507       0503  14     28.00
WA507       0503  15     23.00
WA507       0503  16     21.00
WA507       0503  17     22.00
WA507       0503  18     24.00
WA507       0503  19     23.00
WA507       0503  20     28.00
WA507       0503  21     36.00
WA507       0503  22     38.00
WA507       0503  23     38.00
WA507       0503  24     42.00
WA507       0503  25     36.00
WA507       0503  26     29.00
WA507       0503  27     37.00
WA507       0503  28     43.00
WA507       0503  29     38.00
WA507       0503  30     44.00
WA507       0503  31     39.00
WA507       0603   1     34.00
WA507       0603   2     32.00
WA507       0603   3     36.00
WA507       0603   4     42.00
WA507       0603   5     46.00
WA507       0603   6     49.00
WA507       0603   7     46.00
WA507       0603   8     49.00
WA507       0603   9     43.00
WA507       0603  10     40.00
WA507       0603  11     37.00
WA507       0603  12     38.00
WA507       0603  13     36.00
WA507       0603  14     33.00
WA507       0603  15     34.00
WA507       0603  16     40.00
WA507       0603  17     45.00
WA507       0603  18     45.00
WA507       0603  19     36.00
WA507       0603  20     33.00
WA507       0603  21     30.00
WA507       0603  22     31.00
WA507       0603  23     32.00
WA507       0603  24     37.00
WA507       0603  25     40.00
WA507       0603  26     50.00
WA507       0603  27     48.00
WA507       0603  28     52.00
WA507       0603  29     51.00
WA507       0603  30     39.00
WA507       0703   1     34.00
WA507       0703   2     28.00
WA507       0703   3     36.00
WA507       0703   4     38.00
WA507       0703   5     45.00
WA507       0703   6     47.00
WA507       0703   7     45.00
WA507       0703   8     38.00
WA507       0703   9     38.00
WA507       0703  10     48.00
WA507       0703  11     53.00
WA507       0703  12     48.00
WA507       0703  13     43.00
WA507       0703  14     39.00
WA507       0703  15     54.00
WA507       0703  16     48.00
WA507       0703  17     42.00
WA507       0703  18     48.00
WA507       0703  19     54.00
WA507       0703  20     54.00
WA507       0703  21     49.00
WA507       0703  22     54.00
WA507       0703  23     53.00
WA507       0703  24     50.00
WA507       0703  25     50.00
WA507       0703  26     49.00
WA507       0703  27     51.00
WA507       0703  28     54.00
WA507       0703  29     58.00
WA507       0703  30     58.00
WA507       0703  31     61.00
WA507       0803   1     57.00
WA507       0803   2     52.00
WA507       0803   3     45.00
WA507       0803   4     42.00
WA507       0803   5     45.00
WA507       0803   6     43.00
WA507       0803   7     45.00
WA507       0803   8     47.00
WA507       0803   9     50.00
WA507       0803  10     48.00
WA507       0803  11     43.00
WA507       0803  12     37.00
WA507       0803  13     40.00
WA507       0803  14     46.00
WA507       0803  15     57.00
WA507       0803  16     45.00
WA507       0803  17     46.00
WA507       0803  18   -999.00
WA507       0803  19     48.00
WA507       0803  20     50.00
WA507       0803  21     49.00
WA507       0803  22     46.00
WA507       0803  23     42.00
WA507       0803  24     39.00
WA507       0803  25     47.00
WA507       0803  26     47.00
WA507       0803  27     40.00
WA507       0803  28     43.00
WA507       0803  29     45.00
WA507       0803  30     46.00
WA507       0803  31     49.00
WA507       0903   1     49.00
WA507       0903   2     54.00
WA507       0903   3     54.00
WA507       0903   4     61.00
WA507       0903   5     51.00
WA507       0903   6     51.00
WA507       0903   7     43.00
WA507       0903   8     35.00
WA507       0903   9     31.00
WA507       0903  10     37.00
WA507       0903  11     38.00
WA507       0903  12     30.00
WA507       0903  13     33.00
WA507       0903  14     37.00
WA507       0903  15     30.00
WA507       0903  16     30.00
WA507       0903  17     29.00
WA507       0903  18     34.00
WA507       0903  19     36.00
WA507       0903  20     32.00
WA507       0903  21     39.00
WA507       0903  22     44.00
WA507       0903  23     44.00
WA507       0903  24     41.00
WA507       0903  25     48.00
WA507       0903  26     51.00
WA507       0903  27     50.00
WA507       0903  28     50.00
WA507       0903  29     51.00
WA507       0903  30     44.00
WA507       1003   1     43.00
WA507       1003   2     47.00
WA507       1003   3     47.00
WA507       1003   4     46.00
WA507       1003   5     47.00
WA507       1003   6     41.00
WA507       1003   7     31.00
WA507       1003   8     30.00
WA507       1003   9     29.00
WA507       1003  10     26.00
WA507       1003  11     29.00
WA507       1003  12     29.00
WA507       1003  13     29.00
WA507       1003  14     28.00
WA507       1003  15     28.00
WA507       1003  16     30.00
WA507       1003  17     43.00
WA507       1003  18     37.00
WA507       1003  19     39.00
WA507       1003  20     41.00
WA507       1003  21     47.00
WA507       1003  22     34.00
WA507       1003  23     27.00
WA507       1003  24     28.00
WA507       1003  25     29.00
WA507       1003  26     41.00
WA507       1003  27     37.00
WA507       1003  28     27.00
WA507       1003  29     19.00
WA507       1003  30     11.00
WA507       1003  31      8.00
WA507       1103   1     13.00
WA507       1103   2     12.00
WA507       1103   3     10.00
WA507       1103   4      2.00
WA507       1103   5      1.00
WA507       1103   6      6.00
WA507       1103   7     14.00
WA507       1103   8     26.00
WA507       1103   9     26.00
WA507       1103  10     28.00
WA507       1103  11     22.00
WA507       1103  12     19.00
WA507       1103  13     21.00
WA507       1103  14     23.00
WA507       1103  15     25.00
WA507       1103  16     23.00
WA507       1103  17     26.00
WA507       1103  18     32.00
WA507       1103  19     18.00
WA507       1103  20     12.00
WA507       1103  21      3.00
WA507       1103  22      5.00
WA507       1103  23     20.00
WA507       1103  24     16.00
WA507       1103  25     18.00
WA507       1103  26     19.00
WA507       1103  27     14.00
WA507       1103  28     22.00
WA507       1103  29     24.00
WA507       1103  30     19.00
WA507       1203   1     26.00
WA507       1203   2     26.00
WA507       1203   3     10.00
WA507       1203   4     12.00
WA507       1203   5     29.00
WA507       1203   6     14.00
WA507       1203   7     13.00
WA507       1203   8     14.00
WA507       1203   9     15.00
WA507       1203  10     17.00
WA507       1203  11     18.00
WA507       1203  12     20.00
WA507       1203  13     19.00
WA507       1203  14     18.00
WA507       1203  15     18.00
WA507       1203  16     18.00
WA507       1203  17     17.00
WA507       1203  18     21.00
WA507       1203  19     23.00
