$ Get data for 376:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:09 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA376           Bunchgrass Mdw
WA376       1206  11     31.00
WA376       1206  12     26.00
WA376       1206  13     28.00
WA376       1206  14     27.00
WA376       1206  15     21.00
WA376       1206  16      5.00
WA376       1206  17     -3.00
WA376       1206  18     -2.00
WA376       1206  19      5.00
WA376       1206  20     16.00
WA376       1206  21     25.00
WA376       1206  22     23.00
WA376       1206  23     23.00
WA376       1206  24     15.00
WA376       1206  25     27.00
WA376       1206  26     27.00
WA376       1206  27     23.00
WA376       1206  28     17.00
WA376       1206  29      4.00
WA376       1206  30      5.00
WA376       1206  31     10.00
WA376       0107   1      8.00
WA376       0107   2     27.00
WA376       0107   3     30.00
WA376       0107   4     23.00
WA376       0107   5     13.00
WA376       0107   6     18.00
WA376       0107   7     20.00
WA376       0107   8     14.00
WA376       0107   9     27.00
WA376       0107  10      7.00
WA376       0107  11    -12.00
WA376       0107  12    -17.00
WA376       0107  13    -16.00
WA376       0107  14    -14.00
WA376       0107  15     -5.00
WA376       0107  16     -5.00
WA376       0107  17     11.00
WA376       0107  18     11.00
WA376       0107  19     21.00
WA376       0107  20     17.00
WA376       0107  21     10.00
WA376       0107  22     22.00
WA376       0107  23     28.00
WA376       0107  24     18.00
WA376       0107  25     13.00
WA376       0107  26     10.00
WA376       0107  27      7.00
WA376       0107  28      4.00
WA376       0107  29      8.00
WA376       0107  30      5.00
WA376       0107  31      0.00
WA376       0207   1      7.00
WA376       0207   2     15.00
WA376       0207   3     10.00
WA376       0207   4     23.00
WA376       0207   5     34.00
WA376       0207   6     34.00
WA376       0207   7     34.00
WA376       0207   8     32.00
WA376       0207   9     30.00
WA376       0207  10     25.00
WA376       0207  11     28.00
WA376       0207  12     29.00
WA376       0207  13     28.00
WA376       0207  14     28.00
WA376       0207  15     28.00
WA376       0207  16     29.00
WA376       0207  17     27.00
WA376       0207  18     24.00
WA376       0207  19     23.00
WA376       0207  20     21.00
WA376       0207  21     17.00
WA376       0207  22     20.00
WA376       0207  23     20.00
WA376       0207  24     22.00
WA376       0207  25     25.00
WA376       0207  26     21.00
WA376       0207  27     20.00
WA376       0207  28     23.00
WA376       0307   1     12.00
WA376       0307   2      9.00
WA376       0307   3     22.00
WA376       0307   4     29.00
WA376       0307   5     35.00
WA376       0307   6     29.00
WA376       0307   7     24.00
WA376       0307   8     28.00
WA376       0307   9     26.00
WA376       0307  10     28.00
WA376       0307  11     36.00
WA376       0307  12     35.00
WA376       0307  13     26.00
WA376       0307  14     14.00
WA376       0307  15      8.00
WA376       0307  16     30.00
WA376       0307  17     26.00
WA376       0307  18     33.00
WA376       0307  19     35.00
WA376       0307  20     24.00
WA376       0307  21     15.00
WA376       0307  22     29.00
WA376       0307  23     34.00
WA376       0307  24     39.00
WA376       0307  25     25.00
WA376       0307  26     20.00
WA376       0307  27     30.00
WA376       0307  28     29.00
WA376       0307  29     22.00
WA376       0307  30     28.00
WA376       0307  31     35.00
WA376       0407   1     20.00
WA376       0407   2     14.00
WA376       0407   3      4.00
WA376       0407   4     10.00
WA376       0407   5     15.00
WA376       0407   6     28.00
WA376       0407   7     28.00
WA376       0407   8     29.00
WA376       0407   9     32.00
WA376       0407  10     24.00
WA376       0407  11     15.00
WA376       0407  12     16.00
WA376       0407  13     33.00
WA376       0407  14     35.00
WA376       0407  15     29.00
WA376       0407  16     23.00
WA376       0407  17     31.00
WA376       0407  18     26.00
WA376       0407  19     29.00
WA376       0407  20     24.00
WA376       0407  21     23.00
WA376       0407  22     32.00
WA376       0407  23     30.00
WA376       0407  24     33.00
WA376       0407  25     34.00
WA376       0407  26     29.00
WA376       0407  27     34.00
WA376       0407  28     37.00
WA376       0407  29     35.00
WA376       0407  30     28.00
WA376       0507   1     36.00
WA376       0507   2     36.00
WA376       0507   3     33.00
WA376       0507   4     31.00
WA376       0507   5     25.00
WA376       0507   6     28.00
WA376       0507   7     35.00
WA376       0507   8     33.00
WA376       0507   9     33.00
WA376       0507  10     30.00
WA376       0507  11     31.00
WA376       0507  12     35.00
WA376       0507  13     34.00
WA376       0507  14     31.00
WA376       0507  15     31.00
WA376       0507  16     34.00
WA376       0507  17     37.00
WA376       0507  18     33.00
WA376       0507  19     34.00
WA376       0507  20     31.00
WA376       0507  21     33.00
WA376       0507  22     32.00
WA376       0507  23     31.00
WA376       0507  24     36.00
WA376       0507  25     36.00
WA376       0507  26     34.00
WA376       0507  27     41.00
WA376       0507  28     35.00
WA376       0507  29     37.00
WA376       0507  30     34.00
WA376       0507  31     40.00
WA376       0607   1     42.00
WA376       0607   2     44.00
WA376       0607   3     46.00
WA376       0607   4     51.00
WA376       0607   5     44.00
WA376       0607   6     41.00
WA376       0607   7     42.00
WA376       0607   8     38.00
WA376       0607   9     37.00
WA376       0607  10     44.00
WA376       0607  11     41.00
WA376       0607  12     37.00
WA376       0607  13     42.00
WA376       0607  14     36.00
WA376       0607  15     35.00
WA376       0607  16     39.00
WA376       0607  17     39.00
WA376       0607  18     37.00
WA376       0607  19     35.00
WA376       0607  20     39.00
WA376       0607  21     44.00
WA376       0607  22     40.00
WA376       0607  23     43.00
WA376       0607  24     37.00
WA376       0607  25     34.00
WA376       0607  26     32.00
WA376       0607  27     39.00
WA376       0607  28     50.00
WA376       0607  29     48.00
WA376       0607  30     39.00
WA376       0707   1     36.00
WA376       0707   2     45.00
WA376       0707   3     43.00
WA376       0707   4     45.00
WA376       0707   5     47.00
WA376       0707   6     52.00
WA376       0707   7     50.00
WA376       0707   8     47.00
WA376       0707   9     46.00
WA376       0707  10     46.00
WA376       0707  11     46.00
WA376       0707  12     49.00
WA376       0707  13     52.00
WA376       0707  14     51.00
WA376       0707  15     55.00
WA376       0707  16     50.00
WA376       0707  17     49.00
WA376       0707  18     56.00
WA376       0707  19     44.00
WA376       0707  20     43.00
WA376       0707  21     53.00
WA376       0707  22     52.00
WA376       0707  23     50.00
WA376       0707  24     50.00
WA376       0707  25     43.00
WA376       0707  26     44.00
WA376       0707  27     48.00
WA376       0707  28     45.00
WA376       0707  29     45.00
WA376       0707  30     44.00
WA376       0707  31     43.00
WA376       0807   1     42.00
WA376       0807   2     42.00
WA376       0807   3     48.00
WA376       0807   4     44.00
WA376       0807   5     42.00
WA376       0807   6     44.00
WA376       0807   7     45.00
WA376       0807   8     43.00
WA376       0807   9     37.00
WA376       0807  10     39.00
WA376       0807  11     36.00
WA376       0807  12     47.00
WA376       0807  13     43.00
WA376       0807  14     40.00
WA376       0807  15     45.00
WA376       0807  16     45.00
WA376       0807  17     47.00
WA376       0807  18     40.00
WA376       0807  19     47.00
WA376       0807  20     46.00
WA376       0807  21     40.00
WA376       0807  22     36.00
WA376       0807  23     40.00
WA376       0807  24     40.00
WA376       0807  25     42.00
WA376       0807  26     45.00
WA376       0807  27     36.00
WA376       0807  28     33.00
WA376       0807  29     38.00
WA376       0807  30     42.00
WA376       0807  31     48.00
WA376       0907   1     42.00
WA376       0907   2     41.00
WA376       0907   3     45.00
WA376       0907   4     50.00
WA376       0907   5     49.00
WA376       0907   6     45.00
WA376       0907   7     40.00
WA376       0907   8     34.00
WA376       0907   9     35.00
WA376       0907  10     35.00
WA376       0907  11     39.00
WA376       0907  12     39.00
WA376       0907  13     42.00
WA376       0907  14     41.00
WA376       0907  15     36.00
WA376       0907  16     38.00
WA376       0907  17     35.00
WA376       0907  18     36.00
WA376       0907  19     31.00
WA376       0907  20     31.00
WA376       0907  21     31.00
WA376       0907  22     39.00
WA376       0907  23     31.00
WA376       0907  24     28.00
WA376       0907  25     37.00
WA376       0907  26     33.00
WA376       0907  27     34.00
WA376       0907  28     36.00
WA376       0907  29     33.00
WA376       0907  30     34.00
WA376       1007   1     36.00
WA376       1007   2     36.00
WA376       1007   3     33.00
WA376       1007   4     31.00
WA376       1007   5     31.00
WA376       1007   6     33.00
WA376       1007   7     35.00
WA376       1007   8     36.00
WA376       1007   9     37.00
WA376       1007  10     40.00
WA376       1007  11     35.00
WA376       1007  12     33.00
WA376       1007  13     30.00
WA376       1007  14     29.00
WA376       1007  15     30.00
WA376       1007  16     36.00
WA376       1007  17     34.00
WA376       1007  18     33.00
WA376       1007  19     36.00
WA376       1007  20     32.00
WA376       1007  21     30.00
WA376       1007  22     35.00
WA376       1007  23     34.00
WA376       1007  24     39.00
WA376       1007  25     30.00
WA376       1007  26     22.00
WA376       1007  27     20.00
WA376       1007  28     29.00
WA376       1007  29     32.00
WA376       1007  30     24.00
WA376       1007  31     24.00
WA376       1107   1     29.00
WA376       1107   2     20.00
WA376       1107   3     33.00
WA376       1107   4     31.00
WA376       1107   5     24.00
WA376       1107   6     25.00
WA376       1107   7     38.00
WA376       1107   8     37.00
WA376       1107   9     33.00
WA376       1107  10     25.00
WA376       1107  11     23.00
WA376       1107  12     31.00
WA376       1107  13     20.00
WA376       1107  14     13.00
WA376       1107  15     30.00
WA376       1107  16     36.00
WA376       1107  17     35.00
WA376       1107  18     27.00
WA376       1107  19     11.00
WA376       1107  20      7.00
WA376       1107  21      8.00
WA376       1107  22      7.00
WA376       1107  23      7.00
WA376       1107  24     17.00
WA376       1107  25      9.00
WA376       1107  26     15.00
WA376       1107  27     21.00
WA376       1107  28     15.00
WA376       1107  29     15.00
WA376       1107  30     -5.00
WA376       1207   1     -5.00
WA376       1207   2     15.00
WA376       1207   3     31.00
WA376       1207   4     36.00
WA376       1207   5     29.00
WA376       1207   6     13.00
WA376       1207   7     11.00
WA376       1207   8      0.00
WA376       1207   9     -1.00
WA376       1207  10     -1.00
WA376       1207  11     -1.00
WA376       1207  12     14.00
WA376       1207  13      4.00
WA376       1207  14     20.00
WA376       1207  15     24.00
WA376       1207  16     23.00
WA376       1207  17     25.00
WA376       1207  18     24.00
WA376       1207  19     29.00
WA376       1207  20     19.00
WA376       1207  21      5.00
WA376       1207  22     17.00
WA376       1207  23     22.00
WA376       1207  24     23.00
WA376       1207  25     11.00
WA376       1207  26     20.00
WA376       1207  27     17.00
WA376       1207  28     19.00
WA376       1207  29     20.00
WA376       1207  30     21.00
WA376       1207  31      0.00
WA376       0108   1     -4.00
WA376       0108   2     17.00
WA376       0108   3     28.00
WA376       0108   4     30.00
