$ Get data for 699:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA699           Pope Ridge
WA699       1106  20     31.00
WA699       1106  21     29.00
WA699       1106  22     29.00
WA699       1106  23     28.00
WA699       1106  24     23.00
WA699       1106  25     23.00
WA699       1106  26     23.00
WA699       1106  27     10.00
WA699       1106  28     -2.00
WA699       1106  29     -2.00
WA699       1106  30      7.00
WA699       1206   1     19.00
WA699       1206   2     17.00
WA699       1206   3     17.00
WA699       1206   4     18.00
WA699       1206   5     22.00
WA699       1206   6     23.00
WA699       1206   7     26.00
WA699       1206   8     26.00
WA699       1206   9     26.00
WA699       1206  10     29.00
WA699       1206  11     30.00
WA699       1206  12     28.00
WA699       1206  13     29.00
WA699       1206  14     29.00
WA699       1206  15     17.00
WA699       1206  16     14.00
WA699       1206  17     12.00
WA699       1206  18     16.00
WA699       1206  19     15.00
WA699       1206  20     23.00
WA699       1206  21     21.00
WA699       1206  22     20.00
WA699       1206  23     20.00
WA699       1206  24     21.00
WA699       1206  25     26.00
WA699       1206  26     24.00
WA699       1206  27     18.00
WA699       1206  28     15.00
WA699       1206  29     16.00
WA699       1206  30     18.00
WA699       1206  31     16.00
WA699       0107   1     16.00
WA699       0107   2     22.00
WA699       0107   3     30.00
WA699       0107   4     23.00
WA699       0107   5     19.00
WA699       0107   6     26.00
WA699       0107   7     26.00
WA699       0107   8     24.00
WA699       0107   9     25.00
WA699       0107  10     14.00
WA699       0107  11      6.00
WA699       0107  12      4.00
WA699       0107  13      5.00
WA699       0107  14      8.00
WA699       0107  15      3.00
WA699       0107  16      6.00
WA699       0107  17     15.00
WA699       0107  18     10.00
WA699       0107  19     15.00
WA699       0107  20     23.00
WA699       0107  21     21.00
WA699       0107  22     21.00
WA699       0107  23     30.00
WA699       0107  24     25.00
WA699       0107  25     26.00
WA699       0107  26     26.00
WA699       0107  27     22.00
WA699       0107  28     18.00
WA699       0107  29     16.00
WA699       0107  30     20.00
WA699       0107  31     17.00
WA699       0207   1     17.00
WA699       0207   2     15.00
WA699       0207   3     20.00
WA699       0207   4     24.00
WA699       0207   5     31.00
WA699       0207   6     31.00
WA699       0207   7     31.00
WA699       0207   8     33.00
WA699       0207   9     32.00
WA699       0207  10     31.00
WA699       0207  11     32.00
WA699       0207  12     28.00
WA699       0207  13     26.00
WA699       0207  14     26.00
WA699       0207  15     27.00
WA699       0207  16     31.00
WA699       0207  17     33.00
WA699       0207  18     29.00
WA699       0207  19     29.00
WA699       0207  20     25.00
WA699       0207  21     21.00
WA699       0207  22     19.00
WA699       0207  23     18.00
WA699       0207  24     18.00
WA699       0207  25     26.00
WA699       0207  26     22.00
WA699       0207  27     20.00
WA699       0207  28     17.00
WA699       0307   1     13.00
WA699       0307   2     14.00
WA699       0307   3     23.00
WA699       0307   4     27.00
WA699       0307   5     33.00
WA699       0307   6     31.00
WA699       0307   7     32.00
WA699       0307   8     31.00
WA699       0307   9     31.00
WA699       0307  10     33.00
WA699       0307  11     35.00
WA699       0307  12     33.00
WA699       0307  13     28.00
WA699       0307  14     25.00
WA699       0307  15     22.00
WA699       0307  16     31.00
WA699       0307  17     36.00
WA699       0307  18     36.00
WA699       0307  19     36.00
WA699       0307  20     28.00
WA699       0307  21     23.00
WA699       0307  22     33.00
WA699       0307  23     32.00
WA699       0307  24     36.00
WA699       0307  25     28.00
WA699       0307  26     25.00
WA699       0307  27     29.00
WA699       0307  28     26.00
WA699       0307  29     31.00
WA699       0307  30     34.00
WA699       0307  31     32.00
WA699       0407   1     28.00
WA699       0407   2     23.00
WA699       0407   3     20.00
WA699       0407   4     33.00
WA699       0407   5     32.00
WA699       0407   6     35.00
WA699       0407   7     38.00
WA699       0407   8     38.00
WA699       0407   9     33.00
WA699       0407  10     28.00
WA699       0407  11     26.00
WA699       0407  12     30.00
WA699       0407  13     33.00
WA699       0407  14     32.00
WA699       0407  15     31.00
WA699       0407  16     32.00
WA699       0407  17     30.00
WA699       0407  18     28.00
WA699       0407  19     28.00
WA699       0407  20     28.00
WA699       0407  21     31.00
WA699       0407  22     36.00
WA699       0407  23     34.00
WA699       0407  24     38.00
WA699       0407  25     36.00
WA699       0407  26     37.00
WA699       0407  27     38.00
WA699       0407  28     34.00
WA699       0407  29     33.00
WA699       0407  30     32.00
WA699       0507   1     38.00
WA699       0507   2     33.00
WA699       0507   3     30.00
WA699       0507   4     29.00
WA699       0507   5     29.00
WA699       0507   6     36.00
WA699       0507   7     44.00
WA699       0507   8     42.00
WA699       0507   9     33.00
WA699       0507  10     35.00
WA699       0507  11     38.00
WA699       0507  12     43.00
WA699       0507  13     37.00
WA699       0507  14     36.00
WA699       0507  15     41.00
WA699       0507  16     46.00
WA699       0507  17     40.00
WA699       0507  18     38.00
WA699       0507  19     36.00
WA699       0507  20     33.00
WA699       0507  21     34.00
WA699       0507  22     35.00
WA699       0507  23     37.00
WA699       0507  24     38.00
WA699       0507  25     38.00
WA699       0507  26     45.00
WA699       0507  27     37.00
WA699       0507  28     37.00
WA699       0507  29     41.00
WA699       0507  30     44.00
WA699       0507  31     47.00
WA699       0607   1     50.00
WA699       0607   2     54.00
WA699       0607   3     55.00
WA699       0607   4     51.00
WA699       0607   5     39.00
WA699       0607   6     40.00
WA699       0607   7     37.00
WA699       0607   8     42.00
WA699       0607   9     47.00
WA699       0607  10     40.00
WA699       0607  11     36.00
WA699       0607  12     35.00
WA699       0607  13     39.00
WA699       0607  14     37.00
WA699       0607  15     40.00
WA699       0607  16     40.00
WA699       0607  17     43.00
WA699       0607  18     43.00
WA699       0607  19     43.00
WA699       0607  20     48.00
WA699       0607  21     47.00
WA699       0607  22     42.00
WA699       0607  23     40.00
WA699       0607  24     38.00
WA699       0607  25     36.00
WA699       0607  26     40.00
WA699       0607  27     49.00
WA699       0607  28     51.00
WA699       0607  29     43.00
WA699       0607  30     38.00
WA699       0707   1     46.00
WA699       0707   2     48.00
WA699       0707   3     48.00
WA699       0707   4     54.00
WA699       0707   5     59.00
WA699       0707   6     57.00
WA699       0707   7     50.00
WA699       0707   8     53.00
WA699       0707   9     49.00
WA699       0707  10     52.00
WA699       0707  11     58.00
WA699       0707  12     61.00
WA699       0707  13     63.00
WA699       0707  14     60.00
WA699       0707  15     56.00
WA699       0707  16     53.00
WA699       0707  17     56.00
WA699       0707  18     52.00
WA699       0707  19     47.00
WA699       0707  20     47.00
WA699       0707  21     47.00
WA699       0707  22     54.00
WA699       0707  23     54.00
WA699       0707  24     48.00
WA699       0707  25     50.00
WA699       0707  26     54.00
WA699       0707  27     54.00
WA699       0707  28     53.00
WA699       0707  29     49.00
WA699       0707  30     46.00
WA699       0707  31     48.00
WA699       0807   1     52.00
WA699       0807   2     55.00
WA699       0807   3     50.00
WA699       0807   4     46.00
WA699       0807   5     48.00
WA699       0807   6     51.00
WA699       0807   7     50.00
WA699       0807   8     47.00
WA699       0807   9     44.00
WA699       0807  10     42.00
WA699       0807  11     45.00
WA699       0807  12     49.00
WA699       0807  13     45.00
WA699       0807  14     51.00
WA699       0807  15     54.00
WA699       0807  16     49.00
WA699       0807  17     46.00
WA699       0807  18     47.00
WA699       0807  19     45.00
WA699       0807  20     44.00
WA699       0807  21     46.00
WA699       0807  22     47.00
WA699       0807  23     49.00
WA699       0807  24     49.00
WA699       0807  25     51.00
WA699       0807  26     41.00
WA699       0807  27     39.00
WA699       0807  28     44.00
WA699       0807  29     50.00
WA699       0807  30     55.00
WA699       0807  31     52.00
WA699       0907   1     44.00
WA699       0907   2     51.00
WA699       0907   3     51.00
WA699       0907   4     51.00
WA699       0907   5     48.00
WA699       0907   6     47.00
WA699       0907   7     43.00
WA699       0907   8     40.00
WA699       0907   9     43.00
WA699       0907  10     48.00
WA699       0907  11     52.00
WA699       0907  12     52.00
WA699       0907  13     49.00
WA699       0907  14     51.00
WA699       0907  15     51.00
WA699       0907  16     43.00
WA699       0907  17     41.00
WA699       0907  18     39.00
WA699       0907  19     39.00
WA699       0907  20     38.00
WA699       0907  21     37.00
WA699       0907  22     37.00
WA699       0907  23     35.00
WA699       0907  24     36.00
WA699       0907  25     41.00
WA699       0907  26     41.00
WA699       0907  27     45.00
WA699       0907  28     33.00
WA699       0907  29   -999.00
WA699       0907  30     36.00
WA699       1007   1     36.00
WA699       1007   2     37.00
WA699       1007   3     31.00
WA699       1007   4     30.00
WA699       1007   5     30.00
WA699       1007   6     33.00
WA699       1007   7     38.00
WA699       1007   8     32.00
WA699       1007   9     42.00
WA699       1007  10     37.00
WA699       1007  11     33.00
WA699       1007  12     37.00
WA699       1007  13     35.00
WA699       1007  14     38.00
WA699       1007  15     40.00
WA699       1007  16     32.00
WA699       1007  17     29.00
WA699       1007  18     32.00
WA699       1007  19     33.00
WA699       1007  20     32.00
WA699       1007  21     31.00
WA699       1007  22     37.00
WA699       1007  23     43.00
WA699       1007  24     36.00
WA699       1007  25     29.00
WA699       1007  26     28.00
WA699       1007  27     30.00
WA699       1007  28     33.00
WA699       1007  29     32.00
WA699       1007  30     29.00
WA699       1007  31     31.00
WA699       1107   1     29.00
WA699       1107   2     29.00
WA699       1107   3     36.00
WA699       1107   4     34.00
WA699       1107   5     31.00
WA699       1107   6     34.00
WA699       1107   7     42.00
WA699       1107   8     40.00
WA699       1107   9     39.00
WA699       1107  10     28.00
WA699       1107  11     30.00
WA699       1107  12     32.00
WA699       1107  13     24.00
WA699       1107  14     23.00
WA699       1107  15     30.00
WA699       1107  16     32.00
WA699       1107  17     31.00
WA699       1107  18     29.00
WA699       1107  19     25.00
WA699       1107  20     22.00
WA699       1107  21     20.00
WA699       1107  22     19.00
WA699       1107  23     18.00
WA699       1107  24     17.00
WA699       1107  25     17.00
WA699       1107  26     16.00
WA699       1107  27     21.00
WA699       1107  28     21.00
WA699       1107  29     21.00
WA699       1107  30     21.00
WA699       1207   1     17.00
WA699       1207   2     17.00
WA699       1207   3     30.00
WA699       1207   4     34.00
WA699       1207   5     26.00
WA699       1207   6     24.00
WA699       1207   7     23.00
WA699       1207   8     17.00
WA699       1207   9     15.00
WA699       1207  10     18.00
WA699       1207  11     18.00
WA699       1207  12     16.00
