$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       0902   5   -999.00
WA974       0902   6   -999.00
WA974       0902   7   -999.00
WA974       0902   8   -999.00
WA974       0902   9   -999.00
WA974       0902  10   -999.00
WA974       0902  11   -999.00
WA974       0902  12   -999.00
WA974       0902  13   -999.00
WA974       0902  14   -999.00
WA974       0902  15   -999.00
WA974       0902  16   -999.00
WA974       0902  17   -999.00
WA974       0902  18   -999.00
WA974       0902  19   -999.00
WA974       0902  20   -999.00
WA974       0902  21   -999.00
WA974       0902  22   -999.00
WA974       0902  23   -999.00
WA974       0902  24   -999.00
WA974       0902  25   -999.00
WA974       0902  26   -999.00
WA974       0902  27   -999.00
WA974       0902  28   -999.00
WA974       0902  29   -999.00
WA974       0902  30   -999.00
WA974       1002   1   -999.00
WA974       1002   2   -999.00
WA974       1002   3   -999.00
WA974       1002   4   -999.00
WA974       1002   5   -999.00
WA974       1002   6   -999.00
WA974       1002   7   -999.00
WA974       1002   8   -999.00
WA974       1002   9   -999.00
WA974       1002  10   -999.00
WA974       1002  11   -999.00
WA974       1002  12   -999.00
WA974       1002  13   -999.00
WA974       1002  14   -999.00
WA974       1002  15   -999.00
WA974       1002  16   -999.00
WA974       1002  17   -999.00
WA974       1002  18   -999.00
WA974       1002  19   -999.00
WA974       1002  20   -999.00
WA974       1002  21   -999.00
WA974       1002  22   -999.00
WA974       1002  23   -999.00
WA974       1002  24     30.00
WA974       1002  25     28.00
WA974       1002  26     27.00
WA974       1002  27     30.00
WA974       1002  28     28.00
WA974       1002  29     22.00
WA974       1002  30     19.00
WA974       1002  31     20.00
WA974       1102   1     30.00
WA974       1102   2     29.00
WA974       1102   3     28.00
WA974       1102   4     28.00
WA974       1102   5     36.00
WA974       1102   6     36.00
WA974       1102   7     32.00
WA974       1102   8     31.00
WA974       1102   9     29.00
WA974       1102  10     29.00
WA974       1102  11     32.00
WA974       1102  12     32.00
WA974       1102  13     31.00
WA974       1102  14     28.00
WA974       1102  15     31.00
WA974       1102  16     29.00
WA974       1102  17     28.00
WA974       1102  18     31.00
WA974       1102  19     40.00
WA974       1102  20     37.00
WA974       1102  21     36.00
WA974       1102  22     28.00
WA974       1102  23     28.00
WA974       1102  24     27.00
WA974       1102  25     31.00
WA974       1102  26     37.00
WA974       1102  27     43.00
WA974       1102  28     42.00
WA974       1102  29     42.00
WA974       1102  30     40.00
WA974       1202   1     28.00
WA974       1202   2     28.00
WA974       1202   3     29.00
WA974       1202   4     31.00
WA974       1202   5     28.00
WA974       1202   6     34.00
WA974       1202   7     33.00
WA974       1202   8     36.00
WA974       1202   9     32.00
WA974       1202  10     25.00
WA974       1202  11     24.00
WA974       1202  12     27.00
WA974       1202  13     25.00
WA974       1202  14     30.00
WA974       1202  15     28.00
WA974       1202  16     24.00
WA974       1202  17     22.00
WA974       1202  18     20.00
WA974       1202  19     23.00
WA974       1202  20     21.00
WA974       1202  21     22.00
WA974       1202  22     21.00
WA974       1202  23     19.00
WA974       1202  24     20.00
WA974       1202  25     24.00
WA974       1202  26     18.00
WA974       1202  27     20.00
WA974       1202  28     21.00
WA974       1202  29     11.00
WA974       1202  30     23.00
WA974       1202  31     16.00
WA974       0103   1     26.00
WA974       0103   2     30.00
WA974       0103   3     26.00
WA974       0103   4     27.00
WA974       0103   5     23.00
WA974       0103   6     34.00
WA974       0103   7     36.00
WA974       0103   8     35.00
WA974       0103   9     31.00
WA974       0103  10     26.00
WA974       0103  11     29.00
WA974       0103  12     26.00
WA974       0103  13     26.00
WA974       0103  14     20.00
WA974       0103  15     20.00
WA974       0103  16     29.00
WA974       0103  17     34.00
WA974       0103  18     38.00
WA974       0103  19     32.00
WA974       0103  20     27.00
WA974       0103  21     30.00
WA974       0103  22     32.00
WA974       0103  23     28.00
WA974       0103  24     31.00
WA974       0103  25     31.00
WA974       0103  26     29.00
WA974       0103  27     25.00
WA974       0103  28     23.00
WA974       0103  29     26.00
WA974       0103  30     31.00
WA974       0103  31     28.00
WA974       0203   1     26.00
WA974       0203   2     27.00
WA974       0203   3     21.00
WA974       0203   4     17.00
WA974       0203   5     23.00
WA974       0203   6     25.00
WA974       0203   7     27.00
WA974       0203   8     25.00
WA974       0203   9     22.00
WA974       0203  10     21.00
WA974       0203  11     30.00
WA974       0203  12     32.00
WA974       0203  13     30.00
WA974       0203  14     28.00
WA974       0203  15     28.00
WA974       0203  16     25.00
WA974       0203  17     23.00
WA974       0203  18     20.00
WA974       0203  19     27.00
WA974       0203  20     25.00
WA974       0203  21     26.00
WA974       0203  22     17.00
WA974       0203  23     11.00
WA974       0203  24      7.00
WA974       0203  25     17.00
WA974       0203  26     19.00
WA974       0203  27     16.00
WA974       0203  28     23.00
WA974       0303   1     22.00
WA974       0303   2     25.00
WA974       0303   3     21.00
WA974       0303   4     20.00
WA974       0303   5     21.00
WA974       0303   6     20.00
WA974       0303   7     15.00
WA974       0303   8     16.00
WA974       0303   9     29.00
WA974       0303  10     30.00
WA974       0303  11     26.00
WA974       0303  12     27.00
WA974       0303  13     32.00
WA974       0303  14     31.00
WA974       0303  15     26.00
WA974       0303  16     23.00
WA974       0303  17     20.00
WA974       0303  18     23.00
WA974       0303  19     24.00
WA974       0303  20     25.00
WA974       0303  21     27.00
WA974       0303  22     22.00
WA974       0303  23     15.00
WA974       0303  24     13.00
WA974       0303  25     22.00
WA974       0303  26     22.00
WA974       0303  27     24.00
WA974       0303  28     22.00
WA974       0303  29     32.00
WA974       0303  30     34.00
WA974       0303  31     25.00
WA974       0403   1     18.00
WA974       0403   2     18.00
WA974       0403   3     16.00
WA974       0403   4     13.00
WA974       0403   5     19.00
WA974       0403   6     21.00
WA974       0403   7     24.00
WA974       0403   8     29.00
WA974       0403   9     24.00
WA974       0403  10     27.00
WA974       0403  11     26.00
WA974       0403  12     31.00
WA974       0403  13     27.00
WA974       0403  14     24.00
WA974       0403  15     26.00
WA974       0403  16     27.00
WA974       0403  17     24.00
WA974       0403  18     22.00
WA974       0403  19     30.00
WA974       0403  20     32.00
WA974       0403  21     30.00
WA974       0403  22     28.00
WA974       0403  23     28.00
WA974       0403  24     24.00
WA974       0403  25     21.00
WA974       0403  26     27.00
WA974       0403  27     27.00
WA974       0403  28     29.00
WA974       0403  29     30.00
WA974       0403  30     31.00
WA974       0503   1     31.00
WA974       0503   2     29.00
WA974       0503   3     28.00
WA974       0503   4     23.00
WA974       0503   5     22.00
WA974       0503   6     19.00
WA974       0503   7     23.00
WA974       0503   8     22.00
WA974       0503   9     28.00
WA974       0503  10     31.00
WA974       0503  11     31.00
WA974       0503  12     30.00
WA974       0503  13     31.00
WA974       0503  14     25.00
WA974       0503  15     22.00
WA974       0503  16     21.00
WA974       0503  17     21.00
WA974       0503  18     20.00
WA974       0503  19     25.00
WA974       0503  20     33.00
WA974       0503  21     33.00
WA974       0503  22     38.00
WA974       0503  23     37.00
WA974       0503  24     38.00
WA974       0503  25     29.00
WA974       0503  26     27.00
WA974       0503  27     36.00
WA974       0503  28     34.00
WA974       0503  29     33.00
WA974       0503  30     40.00
WA974       0503  31     34.00
WA974       0603   1     32.00
WA974       0603   2     29.00
WA974       0603   3     32.00
WA974       0603   4     36.00
WA974       0603   5     42.00
WA974       0603   6     47.00
WA974       0603   7     49.00
WA974       0603   8     43.00
WA974       0603   9     42.00
WA974       0603  10     39.00
WA974       0603  11     39.00
WA974       0603  12     39.00
WA974       0603  13     34.00
WA974       0603  14     33.00
WA974       0603  15     35.00
WA974       0603  16     38.00
WA974       0603  17     47.00
WA974       0603  18     36.00
WA974       0603  19     35.00
WA974       0603  20     33.00
WA974       0603  21     31.00
WA974       0603  22     31.00
WA974       0603  23     34.00
WA974       0603  24     33.00
WA974       0603  25     39.00
WA974       0603  26     45.00
WA974       0603  27     48.00
WA974       0603  28     48.00
WA974       0603  29     43.00
WA974       0603  30     36.00
WA974       0703   1     33.00
WA974       0703   2     30.00
WA974       0703   3     36.00
WA974       0703   4     38.00
WA974       0703   5     40.00
WA974       0703   6     38.00
WA974       0703   7     42.00
WA974       0703   8     40.00
WA974       0703   9     41.00
WA974       0703  10     47.00
WA974       0703  11     48.00
WA974       0703  12     44.00
WA974       0703  13     41.00
WA974       0703  14     42.00
WA974       0703  15     39.00
WA974       0703  16     37.00
WA974       0703  17     38.00
WA974       0703  18     46.00
WA974       0703  19     48.00
WA974       0703  20     49.00
WA974       0703  21     46.00
WA974       0703  22     51.00
WA974       0703  23     47.00
WA974       0703  24     43.00
WA974       0703  25     43.00
WA974       0703  26     45.00
WA974       0703  27     48.00
WA974       0703  28     50.00
WA974       0703  29     56.00
WA974       0703  30     53.00
WA974       0703  31     51.00
WA974       0803   1     48.00
WA974       0803   2     45.00
WA974       0803   3     45.00
WA974       0803   4     46.00
WA974       0803   5     46.00
WA974       0803   6     44.00
WA974       0803   7     43.00
WA974       0803   8     42.00
WA974       0803   9     43.00
WA974       0803  10     42.00
WA974       0803  11     39.00
WA974       0803  12     39.00
WA974       0803  13     38.00
WA974       0803  14     45.00
WA974       0803  15     49.00
WA974       0803  16     46.00
WA974       0803  17     45.00
WA974       0803  18     49.00
WA974       0803  19     44.00
WA974       0803  20     41.00
WA974       0803  21     50.00
WA974       0803  22     39.00
WA974       0803  23     35.00
WA974       0803  24     36.00
WA974       0803  25     49.00
WA974       0803  26     44.00
WA974       0803  27     40.00
WA974       0803  28     39.00
WA974       0803  29     47.00
WA974       0803  30     47.00
WA974       0803  31     45.00
WA974       0903   1     44.00
WA974       0903   2     50.00
WA974       0903   3     54.00
WA974       0903   4     53.00
WA974       0903   5     47.00
WA974       0903   6     42.00
WA974       0903   7     36.00
WA974       0903   8     33.00
WA974       0903   9     38.00
WA974       0903  10     41.00
WA974       0903  11     36.00
WA974       0903  12     32.00
WA974       0903  13     34.00
WA974       0903  14     35.00
WA974       0903  15     32.00
WA974       0903  16     32.00
WA974       0903  17     29.00
WA974       0903  18     38.00
WA974       0903  19     36.00
WA974       0903  20     33.00
WA974       0903  21     34.00
WA974       0903  22     44.00
WA974       0903  23     42.00
WA974       0903  24     46.00
WA974       0903  25     46.00
WA974       0903  26     51.00
WA974       0903  27     50.00
WA974       0903  28     56.00
WA974       0903  29     51.00
WA974       0903  30     49.00
WA974       1003   1     46.00
WA974       1003   2     46.00
WA974       1003   3     47.00
WA974       1003   4     51.00
WA974       1003   5     45.00
WA974       1003   6     41.00
WA974       1003   7     34.00
WA974       1003   8     31.00
WA974       1003   9     30.00
WA974       1003  10     30.00
WA974       1003  11     30.00
WA974       1003  12     31.00
WA974       1003  13     30.00
WA974       1003  14     30.00
WA974       1003  15     30.00
WA974       1003  16     31.00
WA974       1003  17     43.00
WA974       1003  18     41.00
WA974       1003  19     38.00
WA974       1003  20     42.00
WA974       1003  21     47.00
WA974       1003  22     31.00
WA974       1003  23     29.00
WA974       1003  24     27.00
WA974       1003  25     38.00
WA974       1003  26     45.00
WA974       1003  27     42.00
WA974       1003  28     27.00
WA974       1003  29     23.00
WA974       1003  30     17.00
WA974       1003  31     11.00
WA974       1103   1     15.00
WA974       1103   2     13.00
WA974       1103   3     10.00
WA974       1103   4      7.00
WA974       1103   5     12.00
WA974       1103   6     21.00
WA974       1103   7     26.00
WA974       1103   8     32.00
WA974       1103   9     30.00
WA974       1103  10     30.00
WA974       1103  11     25.00
WA974       1103  12     28.00
WA974       1103  13     32.00
WA974       1103  14     32.00
WA974       1103  15     26.00
WA974       1103  16     27.00
WA974       1103  17     24.00
WA974       1103  18     31.00
WA974       1103  19     17.00
WA974       1103  20     10.00
WA974       1103  21   -999.00
WA974       1103  22     11.00
WA974       1103  23     22.00
WA974       1103  24     18.00
WA974       1103  25     21.00
WA974       1103  26     21.00
WA974       1103  27     24.00
WA974       1103  28     28.00
WA974       1103  29     21.00
WA974       1103  30     21.00
WA974       1203   1     30.00
WA974       1203   2     21.00
WA974       1203   3     15.00
WA974       1203   4     23.00
WA974       1203   5     28.00
WA974       1203   6     21.00
WA974       1203   7     22.00
WA974       1203   8     15.00
WA974       1203   9     19.00
WA974       1203  10     23.00
WA974       1203  11     23.00
WA974       1203  12     22.00
WA974       1203  13     21.00
WA974       1203  14     21.00
WA974       1203  15     20.00
WA974       1203  16     24.00
WA974       1203  17     20.00
WA974       1203  18     28.00
WA974       1203  19     32.00
