$ Get data for 804:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:39:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA804           Surprise Lakes
WA804       1002  13     34.00
WA804       1002  14     42.00
WA804       1002  15     46.00
WA804       1002  16     47.00
WA804       1002  17     45.00
WA804       1002  18     38.00
WA804       1002  19     38.00
WA804       1002  20     38.00
WA804       1002  21     38.00
WA804       1002  22     39.00
WA804       1002  23     32.00
WA804       1002  24     30.00
WA804       1002  25     26.00
WA804       1002  26     28.00
WA804       1002  27     29.00
WA804       1002  28     28.00
WA804       1002  29     17.00
WA804       1002  30     14.00
WA804       1002  31     16.00
WA804       1102   1     15.00
WA804       1102   2     25.00
WA804       1102   3     26.00
WA804       1102   4     32.00
WA804       1102   5     34.00
WA804       1102   6     37.00
WA804       1102   7     30.00
WA804       1102   8     32.00
WA804       1102   9     32.00
WA804       1102  10     31.00
WA804       1102  11     32.00
WA804       1102  12     32.00
WA804       1102  13     32.00
WA804       1102  14     28.00
WA804       1102  15     27.00
WA804       1102  16     32.00
WA804       1102  17     32.00
WA804       1102  18     32.00
WA804       1102  19     38.00
WA804       1102  20     39.00
WA804       1102  21     39.00
WA804       1102  22     34.00
WA804       1102  23     31.00
WA804       1102  24     24.00
WA804       1102  25     25.00
WA804       1102  26     27.00
WA804       1102  27     27.00
WA804       1102  28     30.00
WA804       1102  29     28.00
WA804       1102  30     31.00
WA804       1202   1     30.00
WA804       1202   2     24.00
WA804       1202   3     20.00
WA804       1202   4     21.00
WA804       1202   5     25.00
WA804       1202   6     24.00
WA804       1202   7     23.00
WA804       1202   8     24.00
WA804       1202   9     24.00
WA804       1202  10     25.00
WA804       1202  11     29.00
WA804       1202  12     32.00
WA804       1202  13     31.00
WA804       1202  14     33.00
WA804       1202  15     29.00
WA804       1202  16     28.00
WA804       1202  17     26.00
WA804       1202  18     24.00
WA804       1202  19     25.00
WA804       1202  20     25.00
WA804       1202  21     27.00
WA804       1202  22     26.00
WA804       1202  23     21.00
WA804       1202  24     21.00
WA804       1202  25     26.00
WA804       1202  26     27.00
WA804       1202  27     28.00
WA804       1202  28     29.00
WA804       1202  29     21.00
WA804       1202  30     24.00
WA804       1202  31     27.00
WA804       0103   1     29.00
WA804       0103   2     33.00
WA804       0103   3     31.00
WA804       0103   4     31.00
WA804       0103   5     27.00
WA804       0103   6     25.00
WA804       0103   7     25.00
WA804       0103   8     19.00
WA804       0103   9     22.00
WA804       0103  10     19.00
WA804       0103  11     21.00
WA804       0103  12     29.00
WA804       0103  13     32.00
WA804       0103  14     24.00
WA804       0103  15     25.00
WA804       0103  16     26.00
WA804       0103  17     24.00
WA804       0103  18     20.00
WA804       0103  19     29.00
WA804       0103  20     31.00
WA804       0103  21     27.00
WA804       0103  22     29.00
WA804       0103  23     31.00
WA804       0103  24     33.00
WA804       0103  25     38.00
WA804       0103  26     35.00
WA804       0103  27     31.00
WA804       0103  28     30.00
WA804       0103  29     31.00
WA804       0103  30     35.00
WA804       0103  31     31.00
WA804       0203   1     31.00
WA804       0203   2     30.00
WA804       0203   3     25.00
WA804       0203   4     18.00
WA804       0203   5     19.00
WA804       0203   6     22.00
WA804       0203   7     24.00
WA804       0203   8     23.00
WA804       0203   9     25.00
WA804       0203  10     25.00
WA804       0203  11     29.00
WA804       0203  12     30.00
WA804       0203  13     31.00
WA804       0203  14     32.00
WA804       0203  15     31.00
WA804       0203  16     28.00
WA804       0203  17     28.00
WA804       0203  18     26.00
WA804       0203  19     28.00
WA804       0203  20     28.00
WA804       0203  21     29.00
WA804       0203  22     23.00
WA804       0203  23     12.00
WA804       0203  24     11.00
WA804       0203  25     14.00
WA804       0203  26     19.00
WA804       0203  27     20.00
WA804       0203  28     24.00
WA804       0303   1     23.00
WA804       0303   2     24.00
WA804       0303   3     21.00
WA804       0303   4     24.00
WA804       0303   5     28.00
WA804       0303   6     25.00
WA804       0303   7     25.00
WA804       0303   8     25.00
WA804       0303   9     31.00
WA804       0303  10     33.00
WA804       0303  11     32.00
WA804       0303  12     36.00
WA804       0303  13     35.00
WA804       0303  14     33.00
WA804       0303  15     31.00
WA804       0303  16     29.00
WA804       0303  17     27.00
WA804       0303  18     26.00
WA804       0303  19     32.00
WA804       0303  20     30.00
WA804       0303  21     30.00
WA804       0303  22     28.00
WA804       0303  23     19.00
WA804       0303  24     15.00
WA804       0303  25     30.00
WA804       0303  26     27.00
WA804       0303  27     27.00
WA804       0303  28     24.00
WA804       0303  29     30.00
WA804       0303  30     37.00
WA804       0303  31     31.00
WA804       0403   1     22.00
WA804       0403   2     21.00
WA804       0403   3     18.00
WA804       0403   4     19.00
WA804       0403   5     23.00
WA804       0403   6     26.00
WA804       0403   7     27.00
WA804       0403   8     33.00
WA804       0403   9     28.00
WA804       0403  10     34.00
WA804       0403  11     33.00
WA804       0403  12     33.00
WA804       0403  13     30.00
WA804       0403  14     27.00
WA804       0403  15     29.00
WA804       0403  16     30.00
WA804       0403  17     27.00
WA804       0403  18     26.00
WA804       0403  19     26.00
WA804       0403  20     36.00
WA804       0403  21     34.00
WA804       0403  22     31.00
WA804       0403  23     30.00
WA804       0403  24     27.00
WA804       0403  25     22.00
WA804       0403  26     28.00
WA804       0403  27     26.00
WA804       0403  28     35.00
WA804       0403  29     32.00
WA804       0403  30     33.00
WA804       0503   1     32.00
WA804       0503   2     30.00
WA804       0503   3     28.00
WA804       0503   4     29.00
WA804       0503   5     26.00
WA804       0503   6     24.00
WA804       0503   7     24.00
WA804       0503   8     28.00
WA804       0503   9     31.00
WA804       0503  10     34.00
WA804       0503  11     33.00
WA804       0503  12     34.00
WA804       0503  13     31.00
WA804       0503  14     33.00
WA804       0503  15     27.00
WA804       0503  16     26.00
WA804       0503  17     26.00
WA804       0503  18     26.00
WA804       0503  19     28.00
WA804       0503  20     35.00
WA804       0503  21     38.00
WA804       0503  22     41.00
WA804       0503  23     42.00
WA804       0503  24     44.00
WA804       0503  25     37.00
WA804       0503  26     35.00
WA804       0503  27     37.00
WA804       0503  28     42.00
WA804       0503  29     41.00
WA804       0503  30     41.00
WA804       0503  31     38.00
WA804       0603   1     38.00
WA804       0603   2     35.00
WA804       0603   3     36.00
WA804       0603   4     46.00
WA804       0603   5     50.00
WA804       0603   6     56.00
WA804       0603   7     52.00
WA804       0603   8     43.00
WA804       0603   9     41.00
WA804       0603  10     39.00
WA804       0603  11     40.00
WA804       0603  12     39.00
WA804       0603  13     39.00
WA804       0603  14     36.00
WA804       0603  15     35.00
WA804       0603  16     42.00
WA804       0603  17     51.00
WA804       0603  18     42.00
WA804       0603  19     37.00
WA804       0603  20     36.00
WA804       0603  21     34.00
WA804       0603  22     35.00
WA804       0603  23     35.00
WA804       0603  24     34.00
WA804       0603  25     38.00
WA804       0603  26     47.00
WA804       0603  27     48.00
WA804       0603  28     51.00
WA804       0603  29     47.00
WA804       0603  30     40.00
WA804       0703   1     36.00
WA804       0703   2     33.00
WA804       0703   3     36.00
WA804       0703   4     40.00
WA804       0703   5     43.00
WA804       0703   6     41.00
WA804       0703   7     44.00
WA804       0703   8     41.00
WA804       0703   9     41.00
WA804       0703  10     52.00
WA804       0703  11     51.00
WA804       0703  12     48.00
WA804       0703  13     45.00
WA804       0703  14     43.00
WA804       0703  15     47.00
WA804       0703  16     41.00
WA804       0703  17     40.00
WA804       0703  18     53.00
WA804       0703  19     52.00
WA804       0703  20     49.00
WA804       0703  21     48.00
WA804       0703  22     54.00
WA804       0703  23     51.00
WA804       0703  24     46.00
WA804       0703  25     44.00
WA804       0703  26     46.00
WA804       0703  27     48.00
WA804       0703  28     57.00
WA804       0703  29     56.00
WA804       0703  30     56.00
WA804       0703  31     53.00
WA804       0803   1     50.00
WA804       0803   2     51.00
WA804       0803   3     47.00
WA804       0803   4     40.00
WA804       0803   5     46.00
WA804       0803   6     43.00
WA804       0803   7     48.00
WA804       0803   8     49.00
WA804       0803   9     48.00
WA804       0803  10     45.00
WA804       0803  11     42.00
WA804       0803  12     39.00
WA804       0803  13     41.00
WA804       0803  14     51.00
WA804       0803  15     47.00
WA804       0803  16     46.00
WA804       0803  17     44.00
WA804       0803  18     51.00
WA804       0803  19     42.00
WA804       0803  20     41.00
WA804       0803  21     53.00
WA804       0803  22     40.00
WA804       0803  23     37.00
WA804       0803  24     42.00
WA804       0803  25     49.00
WA804       0803  26     45.00
WA804       0803  27     42.00
WA804       0803  28     42.00
WA804       0803  29     49.00
WA804       0803  30     53.00
WA804       0803  31     46.00
WA804       0903   1     43.00
WA804       0903   2     61.00
WA804       0903   3     60.00
WA804       0903   4     57.00
WA804       0903   5     55.00
WA804       0903   6     49.00
WA804       0903   7     41.00
WA804       0903   8     40.00
WA804       0903   9     39.00
WA804       0903  10     44.00
WA804       0903  11     37.00
WA804       0903  12     37.00
WA804       0903  13     38.00
WA804       0903  14     37.00
WA804       0903  15     32.00
WA804       0903  16     35.00
WA804       0903  17     35.00
WA804       0903  18     36.00
WA804       0903  19     39.00
WA804       0903  20     36.00
WA804       0903  21     39.00
WA804       0903  22     45.00
WA804       0903  23     44.00
WA804       0903  24     49.00
WA804       0903  25     47.00
WA804       0903  26     53.00
WA804       0903  27     60.00
WA804       0903  28     59.00
WA804       0903  29     46.00
WA804       0903  30     42.00
WA804       1003   1     47.00
WA804       1003   2     45.00
WA804       1003   3     49.00
WA804       1003   4     49.00
WA804       1003   5     46.00
WA804       1003   6     44.00
WA804       1003   7     36.00
WA804       1003   8     36.00
WA804       1003   9     32.00
WA804       1003  10     30.00
WA804       1003  11     32.00
WA804       1003  12     34.00
WA804       1003  13     37.00
WA804       1003  14     32.00
WA804       1003  15     32.00
WA804       1003  16     34.00
WA804       1003  17     43.00
WA804       1003  18     43.00
WA804       1003  19     42.00
WA804       1003  20     46.00
WA804       1003  21     52.00
WA804       1003  22     36.00
WA804       1003  23     30.00
WA804       1003  24     31.00
WA804       1003  25     36.00
WA804       1003  26     42.00
WA804       1003  27     45.00
WA804       1003  28     30.00
WA804       1003  29     27.00
WA804       1003  30     15.00
WA804       1003  31     10.00
WA804       1103   1     15.00
WA804       1103   2     18.00
WA804       1103   3     14.00
WA804       1103   4     15.00
WA804       1103   5     15.00
WA804       1103   6     19.00
WA804       1103   7     24.00
WA804       1103   8     25.00
WA804       1103   9     29.00
WA804       1103  10     32.00
WA804       1103  11     30.00
WA804       1103  12     28.00
WA804       1103  13     28.00
WA804       1103  14     33.00
WA804       1103  15     29.00
WA804       1103  16     31.00
WA804       1103  17     30.00
WA804       1103  18     35.00
WA804       1103  19     24.00
WA804       1103  20     19.00
WA804       1103  21      9.00
WA804       1103  22     10.00
WA804       1103  23     22.00
WA804       1103  24     24.00
WA804       1103  25     25.00
WA804       1103  26     26.00
WA804       1103  27     25.00
WA804       1103  28     28.00
WA804       1103  29     29.00
WA804       1103  30     29.00
WA804       1203   1     29.00
WA804       1203   2     32.00
WA804       1203   3     23.00
WA804       1203   4     25.00
WA804       1203   5     30.00
WA804       1203   6     21.00
WA804       1203   7     23.00
WA804       1203   8     25.00
WA804       1203   9     24.00
WA804       1203  10     24.00
WA804       1203  11     22.00
WA804       1203  12     24.00
WA804       1203  13     25.00
WA804       1203  14     24.00
WA804       1203  15     23.00
WA804       1203  16     26.00
WA804       1203  17     25.00
WA804       1203  18     25.00
WA804       1203  19     24.00
