$ Get data for 942:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:39 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA942           Burnt Mountain
WA942       1206   4     31.00
WA942       1206   5     29.00
WA942       1206   6     38.00
WA942       1206   7     41.00
WA942       1206   8     42.00
WA942       1206   9     31.00
WA942       1206  10     31.00
WA942       1206  11     31.00
WA942       1206  12     28.00
WA942       1206  13     29.00
WA942       1206  14     29.00
WA942       1206  15     19.00
WA942       1206  16     18.00
WA942       1206  17     18.00
WA942       1206  18     20.00
WA942       1206  19     30.00
WA942       1206  20     33.00
WA942       1206  21     26.00
WA942       1206  22     24.00
WA942       1206  23     25.00
WA942       1206  24     24.00
WA942       1206  25     26.00
WA942       1206  26     28.00
WA942       1206  27     21.00
WA942       1206  28     17.00
WA942       1206  29     26.00
WA942       1206  30     28.00
WA942       1206  31     27.00
WA942       0107   1     31.00
WA942       0107   2     31.00
WA942       0107   3     25.00
WA942       0107   4     20.00
WA942       0107   5     21.00
WA942       0107   6     24.00
WA942       0107   7     30.00
WA942       0107   8     25.00
WA942       0107   9     19.00
WA942       0107  10     16.00
WA942       0107  11      8.00
WA942       0107  12      7.00
WA942       0107  13     11.00
WA942       0107  14     14.00
WA942       0107  15     22.00
WA942       0107  16     22.00
WA942       0107  17     17.00
WA942       0107  18     23.00
WA942       0107  19     27.00
WA942       0107  20     22.00
WA942       0107  21     23.00
WA942       0107  22     32.00
WA942       0107  23     33.00
WA942       0107  24     31.00
WA942       0107  25     28.00
WA942       0107  26     29.00
WA942       0107  27     35.00
WA942       0107  28     35.00
WA942       0107  29     32.00
WA942       0107  30     29.00
WA942       0107  31     27.00
WA942       0207   1     26.00
WA942       0207   2     26.00
WA942       0207   3     29.00
WA942       0207   4     36.00
WA942       0207   5     41.00
WA942       0207   6     37.00
WA942       0207   7     35.00
WA942       0207   8     31.00
WA942       0207   9     33.00
WA942       0207  10     36.00
WA942       0207  11     31.00
WA942       0207  12     30.00
WA942       0207  13     29.00
WA942       0207  14     28.00
WA942       0207  15     32.00
WA942       0207  16     31.00
WA942       0207  17     30.00
WA942       0207  18     27.00
WA942       0207  19     28.00
WA942       0207  20     21.00
WA942       0207  21     19.00
WA942       0207  22     23.00
WA942       0207  23     20.00
WA942       0207  24     23.00
WA942       0207  25     26.00
WA942       0207  26     19.00
WA942       0207  27     19.00
WA942       0207  28     17.00
WA942       0307   1     17.00
WA942       0307   2     20.00
WA942       0307   3     30.00
WA942       0307   4     38.00
WA942       0307   5     34.00
WA942       0307   6     38.00
WA942       0307   7     28.00
WA942       0307   8     27.00
WA942       0307   9     29.00
WA942       0307  10     32.00
WA942       0307  11     39.00
WA942       0307  12     26.00
WA942       0307  13     23.00
WA942       0307  14     21.00
WA942       0307  15     21.00
WA942       0307  16     37.00
WA942       0307  17     38.00
WA942       0307  18     36.00
WA942       0307  19     31.00
WA942       0307  20     20.00
WA942       0307  21     18.00
WA942       0307  22     31.00
WA942       0307  23     33.00
WA942       0307  24     31.00
WA942       0307  25     26.00
WA942       0307  26     25.00
WA942       0307  27     25.00
WA942       0307  28     25.00
WA942       0307  29     29.00
WA942       0307  30     34.00
WA942       0307  31     25.00
WA942       0407   1     22.00
WA942       0407   2     22.00
WA942       0407   3     21.00
WA942       0407   4     34.00
WA942       0407   5     37.00
WA942       0407   6     48.00
WA942       0407   7     39.00
WA942       0407   8     35.00
WA942       0407   9     27.00
WA942       0407  10     26.00
WA942       0407  11     26.00
WA942       0407  12     28.00
WA942       0407  13     28.00
WA942       0407  14     29.00
WA942       0407  15     27.00
WA942       0407  16     29.00
WA942       0407  17     28.00
WA942       0407  18     26.00
WA942       0407  19     24.00
WA942       0407  20     24.00
WA942       0407  21     29.00
WA942       0407  22     31.00
WA942       0407  23     31.00
WA942       0407  24     34.00
WA942       0407  25     30.00
WA942       0407  26     33.00
WA942       0407  27     37.00
WA942       0407  28     34.00
WA942       0407  29     30.00
WA942       0407  30     31.00
WA942       0507   1     31.00
WA942       0507   2     28.00
WA942       0507   3     26.00
WA942       0507   4     29.00
WA942       0507   5     26.00
WA942       0507   6     33.00
WA942       0507   7     41.00
WA942       0507   8     34.00
WA942       0507   9     30.00
WA942       0507  10     33.00
WA942       0507  11     36.00
WA942       0507  12     32.00
WA942       0507  13     29.00
WA942       0507  14     34.00
WA942       0507  15     44.00
WA942       0507  16     37.00
WA942       0507  17     35.00
WA942       0507  18     36.00
WA942       0507  19     35.00
WA942       0507  20     31.00
WA942       0507  21     31.00
WA942       0507  22     32.00
WA942       0507  23     35.00
WA942       0507  24     35.00
WA942       0507  25     43.00
WA942       0507  26     42.00
WA942       0507  27     32.00
WA942       0507  28     31.00
WA942       0507  29     44.00
WA942       0507  30     53.00
WA942       0507  31     51.00
WA942       0607   1     50.00
WA942       0607   2     51.00
WA942       0607   3     49.00
WA942       0607   4     43.00
WA942       0607   5     33.00
WA942       0607   6     32.00
WA942       0607   7     35.00
WA942       0607   8     38.00
WA942       0607   9     37.00
WA942       0607  10     35.00
WA942       0607  11     33.00
WA942       0607  12     32.00
WA942       0607  13     37.00
WA942       0607  14     35.00
WA942       0607  15     40.00
WA942       0607  16     38.00
WA942       0607  17     37.00
WA942       0607  18     35.00
WA942       0607  19     40.00
WA942       0607  20     44.00
WA942       0607  21     41.00
WA942       0607  22     38.00
WA942       0607  23     36.00
WA942       0607  24     31.00
WA942       0607  25     33.00
WA942       0607  26     47.00
WA942       0607  27     45.00
WA942       0607  28     45.00
WA942       0607  29     41.00
WA942       0607  30     38.00
WA942       0707   1     44.00
WA942       0707   2     46.00
WA942       0707   3     47.00
WA942       0707   4     52.00
WA942       0707   5     53.00
WA942       0707   6     49.00
WA942       0707   7     46.00
WA942       0707   8     46.00
WA942       0707   9     47.00
WA942       0707  10     57.00
WA942       0707  11     67.00
WA942       0707  12     56.00
WA942       0707  13     52.00
WA942       0707  14     53.00
WA942       0707  15     51.00
WA942       0707  16     48.00
WA942       0707  17     51.00
WA942       0707  18     48.00
WA942       0707  19     45.00
WA942       0707  20     46.00
WA942       0707  21     48.00
WA942       0707  22     53.00
WA942       0707  23     49.00
WA942       0707  24     42.00
WA942       0707  25     44.00
WA942       0707  26     49.00
WA942       0707  27     47.00
WA942       0707  28     49.00
WA942       0707  29     45.00
WA942       0707  30     40.00
WA942       0707  31     45.00
WA942       0807   1     49.00
WA942       0807   2     49.00
WA942       0807   3     46.00
WA942       0807   4     45.00
WA942       0807   5     46.00
WA942       0807   6     47.00
WA942       0807   7     45.00
WA942       0807   8     44.00
WA942       0807   9     40.00
WA942       0807  10     39.00
WA942       0807  11     42.00
WA942       0807  12     41.00
WA942       0807  13     42.00
WA942       0807  14     53.00
WA942       0807  15     54.00
WA942       0807  16     47.00
WA942       0807  17     43.00
WA942       0807  18     43.00
WA942       0807  19     41.00
WA942       0807  20     44.00
WA942       0807  21     48.00
WA942       0807  22     45.00
WA942       0807  23     46.00
WA942       0807  24     47.00
WA942       0807  25     44.00
WA942       0807  26     40.00
WA942       0807  27     38.00
WA942       0807  28     43.00
WA942       0807  29     57.00
WA942       0807  30     53.00
WA942       0807  31     45.00
WA942       0907   1     41.00
WA942       0907   2     48.00
WA942       0907   3     48.00
WA942       0907   4     47.00
WA942       0907   5     46.00
WA942       0907   6     43.00
WA942       0907   7     40.00
WA942       0907   8     42.00
WA942       0907   9     50.00
WA942       0907  10     57.00
WA942       0907  11     54.00
WA942       0907  12     52.00
WA942       0907  13     47.00
WA942       0907  14     43.00
WA942       0907  15     43.00
WA942       0907  16     42.00
WA942       0907  17     34.00
WA942       0907  18     34.00
WA942       0907  19     34.00
WA942       0907  20     39.00
WA942       0907  21     39.00
WA942       0907  22     34.00
WA942       0907  23     33.00
WA942       0907  24     36.00
WA942       0907  25     38.00
WA942       0907  26     38.00
WA942       0907  27     38.00
WA942       0907  28     31.00
WA942       0907  29   -999.00
WA942       0907  30     36.00
WA942       1007   1     34.00
WA942       1007   2     35.00
WA942       1007   3     31.00
WA942       1007   4     31.00
WA942       1007   5     29.00
WA942       1007   6     31.00
WA942       1007   7     35.00
WA942       1007   8     30.00
WA942       1007   9     42.00
WA942       1007  10     33.00
WA942       1007  11     32.00
WA942       1007  12     37.00
WA942       1007  13     36.00
WA942       1007  14     43.00
WA942       1007  15     36.00
WA942       1007  16     29.00
WA942       1007  17     31.00
WA942       1007  18     32.00
WA942       1007  19     30.00
WA942       1007  20     30.00
WA942       1007  21     32.00
WA942       1007  22     38.00
WA942       1007  23     49.00
WA942       1007  24     31.00
WA942       1007  25     27.00
WA942       1007  26     30.00
WA942       1007  27     42.00
WA942       1007  28     38.00
WA942       1007  29     29.00
WA942       1007  30     27.00
WA942       1007  31     33.00
WA942       1107   1     28.00
WA942       1107   2     29.00
WA942       1107   3     39.00
WA942       1107   4     31.00
WA942       1107   5     41.00
WA942       1107   6     41.00
WA942       1107   7     40.00
WA942       1107   8     40.00
WA942       1107   9     39.00
WA942       1107  10     29.00
WA942       1107  11     29.00
WA942       1107  12     30.00
WA942       1107  13     25.00
WA942       1107  14     25.00
WA942       1107  15     38.00
WA942       1107  16     34.00
WA942       1107  17     30.00
WA942       1107  18     25.00
WA942       1107  19     23.00
WA942       1107  20     24.00
WA942       1107  21     24.00
WA942       1107  22     26.00
WA942       1107  23     32.00
WA942       1107  24     29.00
WA942       1107  25     24.00
WA942       1107  26     28.00
WA942       1107  27     26.00
WA942       1107  28     25.00
WA942       1107  29     22.00
WA942       1107  30     19.00
WA942       1207   1     19.00
WA942       1207   2     25.00
WA942       1207   3     37.00
WA942       1207   4   -999.00
WA942       1207   5     28.00
WA942       1207   6     27.00
WA942       1207   7     21.00
WA942       1207   8     21.00
WA942       1207   9     24.00
WA942       1207  10     22.00
WA942       1207  11     26.00
WA942       1207  12     23.00
WA942       1207  13     25.00
WA942       1207  14     29.00
WA942       1207  15     27.00
WA942       1207  16     27.00
WA942       1207  17     20.00
WA942       1207  18     27.00
WA942       1207  19     27.00
WA942       1207  20     19.00
WA942       1207  21     21.00
WA942       1207  22     25.00
WA942       1207  23     27.00
WA942       1207  24     22.00
WA942       1207  25     19.00
WA942       1207  26     21.00
