$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1210  29     15.00
WA642       1210  30     -2.00
WA642       1210  31     -3.00
WA642       0111   1     -2.00
WA642       0111   2     12.00
WA642       0111   3     11.00
WA642       0111   4     22.00
WA642       0111   5     26.00
WA642       0111   6     33.00
WA642       0111   7     22.00
WA642       0111   8     14.00
WA642       0111   9     13.00
WA642       0111  10     -2.00
WA642       0111  11     -3.00
WA642       0111  12      9.00
WA642       0111  13     34.00
WA642       0111  14     36.00
WA642       0111  15     33.00
WA642       0111  16     38.00
WA642       0111  17     27.00
WA642       0111  18     18.00
WA642       0111  19     15.00
WA642       0111  20     21.00
WA642       0111  21     30.00
WA642       0111  22     28.00
WA642       0111  23     31.00
WA642       0111  24     33.00
WA642       0111  25     30.00
WA642       0111  26     31.00
WA642       0111  27     33.00
WA642       0111  28     33.00
WA642       0111  29     30.00
WA642       0111  30     24.00
WA642       0111  31     11.00
WA642       0211   1      4.00
WA642       0211   2     16.00
WA642       0211   3     32.00
WA642       0211   4     32.00
WA642       0211   5     28.00
WA642       0211   6     32.00
WA642       0211   7     22.00
WA642       0211   8     17.00
WA642       0211   9     15.00
WA642       0211  10     23.00
WA642       0211  11     31.00
WA642       0211  12     26.00
WA642       0211  13     21.00
WA642       0211  14     25.00
WA642       0211  15     22.00
WA642       0211  16     16.00
WA642       0211  17     13.00
WA642       0211  18     11.00
WA642       0211  19     12.00
WA642       0211  20     11.00
WA642       0211  21     10.00
WA642       0211  22     16.00
WA642       0211  23     15.00
WA642       0211  24     -3.00
WA642       0211  25    -11.00
WA642       0211  26     -2.00
WA642       0211  27     18.00
WA642       0211  28     21.00
WA642       0311   1     21.00
WA642       0311   2     18.00
WA642       0311   3     15.00
WA642       0311   4     11.00
WA642       0311   5     23.00
WA642       0311   6     16.00
WA642       0311   7     20.00
WA642       0311   8     23.00
WA642       0311   9     28.00
WA642       0311  10     17.00
WA642       0311  11     16.00
WA642       0311  12     27.00
WA642       0311  13     28.00
WA642       0311  14     28.00
WA642       0311  15     27.00
WA642       0311  16     23.00
WA642       0311  17     21.00
WA642       0311  18     22.00
WA642       0311  19     18.00
WA642       0311  20     20.00
WA642       0311  21     24.00
WA642       0311  22     20.00
WA642       0311  23     16.00
WA642       0311  24     29.00
WA642       0311  25     19.00
WA642       0311  26     24.00
WA642       0311  27     24.00
WA642       0311  28     23.00
WA642       0311  29     29.00
WA642       0311  30     35.00
WA642       0311  31     31.00
WA642       0411   1     31.00
WA642       0411   2     24.00
WA642       0411   3     18.00
WA642       0411   4     27.00
WA642       0411   5     24.00
WA642       0411   6     13.00
WA642       0411   7     11.00
WA642       0411   8     15.00
WA642       0411   9     25.00
WA642       0411  10     29.00
WA642       0411  11     17.00
WA642       0411  12     11.00
WA642       0411  13     24.00
WA642       0411  14     24.00
WA642       0411  15     24.00
WA642       0411  16     24.00
WA642       0411  17     20.00
WA642       0411  18     14.00
WA642       0411  19     13.00
WA642       0411  20     16.00
WA642       0411  21     19.00
WA642       0411  22     19.00
WA642       0411  23     17.00
WA642       0411  24     28.00
WA642       0411  25     27.00
WA642       0411  26     24.00
WA642       0411  27     26.00
WA642       0411  28     23.00
WA642       0411  29     20.00
WA642       0411  30     27.00
WA642       0511   1     20.00
WA642       0511   2     28.00
WA642       0511   3     28.00
WA642       0511   4     24.00
WA642       0511   5     34.00
WA642       0511   6     32.00
WA642       0511   7     28.00
WA642       0511   8     27.00
WA642       0511   9     31.00
WA642       0511  10     32.00
WA642       0511  11     28.00
WA642       0511  12     24.00
WA642       0511  13     26.00
WA642       0511  14     35.00
WA642       0511  15     32.00
WA642       0511  16     27.00
WA642       0511  17     21.00
WA642       0511  18     31.00
WA642       0511  19     33.00
WA642       0511  20     33.00
WA642       0511  21     35.00
WA642       0511  22     33.00
WA642       0511  23     31.00
WA642       0511  24     33.00
WA642       0511  25     31.00
WA642       0511  26     28.00
WA642       0511  27     31.00
WA642       0511  28     29.00
WA642       0511  29     34.00
WA642       0511  30     34.00
WA642       0511  31     33.00
WA642       0611   1     34.00
WA642       0611   2     34.00
WA642       0611   3     33.00
WA642       0611   4     33.00
WA642       0611   5     39.00
WA642       0611   6     37.00
WA642       0611   7     35.00
WA642       0611   8     35.00
WA642       0611   9     34.00
WA642       0611  10     35.00
WA642       0611  11     35.00
WA642       0611  12     33.00
WA642       0611  13     33.00
WA642       0611  14     31.00
WA642       0611  15     33.00
WA642       0611  16     34.00
WA642       0611  17     36.00
WA642       0611  18     37.00
WA642       0611  19     38.00
WA642       0611  20     35.00
WA642       0611  21     34.00
WA642       0611  22     39.00
WA642       0611  23     35.00
WA642       0611  24     34.00
WA642       0611  25     35.00
WA642       0611  26     32.00
WA642       0611  27     38.00
WA642       0611  28     39.00
WA642       0611  29     37.00
WA642       0611  30     35.00
WA642       0711   1     33.00
WA642       0711   2     38.00
WA642       0711   3     36.00
WA642       0711   4     36.00
WA642       0711   5     38.00
WA642       0711   6     41.00
WA642       0711   7     35.00
WA642       0711   8     33.00
WA642       0711   9     33.00
WA642       0711  10     36.00
WA642       0711  11     37.00
WA642       0711  12     38.00
WA642       0711  13     38.00
WA642       0711  14     37.00
WA642       0711  15     36.00
WA642       0711  16     39.00
WA642       0711  17     37.00
WA642       0711  18     38.00
WA642       0711  19     39.00
WA642       0711  20     37.00
WA642       0711  21     37.00
WA642       0711  22     35.00
WA642       0711  23     36.00
WA642       0711  24     41.00
WA642       0711  25     42.00
WA642       0711  26     38.00
WA642       0711  27     40.00
WA642       0711  28     40.00
WA642       0711  29     40.00
WA642       0711  30     40.00
WA642       0711  31     40.00
WA642       0811   1     36.00
WA642       0811   2     42.00
WA642       0811   3     41.00
WA642       0811   4     40.00
WA642       0811   5     46.00
WA642       0811   6     44.00
WA642       0811   7     42.00
WA642       0811   8     42.00
WA642       0811   9     42.00
WA642       0811  10     42.00
WA642       0811  11     42.00
WA642       0811  12     40.00
WA642       0811  13     38.00
WA642       0811  14     38.00
WA642       0811  15     37.00
WA642       0811  16     35.00
WA642       0811  17     39.00
WA642       0811  18     39.00
WA642       0811  19     42.00
WA642       0811  20     44.00
WA642       0811  21     49.00
WA642       0811  22     50.00
WA642       0811  23     47.00
WA642       0811  24     43.00
WA642       0811  25     49.00
WA642       0811  26     48.00
WA642       0811  27     47.00
WA642       0811  28     48.00
WA642       0811  29     42.00
WA642       0811  30     41.00
WA642       0811  31     40.00
WA642       0911   1     36.00
WA642       0911   2     39.00
WA642       0911   3     36.00
WA642       0911   4     39.00
WA642       0911   5     44.00
WA642       0911   6     46.00
WA642       0911   7     47.00
WA642       0911   8     53.00
WA642       0911   9     52.00
WA642       0911  10     52.00
WA642       0911  11     52.00
WA642       0911  12     50.00
WA642       0911  13     46.00
WA642       0911  14     43.00
WA642       0911  15     40.00
WA642       0911  16     35.00
WA642       0911  17     35.00
WA642       0911  18     44.00
WA642       0911  19     39.00
WA642       0911  20     37.00
WA642       0911  21     43.00
WA642       0911  22     46.00
WA642       0911  23     48.00
WA642       0911  24     44.00
WA642       0911  25     37.00
WA642       0911  26     37.00
WA642       0911  27     36.00
WA642       0911  28     32.00
WA642       0911  29     33.00
WA642       0911  30     43.00
WA642       1011   1     39.00
WA642       1011   2     38.00
WA642       1011   3     38.00
WA642       1011   4     35.00
WA642       1011   5     34.00
WA642       1011   6     34.00
WA642       1011   7     34.00
WA642       1011   8     31.00
WA642       1011   9     39.00
WA642       1011  10     38.00
WA642       1011  11     34.00
WA642       1011  12     32.00
WA642       1011  13     30.00
WA642       1011  14     33.00
WA642       1011  15     32.00
WA642       1011  16     30.00
WA642       1011  17     31.00
WA642       1011  18     32.00
WA642       1011  19     36.00
WA642       1011  20     36.00
WA642       1011  21     37.00
WA642       1011  22     41.00
WA642       1011  23     32.00
WA642       1011  24     29.00
WA642       1011  25     25.00
WA642       1011  26     24.00
WA642       1011  27     25.00
WA642       1011  28     29.00
WA642       1011  29     31.00
WA642       1011  30     33.00
WA642       1011  31     27.00
WA642       1111   1     22.00
WA642       1111   2     24.00
WA642       1111   3     25.00
WA642       1111   4     18.00
WA642       1111   5     16.00
WA642       1111   6     18.00
WA642       1111   7     26.00
WA642       1111   8     23.00
WA642       1111   9     29.00
WA642       1111  10     29.00
WA642       1111  11     24.00
WA642       1111  12     19.00
WA642       1111  13     28.00
WA642       1111  14     16.00
WA642       1111  15     15.00
WA642       1111  16     16.00
WA642       1111  17     24.00
WA642       1111  18     14.00
WA642       1111  19     13.00
WA642       1111  20      6.00
WA642       1111  21     23.00
WA642       1111  22     31.00
WA642       1111  23     21.00
WA642       1111  24     21.00
WA642       1111  25     18.00
WA642       1111  26     23.00
WA642       1111  27     26.00
WA642       1111  28     22.00
WA642       1111  29     24.00
WA642       1111  30     20.00
WA642       1211   1     21.00
WA642       1211   2     18.00
WA642       1211   3     19.00
WA642       1211   4     20.00
WA642       1211   5     22.00
WA642       1211   6     31.00
WA642       1211   7     20.00
WA642       1211   8     21.00
WA642       1211   9     28.00
WA642       1211  10     26.00
WA642       1211  11     12.00
WA642       1211  12     10.00
WA642       1211  13     12.00
WA642       1211  14     23.00
WA642       1211  15     23.00
WA642       1211  16     27.00
WA642       1211  17     31.00
WA642       1211  18     23.00
WA642       1211  19     22.00
WA642       1211  20     24.00
WA642       1211  21     12.00
WA642       1211  22     12.00
WA642       1211  23     25.00
WA642       1211  24     32.00
WA642       1211  25     21.00
WA642       1211  26     16.00
WA642       1211  27     28.00
WA642       1211  28     32.00
WA642       1211  29     29.00
WA642       1211  30     20.00
WA642       1211  31     12.00
WA642       0112   1     19.00
WA642       0112   2     20.00
WA642       0112   3     27.00
WA642       0112   4     32.00
WA642       0112   5     14.00
WA642       0112   6     14.00
WA642       0112   7     20.00
WA642       0112   8     27.00
WA642       0112   9     28.00
WA642       0112  10     10.00
WA642       0112  11      9.00
WA642       0112  12     12.00
WA642       0112  13     26.00
WA642       0112  14     16.00
WA642       0112  15     11.00
WA642       0112  16      4.00
WA642       0112  17     15.00
WA642       0112  18     15.00
WA642       0112  19     29.00
WA642       0112  20     26.00
