$ Get data for 908:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:42:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA908           Alpine Meadows
WA908       1210  22     32.00
WA908       1210  23     30.00
WA908       1210  24     34.00
WA908       1210  25     35.00
WA908       1210  26     30.00
WA908       1210  27     29.00
WA908       1210  28     26.00
WA908       1210  29     23.00
WA908       1210  30     16.00
WA908       1210  31     16.00
WA908       0111   1     22.00
WA908       0111   2     26.00
WA908       0111   3     30.00
WA908       0111   4     30.00
WA908       0111   5     30.00
WA908       0111   6     36.00
WA908       0111   7     29.00
WA908       0111   8     27.00
WA908       0111   9     23.00
WA908       0111  10     19.00
WA908       0111  11     17.00
WA908       0111  12     28.00
WA908       0111  13     34.00
WA908       0111  14     39.00
WA908       0111  15     37.00
WA908       0111  16     40.00
WA908       0111  17     31.00
WA908       0111  18     28.00
WA908       0111  19     27.00
WA908       0111  20     28.00
WA908       0111  21     34.00
WA908       0111  22     33.00
WA908       0111  23     34.00
WA908       0111  24     35.00
WA908       0111  25     36.00
WA908       0111  26     38.00
WA908       0111  27     41.00
WA908       0111  28     36.00
WA908       0111  29     35.00
WA908       0111  30     32.00
WA908       0111  31     27.00
WA908       0211   1     24.00
WA908       0211   2     31.00
WA908       0211   3     37.00
WA908       0211   4     35.00
WA908       0211   5     33.00
WA908       0211   6     33.00
WA908       0211   7     29.00
WA908       0211   8     27.00
WA908       0211   9     24.00
WA908       0211  10     25.00
WA908       0211  11     34.00
WA908       0211  12     33.00
WA908       0211  13     33.00
WA908       0211  14     32.00
WA908       0211  15     30.00
WA908       0211  16     27.00
WA908       0211  17     26.00
WA908       0211  18     24.00
WA908       0211  19     24.00
WA908       0211  20     20.00
WA908       0211  21     25.00
WA908       0211  22     24.00
WA908       0211  23     22.00
WA908       0211  24     11.00
WA908       0211  25     11.00
WA908       0211  26     12.00
WA908       0211  27     25.00
WA908       0211  28     27.00
WA908       0311   1     26.00
WA908       0311   2     29.00
WA908       0311   3     28.00
WA908       0311   4     22.00
WA908       0311   5     31.00
WA908       0311   6     29.00
WA908       0311   7     27.00
WA908       0311   8     28.00
WA908       0311   9     34.00
WA908       0311  10     31.00
WA908       0311  11     30.00
WA908       0311  12     33.00
WA908       0311  13     33.00
WA908       0311  14     34.00
WA908       0311  15     33.00
WA908       0311  16     31.00
WA908       0311  17     29.00
WA908       0311  18     30.00
WA908       0311  19     31.00
WA908       0311  20     30.00
WA908       0311  21     32.00
WA908       0311  22     29.00
WA908       0311  23     29.00
WA908       0311  24     35.00
WA908       0311  25     31.00
WA908       0311  26     31.00
WA908       0311  27     31.00
WA908       0311  28     33.00
WA908       0311  29     34.00
WA908       0311  30     37.00
WA908       0311  31     36.00
WA908       0411   1     31.00
WA908       0411   2     31.00
WA908       0411   3     31.00
WA908       0411   4     31.00
WA908       0411   5     30.00
WA908       0411   6     27.00
WA908       0411   7     24.00
WA908       0411   8     28.00
WA908       0411   9     33.00
WA908       0411  10     34.00
WA908       0411  11     30.00
WA908       0411  12     28.00
WA908       0411  13     31.00
WA908       0411  14     30.00
WA908       0411  15     29.00
WA908       0411  16     29.00
WA908       0411  17     28.00
WA908       0411  18     28.00
WA908       0411  19     29.00
WA908       0411  20     28.00
WA908       0411  21     28.00
WA908       0411  22     31.00
WA908       0411  23     33.00
WA908       0411  24     34.00
WA908       0411  25     34.00
WA908       0411  26     33.00
WA908       0411  27     30.00
WA908       0411  28     30.00
WA908       0411  29     31.00
WA908       0411  30     33.00
WA908       0511   1     32.00
WA908       0511   2     34.00
WA908       0511   3     33.00
WA908       0511   4     32.00
WA908       0511   5     36.00
WA908       0511   6     34.00
WA908       0511   7     34.00
WA908       0511   8     34.00
WA908       0511   9     36.00
WA908       0511  10     37.00
WA908       0511  11     33.00
WA908       0511  12     32.00
WA908       0511  13     34.00
WA908       0511  14     40.00
WA908       0511  15     36.00
WA908       0511  16     34.00
WA908       0511  17     33.00
WA908       0511  18     36.00
WA908       0511  19     37.00
WA908       0511  20     39.00
WA908       0511  21     38.00
WA908       0511  22     36.00
WA908       0511  23     36.00
WA908       0511  24     37.00
WA908       0511  25     35.00
WA908       0511  26     35.00
WA908       0511  27     35.00
WA908       0511  28     34.00
WA908       0511  29     37.00
WA908       0511  30     37.00
WA908       0511  31     38.00
WA908       0611   1     38.00
WA908       0611   2     37.00
WA908       0611   3     38.00
WA908       0611   4     42.00
WA908       0611   5     45.00
WA908       0611   6     42.00
WA908       0611   7     37.00
WA908       0611   8     38.00
WA908       0611   9     40.00
WA908       0611  10     40.00
WA908       0611  11     39.00
WA908       0611  12     39.00
WA908       0611  13     40.00
WA908       0611  14     38.00
WA908       0611  15     37.00
WA908       0611  16     38.00
WA908       0611  17     40.00
WA908       0611  18     40.00
WA908       0611  19     41.00
WA908       0611  20     40.00
WA908       0611  21     42.00
WA908       0611  22     41.00
WA908       0611  23     38.00
WA908       0611  24     39.00
WA908       0611  25     39.00
WA908       0611  26     39.00
WA908       0611  27     48.00
WA908       0611  28     47.00
WA908       0611  29     41.00
WA908       0611  30     40.00
WA908       0711   1     39.00
WA908       0711   2     47.00
WA908       0711   3     43.00
WA908       0711   4     42.00
WA908       0711   5     46.00
WA908       0711   6     51.00
WA908       0711   7     41.00
WA908       0711   8     40.00
WA908       0711   9     40.00
WA908       0711  10     44.00
WA908       0711  11     46.00
WA908       0711  12     47.00
WA908       0711  13     45.00
WA908       0711  14     45.00
WA908       0711  15     46.00
WA908       0711  16     48.00
WA908       0711  17     47.00
WA908       0711  18     47.00
WA908       0711  19     46.00
WA908       0711  20     45.00
WA908       0711  21     42.00
WA908       0711  22     43.00
WA908       0711  23     45.00
WA908       0711  24     56.00
WA908       0711  25     49.00
WA908       0711  26     47.00
WA908       0711  27     45.00
WA908       0711  28     46.00
WA908       0711  29     51.00
WA908       0711  30     50.00
WA908       0711  31     48.00
WA908       0811   1     46.00
WA908       0811   2     49.00
WA908       0811   3     50.00
WA908       0811   4     52.00
WA908       0811   5     49.00
WA908       0811   6     50.00
WA908       0811   7     49.00
WA908       0811   8     50.00
WA908       0811   9     47.00
WA908       0811  10     48.00
WA908       0811  11     48.00
WA908       0811  12     48.00
WA908       0811  13     48.00
WA908       0811  14     47.00
WA908       0811  15     47.00
WA908       0811  16     48.00
WA908       0811  17     49.00
WA908       0811  18     47.00
WA908       0811  19     47.00
WA908       0811  20     55.00
WA908       0811  21     55.00
WA908       0811  22     52.00
WA908       0811  23     53.00
WA908       0811  24     53.00
WA908       0811  25     56.00
WA908       0811  26     55.00
WA908       0811  27     54.00
WA908       0811  28     54.00
WA908       0811  29     51.00
WA908       0811  30     46.00
WA908       0811  31     43.00
WA908       0911   1     43.00
WA908       0911   2     46.00
WA908       0911   3     49.00
WA908       0911   4     56.00
WA908       0911   5     55.00
WA908       0911   6     55.00
WA908       0911   7     60.00
WA908       0911   8     61.00
WA908       0911   9     60.00
WA908       0911  10     62.00
WA908       0911  11     62.00
WA908       0911  12     53.00
WA908       0911  13     49.00
WA908       0911  14     47.00
WA908       0911  15     45.00
WA908       0911  16     40.00
WA908       0911  17     42.00
WA908       0911  18     45.00
WA908       0911  19     43.00
WA908       0911  20     45.00
WA908       0911  21     55.00
WA908       0911  22     55.00
WA908       0911  23     57.00
WA908       0911  24     56.00
WA908       0911  25     44.00
WA908       0911  26     43.00
WA908       0911  27     43.00
WA908       0911  28     40.00
WA908       0911  29     46.00
WA908       0911  30     46.00
WA908       1011   1     42.00
WA908       1011   2     43.00
WA908       1011   3     43.00
WA908       1011   4     41.00
WA908       1011   5     39.00
WA908       1011   6     40.00
WA908       1011   7     39.00
WA908       1011   8     38.00
WA908       1011   9     44.00
WA908       1011  10     43.00
WA908       1011  11     42.00
WA908       1011  12     39.00
WA908       1011  13     36.00
WA908       1011  14     40.00
WA908       1011  15     38.00
WA908       1011  16     39.00
WA908       1011  17     37.00
WA908       1011  18     47.00
WA908       1011  19     42.00
WA908       1011  20     42.00
WA908       1011  21     43.00
WA908       1011  22     46.00
WA908       1011  23     35.00
WA908       1011  24     35.00
WA908       1011  25     34.00
WA908       1011  26     35.00
WA908       1011  27     32.00
WA908       1011  28     37.00
WA908       1011  29     35.00
WA908       1011  30     35.00
WA908       1011  31     34.00
WA908       1111   1     30.00
WA908       1111   2     34.00
WA908       1111   3     31.00
WA908       1111   4     29.00
WA908       1111   5     28.00
WA908       1111   6     29.00
WA908       1111   7     31.00
WA908       1111   8     35.00
WA908       1111   9     36.00
WA908       1111  10     39.00
WA908       1111  11     29.00
WA908       1111  12     30.00
WA908       1111  13     33.00
WA908       1111  14     29.00
WA908       1111  15     26.00
WA908       1111  16     27.00
WA908       1111  17     29.00
WA908       1111  18     23.00
WA908       1111  19     22.00
WA908       1111  20     22.00
WA908       1111  21     28.00
WA908       1111  22     33.00
WA908       1111  23     31.00
WA908       1111  24     30.00
WA908       1111  25     28.00
WA908       1111  26     31.00
WA908       1111  27     32.00
WA908       1111  28     30.00
WA908       1111  29     29.00
WA908       1111  30     30.00
WA908       1211   1     30.00
WA908       1211   2     27.00
WA908       1211   3     26.00
WA908       1211   4     26.00
WA908       1211   5     31.00
WA908       1211   6     32.00
WA908       1211   7     28.00
WA908       1211   8     30.00
WA908       1211   9     40.00
WA908       1211  10     29.00
WA908       1211  11     24.00
WA908       1211  12     23.00
WA908       1211  13     28.00
WA908       1211  14     31.00
WA908       1211  15     31.00
WA908       1211  16     34.00
WA908       1211  17     36.00
WA908       1211  18     32.00
WA908       1211  19     32.00
WA908       1211  20     31.00
WA908       1211  21     26.00
WA908       1211  22     26.00
WA908       1211  23     31.00
WA908       1211  24     37.00
WA908       1211  25     31.00
WA908       1211  26     30.00
WA908       1211  27     33.00
WA908       1211  28     37.00
WA908       1211  29     34.00
WA908       1211  30     28.00
WA908       1211  31     24.00
WA908       0112   1     29.00
WA908       0112   2     36.00
WA908       0112   3     36.00
WA908       0112   4     37.00
WA908       0112   5     30.00
WA908       0112   6     27.00
WA908       0112   7     29.00
WA908       0112   8     33.00
WA908       0112   9     31.00
WA908       0112  10     25.00
WA908       0112  11     26.00
WA908       0112  12     34.00
WA908       0112  13     36.00
WA908       0112  14     24.00
WA908       0112  15     20.00
WA908       0112  16     19.00
WA908       0112  17     17.00
WA908       0112  18     17.00
WA908       0112  19     33.00
WA908       0112  20     33.00
WA908       0112  21     29.00
