$ Get data for 681:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:29:38 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA681           Park Creek Ridge
WA681       1206   6     22.00
WA681       1206   7     26.00
WA681       1206   8     26.00
WA681       1206   9     25.00
WA681       1206  10     27.00
WA681       1206  11     28.00
WA681       1206  12     26.00
WA681       1206  13     26.00
WA681       1206  14     25.00
WA681       1206  15     20.00
WA681       1206  16     16.00
WA681       1206  17     15.00
WA681       1206  18     17.00
WA681       1206  19     17.00
WA681       1206  20     21.00
WA681       1206  21     21.00
WA681       1206  22     21.00
WA681       1206  23     19.00
WA681       1206  24     22.00
WA681       1206  25     24.00
WA681       1206  26     21.00
WA681       1206  27     21.00
WA681       1206  28     16.00
WA681       1206  29     15.00
WA681       1206  30     20.00
WA681       1206  31     18.00
WA681       0107   1     18.00
WA681       0107   2     30.00
WA681       0107   3     25.00
WA681       0107   4     21.00
WA681       0107   5     19.00
WA681       0107   6     24.00
WA681       0107   7     25.00
WA681       0107   8     23.00
WA681       0107   9     19.00
WA681       0107  10     14.00
WA681       0107  11      7.00
WA681       0107  12      6.00
WA681       0107  13     10.00
WA681       0107  14      8.00
WA681       0107  15      7.00
WA681       0107  16      9.00
WA681       0107  17     21.00
WA681       0107  18     15.00
WA681       0107  19     17.00
WA681       0107  20     23.00
WA681       0107  21     23.00
WA681       0107  22     25.00
WA681       0107  23     33.00
WA681       0107  24     28.00
WA681       0107  25     29.00
WA681       0107  26     30.00
WA681       0107  27     24.00
WA681       0107  28     25.00
WA681       0107  29     20.00
WA681       0107  30     26.00
WA681       0107  31     20.00
WA681       0207   1     26.00
WA681       0207   2     24.00
WA681       0207   3     32.00
WA681       0207   4     36.00
WA681       0207   5     39.00
WA681       0207   6     36.00
WA681       0207   7     29.00
WA681       0207   8     31.00
WA681       0207   9     29.00
WA681       0207  10     29.00
WA681       0207  11     30.00
WA681       0207  12     28.00
WA681       0207  13     29.00
WA681       0207  14     26.00
WA681       0207  15     29.00
WA681       0207  16     30.00
WA681       0207  17     32.00
WA681       0207  18     27.00
WA681       0207  19     28.00
WA681       0207  20     23.00
WA681       0207  21     21.00
WA681       0207  22     21.00
WA681       0207  23     19.00
WA681       0207  24     19.00
WA681       0207  25     24.00
WA681       0207  26     19.00
WA681       0207  27     15.00
WA681       0207  28     17.00
WA681       0307   1     14.00
WA681       0307   2     14.00
WA681       0307   3     22.00
WA681       0307   4     26.00
WA681       0307   5     31.00
WA681       0307   6     32.00
WA681       0307   7     31.00
WA681       0307   8     28.00
WA681       0307   9     30.00
WA681       0307  10     33.00
WA681       0307  11     37.00
WA681       0307  12     29.00
WA681       0307  13     24.00
WA681       0307  14     23.00
WA681       0307  15     22.00
WA681       0307  16     28.00
WA681       0307  17     37.00
WA681       0307  18     38.00
WA681       0307  19     32.00
WA681       0307  20     24.00
WA681       0307  21     22.00
WA681       0307  22     33.00
WA681       0307  23     34.00
WA681       0307  24     33.00
WA681       0307  25     28.00
WA681       0307  26     25.00
WA681       0307  27     28.00
WA681       0307  28     26.00
WA681       0307  29     32.00
WA681       0307  30     36.00
WA681       0307  31     27.00
WA681       0407   1     24.00
WA681       0407   2     21.00
WA681       0407   3     20.00
WA681       0407   4     30.00
WA681       0407   5     33.00
WA681       0407   6     38.00
WA681       0407   7     43.00
WA681       0407   8     38.00
WA681       0407   9     27.00
WA681       0407  10     26.00
WA681       0407  11     26.00
WA681       0407  12     33.00
WA681       0407  13     32.00
WA681       0407  14     29.00
WA681       0407  15     28.00
WA681       0407  16     33.00
WA681       0407  17     29.00
WA681       0407  18     29.00
WA681       0407  19     29.00
WA681       0407  20     29.00
WA681       0407  21     32.00
WA681       0407  22     34.00
WA681       0407  23     36.00
WA681       0407  24     36.00
WA681       0407  25     35.00
WA681       0407  26     35.00
WA681       0407  27     38.00
WA681       0407  28     34.00
WA681       0407  29     34.00
WA681       0407  30     33.00
WA681       0507   1     34.00
WA681       0507   2     32.00
WA681       0507   3     31.00
WA681       0507   4     31.00
WA681       0507   5     32.00
WA681       0507   6     36.00
WA681       0507   7     43.00
WA681       0507   8     39.00
WA681       0507   9     35.00
WA681       0507  10     39.00
WA681       0507  11     41.00
WA681       0507  12     36.00
WA681       0507  13     34.00
WA681       0507  14     36.00
WA681       0507  15     45.00
WA681       0507  16     43.00
WA681       0507  17     40.00
WA681       0507  18     38.00
WA681       0507  19     36.00
WA681       0507  20     33.00
WA681       0507  21     31.00
WA681       0507  22     37.00
WA681       0507  23     40.00
WA681       0507  24     41.00
WA681       0507  25     43.00
WA681       0507  26     45.00
WA681       0507  27     35.00
WA681       0507  28     35.00
WA681       0507  29     44.00
WA681       0507  30     48.00
WA681       0507  31     53.00
WA681       0607   1     53.00
WA681       0607   2     57.00
WA681       0607   3     55.00
WA681       0607   4     49.00
WA681       0607   5     37.00
WA681       0607   6     35.00
WA681       0607   7     38.00
WA681       0607   8     41.00
WA681       0607   9     44.00
WA681       0607  10     38.00
WA681       0607  11     36.00
WA681       0607  12     36.00
WA681       0607  13     39.00
WA681       0607  14     38.00
WA681       0607  15     43.00
WA681       0607  16     39.00
WA681       0607  17     38.00
WA681       0607  18     40.00
WA681       0607  19     43.00
WA681       0607  20     53.00
WA681       0607  21     48.00
WA681       0607  22     40.00
WA681       0607  23     39.00
WA681       0607  24     36.00
WA681       0607  25     36.00
WA681       0607  26     44.00
WA681       0607  27     53.00
WA681       0607  28     49.00
WA681       0607  29     43.00
WA681       0607  30     40.00
WA681       0707   1     48.00
WA681       0707   2     49.00
WA681       0707   3     52.00
WA681       0707   4     56.00
WA681       0707   5     60.00
WA681       0707   6     53.00
WA681       0707   7     51.00
WA681       0707   8     50.00
WA681       0707   9     50.00
WA681       0707  10     59.00
WA681       0707  11     63.00
WA681       0707  12     66.00
WA681       0707  13     59.00
WA681       0707  14     63.00
WA681       0707  15     54.00
WA681       0707  16     53.00
WA681       0707  17     56.00
WA681       0707  18     51.00
WA681       0707  19     50.00
WA681       0707  20     49.00
WA681       0707  21     50.00
WA681       0707  22     53.00
WA681       0707  23     52.00
WA681       0707  24     49.00
WA681       0707  25     51.00
WA681       0707  26     58.00
WA681       0707  27     54.00
WA681       0707  28     53.00
WA681       0707  29     47.00
WA681       0707  30     44.00
WA681       0707  31     48.00
WA681       0807   1     57.00
WA681       0807   2     55.00
WA681       0807   3     49.00
WA681       0807   4     47.00
WA681       0807   5     53.00
WA681       0807   6     53.00
WA681       0807   7     49.00
WA681       0807   8     46.00
WA681       0807   9     44.00
WA681       0807  10     45.00
WA681       0807  11     48.00
WA681       0807  12     45.00
WA681       0807  13     45.00
WA681       0807  14     55.00
WA681       0807  15     60.00
WA681       0807  16     50.00
WA681       0807  17     47.00
WA681       0807  18     47.00
WA681       0807  19     46.00
WA681       0807  20     46.00
WA681       0807  21     46.00
WA681       0807  22     48.00
WA681       0807  23     52.00
WA681       0807  24     53.00
WA681       0807  25     45.00
WA681       0807  26     41.00
WA681       0807  27     41.00
WA681       0807  28     47.00
WA681       0807  29     54.00
WA681       0807  30     59.00
WA681       0807  31     46.00
WA681       0907   1     44.00
WA681       0907   2     52.00
WA681       0907   3     52.00
WA681       0907   4     51.00
WA681       0907   5     49.00
WA681       0907   6     47.00
WA681       0907   7     44.00
WA681       0907   8     44.00
WA681       0907   9     47.00
WA681       0907  10     53.00
WA681       0907  11     57.00
WA681       0907  12     56.00
WA681       0907  13     54.00
WA681       0907  14     56.00
WA681       0907  15     49.00
WA681       0907  16     43.00
WA681       0907  17     41.00
WA681       0907  18     39.00
WA681       0907  19     39.00
WA681       0907  20     38.00
WA681       0907  21     38.00
WA681       0907  22     38.00
WA681       0907  23     37.00
WA681       0907  24     38.00
WA681       0907  25     41.00
WA681       0907  26     41.00
WA681       0907  27     39.00
WA681       0907  28     33.00
WA681       0907  29     33.00
WA681       0907  30     34.00
WA681       1007   1     36.00
WA681       1007   2     33.00
WA681       1007   3     33.00
WA681       1007   4     33.00
WA681       1007   5     32.00
WA681       1007   6     35.00
WA681       1007   7     36.00
WA681       1007   8     34.00
WA681       1007   9     41.00
WA681       1007  10     38.00
WA681       1007  11     36.00
WA681       1007  12     38.00
WA681       1007  13     38.00
WA681       1007  14     40.00
WA681       1007  15     42.00
WA681       1007  16     33.00
WA681       1007  17     31.00
WA681       1007  18     31.00
WA681       1007  19     32.00
WA681       1007  20     32.00
WA681       1007  21     34.00
WA681       1007  22     34.00
WA681       1007  23     45.00
WA681       1007  24     31.00
WA681       1007  25     30.00
WA681       1007  26     31.00
WA681       1007  27     34.00
WA681       1007  28     38.00
WA681       1007  29     32.00
WA681       1007  30     31.00
WA681       1007  31     33.00
WA681       1107   1     31.00
WA681       1107   2     31.00
WA681       1107   3     37.00
WA681       1107   4     37.00
WA681       1107   5     33.00
WA681       1107   6     37.00
WA681       1107   7     41.00
WA681       1107   8     38.00
WA681       1107   9     34.00
WA681       1107  10     28.00
WA681       1107  11     28.00
WA681       1107  12     28.00
WA681       1107  13     25.00
WA681       1107  14     24.00
WA681       1107  15     27.00
WA681       1107  16     31.00
WA681       1107  17     29.00
WA681       1107  18     27.00
WA681       1107  19     26.00
WA681       1107  20     22.00
WA681       1107  21     20.00
WA681       1107  22     18.00
WA681       1107  23     19.00
WA681       1107  24     18.00
WA681       1107  25     21.00
WA681       1107  26     18.00
WA681       1107  27     23.00
WA681       1107  28     21.00
WA681       1107  29     20.00
WA681       1107  30     18.00
WA681       1207   1     14.00
WA681       1207   2     14.00
WA681       1207   3     27.00
WA681       1207   4     34.00
WA681       1207   5     27.00
WA681       1207   6     24.00
WA681       1207   7     20.00
WA681       1207   8     19.00
WA681       1207   9     24.00
WA681       1207  10     19.00
WA681       1207  11     20.00
WA681       1207  12     25.00
WA681       1207  13     24.00
WA681       1207  14     21.00
WA681       1207  15     22.00
WA681       1207  16     24.00
WA681       1207  17     24.00
WA681       1207  18     22.00
WA681       1207  19     26.00
WA681       1207  20     20.00
WA681       1207  21     18.00
WA681       1207  22     20.00
WA681       1207  23     22.00
WA681       1207  24     24.00
WA681       1207  25     19.00
WA681       1207  26     20.00
WA681       1207  27     18.00
WA681       1207  28     18.00
