$ Get data for 630:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:26 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA630           Miners Ridge
WA630       0902  20     29.00
WA630       0902  21     34.00
WA630       0902  22     48.00
WA630       0902  23     45.00
WA630       0902  24     43.00
WA630       0902  25     41.00
WA630       0902  26     38.00
WA630       0902  27     36.00
WA630       0902  28     40.00
WA630       0902  29   -999.00
WA630       0902  30     25.00
WA630       1002   1     25.00
WA630       1002   2     27.00
WA630       1002   3     35.00
WA630       1002   4     33.00
WA630       1002   5     33.00
WA630       1002   6     35.00
WA630       1002   7     32.00
WA630       1002   8     31.00
WA630       1002   9     29.00
WA630       1002  10     22.00
WA630       1002  11     21.00
WA630       1002  12     26.00
WA630       1002  13     36.00
WA630       1002  14     36.00
WA630       1002  15     43.00
WA630       1002  16     42.00
WA630       1002  17     42.00
WA630       1002  18     39.00
WA630       1002  19     36.00
WA630       1002  20     34.00
WA630       1002  21     38.00
WA630       1002  22     35.00
WA630       1002  23     31.00
WA630       1002  24     29.00
WA630       1002  25     28.00
WA630       1002  26     26.00
WA630       1002  27     26.00
WA630       1002  28     23.00
WA630       1002  29     15.00
WA630       1002  30     13.00
WA630       1002  31     15.00
WA630       1102   1     24.00
WA630       1102   2     31.00
WA630       1102   3     28.00
WA630       1102   4     29.00
WA630       1102   5     34.00
WA630       1102   6     34.00
WA630       1102   7     28.00
WA630       1102   8     27.00
WA630       1102   9     26.00
WA630       1102  10     26.00
WA630       1102  11     29.00
WA630       1102  12     29.00
WA630       1102  13     27.00
WA630       1102  14     26.00
WA630       1102  15     26.00
WA630       1102  16     26.00
WA630       1102  17     24.00
WA630       1102  18     25.00
WA630       1102  19     34.00
WA630       1102  20     38.00
WA630       1102  21     37.00
WA630       1102  22     34.00
WA630       1102  23     23.00
WA630       1102  24     22.00
WA630       1102  25     30.00
WA630       1102  26     35.00
WA630       1102  27     42.00
WA630       1102  28     45.00
WA630       1102  29     38.00
WA630       1102  30     39.00
WA630       1202   1     26.00
WA630       1202   2     25.00
WA630       1202   3     22.00
WA630       1202   4     21.00
WA630       1202   5     22.00
WA630       1202   6     29.00
WA630       1202   7     32.00
WA630       1202   8     29.00
WA630       1202   9     25.00
WA630       1202  10     22.00
WA630       1202  11     21.00
WA630       1202  12     26.00
WA630       1202  13     23.00
WA630       1202  14     26.00
WA630       1202  15     25.00
WA630       1202  16     20.00
WA630       1202  17     16.00
WA630       1202  18     15.00
WA630       1202  19     16.00
WA630       1202  20     17.00
WA630       1202  21     19.00
WA630       1202  22     18.00
WA630       1202  23     13.00
WA630       1202  24     13.00
WA630       1202  25     20.00
WA630       1202  26     15.00
WA630       1202  27     16.00
WA630       1202  28     19.00
WA630       1202  29     11.00
WA630       1202  30     15.00
WA630       1202  31     17.00
WA630       0103   1     21.00
WA630       0103   2     28.00
WA630       0103   3     22.00
WA630       0103   4     25.00
WA630       0103   5     21.00
WA630       0103   6     33.00
WA630       0103   7     33.00
WA630       0103   8     28.00
WA630       0103   9     18.00
WA630       0103  10     16.00
WA630       0103  11     19.00
WA630       0103  12     22.00
WA630       0103  13     25.00
WA630       0103  14     17.00
WA630       0103  15     18.00
WA630       0103  16     25.00
WA630       0103  17     32.00
WA630       0103  18     38.00
WA630       0103  19     28.00
WA630       0103  20     22.00
WA630       0103  21     20.00
WA630       0103  22     20.00
WA630       0103  23     25.00
WA630       0103  24     27.00
WA630       0103  25     27.00
WA630       0103  26     26.00
WA630       0103  27     22.00
WA630       0103  28     20.00
WA630       0103  29     24.00
WA630       0103  30     27.00
WA630       0103  31     25.00
WA630       0203   1     22.00
WA630       0203   2     22.00
WA630       0203   3     18.00
WA630       0203   4     14.00
WA630       0203   5     20.00
WA630       0203   6     21.00
WA630       0203   7     26.00
WA630       0203   8     22.00
WA630       0203   9     17.00
WA630       0203  10     16.00
WA630       0203  11     28.00
WA630       0203  12     27.00
WA630       0203  13     28.00
WA630       0203  14     25.00
WA630       0203  15     26.00
WA630       0203  16     23.00
WA630       0203  17     20.00
WA630       0203  18     20.00
WA630       0203  19     20.00
WA630       0203  20     22.00
WA630       0203  21     22.00
WA630       0203  22     16.00
WA630       0203  23      6.00
WA630       0203  24      3.00
WA630       0203  25     15.00
WA630       0203  26     16.00
WA630       0203  27     15.00
WA630       0203  28     18.00
WA630       0303   1     17.00
WA630       0303   2     19.00
WA630       0303   3     17.00
WA630       0303   4     18.00
WA630       0303   5     17.00
WA630       0303   6     16.00
WA630       0303   7     10.00
WA630       0303   8      9.00
WA630       0303   9     20.00
WA630       0303  10     27.00
WA630       0303  11     24.00
WA630       0303  12     23.00
WA630       0303  13     32.00
WA630       0303  14     28.00
WA630       0303  15     24.00
WA630       0303  16     21.00
WA630       0303  17     17.00
WA630       0303  18     18.00
WA630       0303  19     19.00
WA630       0303  20     22.00
WA630       0303  21     24.00
WA630       0303  22     19.00
WA630       0303  23     14.00
WA630       0303  24     10.00
WA630       0303  25     21.00
WA630       0303  26     19.00
WA630       0303  27     18.00
WA630       0303  28     19.00
WA630       0303  29     27.00
WA630       0303  30     32.00
WA630       0303  31     24.00
WA630       0403   1     18.00
WA630       0403   2     17.00
WA630       0403   3     15.00
WA630       0403   4     14.00
WA630       0403   5     15.00
WA630       0403   6     20.00
WA630       0403   7     24.00
WA630       0403   8     32.00
WA630       0403   9     21.00
WA630       0403  10     29.00
WA630       0403  11     28.00
WA630       0403  12     30.00
WA630       0403  13     24.00
WA630       0403  14     22.00
WA630       0403  15     22.00
WA630       0403  16     24.00
WA630       0403  17     20.00
WA630       0403  18     20.00
WA630       0403  19     20.00
WA630       0403  20     29.00
WA630       0403  21     30.00
WA630       0403  22     29.00
WA630       0403  23     27.00
WA630       0403  24     22.00
WA630       0403  25     20.00
WA630       0403  26     22.00
WA630       0403  27     24.00
WA630       0403  28     28.00
WA630       0403  29     31.00
WA630       0403  30     30.00
WA630       0503   1     32.00
WA630       0503   2     30.00
WA630       0503   3     25.00
WA630       0503   4     22.00
WA630       0503   5     19.00
WA630       0503   6     16.00
WA630       0503   7     19.00
WA630       0503   8     23.00
WA630       0503   9     28.00
WA630       0503  10     29.00
WA630       0503  11     30.00
WA630       0503  12     29.00
WA630       0503  13     29.00
WA630       0503  14     24.00
WA630       0503  15     20.00
WA630       0503  16     19.00
WA630       0503  17     19.00
WA630       0503  18     21.00
WA630       0503  19     25.00
WA630       0503  20     31.00
WA630       0503  21     33.00
WA630       0503  22     38.00
WA630       0503  23     40.00
WA630       0503  24     37.00
WA630       0503  25     32.00
WA630       0503  26     30.00
WA630       0503  27     35.00
WA630       0503  28     37.00
WA630       0503  29     36.00
WA630       0503  30     39.00
WA630       0503  31     36.00
WA630       0603   1     34.00
WA630       0603   2     30.00
WA630       0603   3     31.00
WA630       0603   4     44.00
WA630       0603   5     50.00
WA630       0603   6     50.00
WA630       0603   7     49.00
WA630       0603   8     40.00
WA630       0603   9     39.00
WA630       0603  10     36.00
WA630       0603  11     36.00
WA630       0603  12     35.00
WA630       0603  13     32.00
WA630       0603  14     31.00
WA630       0603  15     33.00
WA630       0603  16     39.00
WA630       0603  17     46.00
WA630       0603  18     37.00
WA630       0603  19     32.00
WA630       0603  20     29.00
WA630       0603  21     28.00
WA630       0603  22     30.00
WA630       0603  23     29.00
WA630       0603  24     34.00
WA630       0603  25     36.00
WA630       0603  26     41.00
WA630       0603  27     44.00
WA630       0603  28     44.00
WA630       0603  29     45.00
WA630       0603  30     36.00
WA630       0703   1     33.00
WA630       0703   2     29.00
WA630       0703   3     35.00
WA630       0703   4     36.00
WA630       0703   5     40.00
WA630       0703   6     38.00
WA630       0703   7     41.00
WA630       0703   8     38.00
WA630       0703   9     39.00
WA630       0703  10     53.00
WA630       0703  11     48.00
WA630       0703  12     44.00
WA630       0703  13     41.00
WA630       0703  14     40.00
WA630       0703  15     43.00
WA630       0703  16     37.00
WA630       0703  17     36.00
WA630       0703  18     51.00
WA630       0703  19     51.00
WA630       0703  20     46.00
WA630       0703  21     46.00
WA630       0703  22     51.00
WA630       0703  23     46.00
WA630       0703  24     42.00
WA630       0703  25     42.00
WA630       0703  26     45.00
WA630       0703  27     47.00
WA630       0703  28     55.00
WA630       0703  29     58.00
WA630       0703  30     54.00
WA630       0703  31     50.00
WA630       0803   1     46.00
WA630       0803   2     45.00
WA630       0803   3     44.00
WA630       0803   4     41.00
WA630       0803   5     45.00
WA630       0803   6     44.00
WA630       0803   7     42.00
WA630       0803   8     47.00
WA630       0803   9     46.00
WA630       0803  10     42.00
WA630       0803  11     40.00
WA630       0803  12     39.00
WA630       0803  13     39.00
WA630       0803  14     49.00
WA630       0803  15     47.00
WA630       0803  16     41.00
WA630       0803  17     40.00
WA630       0803  18     47.00
WA630       0803  19     40.00
WA630       0803  20     53.00
WA630       0803  21     52.00
WA630       0803  22     40.00
WA630       0803  23     34.00
WA630       0803  24     38.00
WA630       0803  25     47.00
WA630       0803  26     40.00
WA630       0803  27     40.00
WA630       0803  28     43.00
WA630       0803  29     49.00
WA630       0803  30     51.00
WA630       0803  31     42.00
WA630       0903   1     41.00
WA630       0903   2     53.00
WA630       0903   3     57.00
WA630       0903   4     53.00
WA630       0903   5     51.00
WA630       0903   6     46.00
WA630       0903   7     37.00
WA630       0903   8     32.00
WA630       0903   9     31.00
WA630       0903  10     37.00
WA630       0903  11     33.00
WA630       0903  12     31.00
WA630       0903  13     36.00
WA630       0903  14     33.00
WA630       0903  15     29.00
WA630       0903  16     28.00
WA630       0903  17     29.00
WA630       0903  18     32.00
WA630       0903  19     34.00
WA630       0903  20     31.00
WA630       0903  21     32.00
WA630       0903  22     42.00
WA630       0903  23     41.00
WA630       0903  24     44.00
WA630       0903  25     42.00
WA630       0903  26     42.00
WA630       0903  27     53.00
WA630       0903  28     54.00
WA630       0903  29     50.00
WA630       0903  30     46.00
WA630       1003   1     48.00
WA630       1003   2     47.00
WA630       1003   3     49.00
WA630       1003   4     52.00
WA630       1003   5     48.00
WA630       1003   6     40.00
WA630       1003   7     32.00
WA630       1003   8     28.00
WA630       1003   9     28.00
WA630       1003  10     27.00
WA630       1003  11     28.00
WA630       1003  12     28.00
WA630       1003  13     29.00
WA630       1003  14     30.00
WA630       1003  15     28.00
WA630       1003  16     28.00
WA630       1003  17     41.00
WA630       1003  18     43.00
WA630       1003  19     36.00
WA630       1003  20     38.00
WA630       1003  21     47.00
WA630       1003  22     28.00
WA630       1003  23     23.00
WA630       1003  24     22.00
WA630       1003  25     35.00
WA630       1003  26     44.00
WA630       1003  27     37.00
WA630       1003  28     22.00
WA630       1003  29     19.00
WA630       1003  30     13.00
WA630       1003  31      7.00
WA630       1103   1     15.00
WA630       1103   2     11.00
WA630       1103   3      8.00
WA630       1103   4      6.00
WA630       1103   5      7.00
WA630       1103   6     16.00
WA630       1103   7     23.00
WA630       1103   8     26.00
WA630       1103   9     28.00
WA630       1103  10     26.00
WA630       1103  11     23.00
WA630       1103  12     21.00
WA630       1103  13     30.00
WA630       1103  14     26.00
WA630       1103  15     24.00
WA630       1103  16     24.00
WA630       1103  17     22.00
WA630       1103  18     28.00
WA630       1103  19     15.00
WA630       1103  20     13.00
WA630       1103  21      3.00
WA630       1103  22      4.00
WA630       1103  23     19.00
WA630       1103  24     14.00
WA630       1103  25     17.00
WA630       1103  26     18.00
WA630       1103  27     16.00
WA630       1103  28     25.00
WA630       1103  29     18.00
WA630       1103  30     20.00
WA630       1203   1     22.00
WA630       1203   2     22.00
WA630       1203   3     14.00
WA630       1203   4     15.00
WA630       1203   5     26.00
WA630       1203   6     16.00
WA630       1203   7     17.00
WA630       1203   8     15.00
WA630       1203   9     11.00
WA630       1203  10     16.00
WA630       1203  11     20.00
WA630       1203  12     18.00
WA630       1203  13     19.00
WA630       1203  14     18.00
WA630       1203  15     19.00
WA630       1203  16     23.00
WA630       1203  17     20.00
WA630       1203  18     24.00
WA630       1203  19     30.00
