$ Get data for 702:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:50 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA702           Potato Hill
WA702       1106  23     27.00
WA702       1106  24     26.00
WA702       1106  25     17.00
WA702       1106  26     20.00
WA702       1106  27     15.00
WA702       1106  28      6.00
WA702       1106  29     -1.00
WA702       1106  30     27.00
WA702       1206   1     18.00
WA702       1206   2     17.00
WA702       1206   3     20.00
WA702       1206   4     21.00
WA702       1206   5     30.00
WA702       1206   6     28.00
WA702       1206   7     30.00
WA702       1206   8     30.00
WA702       1206   9     30.00
WA702       1206  10     33.00
WA702       1206  11     32.00
WA702       1206  12     30.00
WA702       1206  13     31.00
WA702       1206  14     31.00
WA702       1206  15     12.00
WA702       1206  16      7.00
WA702       1206  17      3.00
WA702       1206  18      7.00
WA702       1206  19     14.00
WA702       1206  20     21.00
WA702       1206  21     24.00
WA702       1206  22     24.00
WA702       1206  23     16.00
WA702       1206  24     17.00
WA702       1206  25     29.00
WA702       1206  26     30.00
WA702       1206  27     21.00
WA702       1206  28     11.00
WA702       1206  29     16.00
WA702       1206  30     16.00
WA702       1206  31     20.00
WA702       0107   1     23.00
WA702       0107   2     34.00
WA702       0107   3     25.00
WA702       0107   4     22.00
WA702       0107   5     21.00
WA702       0107   6     24.00
WA702       0107   7     28.00
WA702       0107   8     28.00
WA702       0107   9     21.00
WA702       0107  10     11.00
WA702       0107  11     -1.00
WA702       0107  12      0.00
WA702       0107  13   -999.00
WA702       0107  14   -999.00
WA702       0107  15     14.00
WA702       0107  16     19.00
WA702       0107  17     18.00
WA702       0107  18     22.00
WA702       0107  19     29.00
WA702       0107  20     16.00
WA702       0107  21     17.00
WA702       0107  22     33.00
WA702       0107  23     29.00
WA702       0107  24     26.00
WA702       0107  25     20.00
WA702       0107  26     26.00
WA702       0107  27     25.00
WA702       0107  28     20.00
WA702       0107  29     14.00
WA702       0107  30     25.00
WA702       0107  31     19.00
WA702       0207   1     15.00
WA702       0207   2     10.00
WA702       0207   3     20.00
WA702       0207   4     33.00
WA702       0207   5     32.00
WA702       0207   6     31.00
WA702       0207   7     33.00
WA702       0207   8     31.00
WA702       0207   9     31.00
WA702       0207  10     30.00
WA702       0207  11     32.00
WA702       0207  12     28.00
WA702       0207  13     25.00
WA702       0207  14     27.00
WA702       0207  15     34.00
WA702       0207  16     33.00
WA702       0207  17     31.00
WA702       0207  18     28.00
WA702       0207  19     28.00
WA702       0207  20     25.00
WA702       0207  21     22.00
WA702       0207  22     23.00
WA702       0207  23     23.00
WA702       0207  24     23.00
WA702       0207  25     26.00
WA702       0207  26     17.00
WA702       0207  27     17.00
WA702       0207  28     19.00
WA702       0307   1      9.00
WA702       0307   2     11.00
WA702       0307   3     33.00
WA702       0307   4     33.00
WA702       0307   5     29.00
WA702       0307   6     28.00
WA702       0307   7     30.00
WA702       0307   8     29.00
WA702       0307   9     29.00
WA702       0307  10     36.00
WA702       0307  11     40.00
WA702       0307  12     31.00
WA702       0307  13     24.00
WA702       0307  14     18.00
WA702       0307  15     15.00
WA702       0307  16     32.00
WA702       0307  17     31.00
WA702       0307  18     37.00
WA702       0307  19     33.00
WA702       0307  20     22.00
WA702       0307  21     15.00
WA702       0307  22     29.00
WA702       0307  23     33.00
WA702       0307  24     34.00
WA702       0307  25     25.00
WA702       0307  26     25.00
WA702       0307  27     26.00
WA702       0307  28     25.00
WA702       0307  29     26.00
WA702       0307  30     29.00
WA702       0307  31     27.00
WA702       0407   1     20.00
WA702       0407   2     13.00
WA702       0407   3     13.00
WA702       0407   4     32.00
WA702       0407   5     33.00
WA702       0407   6     36.00
WA702       0407   7     38.00
WA702       0407   8     35.00
WA702       0407   9     27.00
WA702       0407  10     24.00
WA702       0407  11     24.00
WA702       0407  12     28.00
WA702       0407  13     30.00
WA702       0407  14     30.00
WA702       0407  15     27.00
WA702       0407  16     25.00
WA702       0407  17     28.00
WA702       0407  18     26.00
WA702       0407  19     26.00
WA702       0407  20     22.00
WA702       0407  21     25.00
WA702       0407  22     33.00
WA702       0407  23     30.00
WA702       0407  24     33.00
WA702       0407  25     34.00
WA702       0407  26     34.00
WA702       0407  27     37.00
WA702       0407  28     31.00
WA702       0407  29     27.00
WA702       0407  30     24.00
WA702       0507   1     33.00
WA702       0507   2     29.00
WA702       0507   3     27.00
WA702       0507   4     30.00
WA702       0507   5     28.00
WA702       0507   6     32.00
WA702       0507   7     33.00
WA702       0507   8     32.00
WA702       0507   9     30.00
WA702       0507  10     29.00
WA702       0507  11     28.00
WA702       0507  12     32.00
WA702       0507  13     31.00
WA702       0507  14     31.00
WA702       0507  15     37.00
WA702       0507  16     31.00
WA702       0507  17     31.00
WA702       0507  18     29.00
WA702       0507  19     36.00
WA702       0507  20     32.00
WA702       0507  21     31.00
WA702       0507  22     34.00
WA702       0507  23     30.00
WA702       0507  24     30.00
WA702       0507  25     35.00
WA702       0507  26     38.00
WA702       0507  27     33.00
WA702       0507  28     32.00
WA702       0507  29     34.00
WA702       0507  30     37.00
WA702       0507  31     38.00
WA702       0607   1     38.00
WA702       0607   2     43.00
WA702       0607   3     46.00
WA702       0607   4     47.00
WA702       0607   5     35.00
WA702       0607   6     33.00
WA702       0607   7     36.00
WA702       0607   8     39.00
WA702       0607   9     36.00
WA702       0607  10     37.00
WA702       0607  11     34.00
WA702       0607  12     31.00
WA702       0607  13     40.00
WA702       0607  14     37.00
WA702       0607  15     39.00
WA702       0607  16     38.00
WA702       0607  17     38.00
WA702       0607  18     36.00
WA702       0607  19     35.00
WA702       0607  20     40.00
WA702       0607  21     41.00
WA702       0607  22     37.00
WA702       0607  23     33.00
WA702       0607  24     34.00
WA702       0607  25     35.00
WA702       0607  26     37.00
WA702       0607  27     39.00
WA702       0607  28     45.00
WA702       0607  29     41.00
WA702       0607  30     35.00
WA702       0707   1     36.00
WA702       0707   2     40.00
WA702       0707   3     40.00
WA702       0707   4     45.00
WA702       0707   5     49.00
WA702       0707   6     42.00
WA702       0707   7     38.00
WA702       0707   8     38.00
WA702       0707   9     48.00
WA702       0707  10     52.00
WA702       0707  11     48.00
WA702       0707  12     50.00
WA702       0707  13     51.00
WA702       0707  14     53.00
WA702       0707  15     46.00
WA702       0707  16     42.00
WA702       0707  17     50.00
WA702       0707  18     46.00
WA702       0707  19     42.00
WA702       0707  20     44.00
WA702       0707  21     48.00
WA702       0707  22     52.00
WA702       0707  23     48.00
WA702       0707  24     45.00
WA702       0707  25     38.00
WA702       0707  26     42.00
WA702       0707  27     42.00
WA702       0707  28     39.00
WA702       0707  29     46.00
WA702       0707  30     38.00
WA702       0707  31     33.00
WA702       0807   1     42.00
WA702       0807   2     42.00
WA702       0807   3     35.00
WA702       0807   4     43.00
WA702       0807   5     44.00
WA702       0807   6     49.00
WA702       0807   7     46.00
WA702       0807   8     39.00
WA702       0807   9     41.00
WA702       0807  10     35.00
WA702       0807  11     34.00
WA702       0807  12     44.00
WA702       0807  13     40.00
WA702       0807  14     42.00
WA702       0807  15     39.00
WA702       0807  16     41.00
WA702       0807  17     38.00
WA702       0807  18     37.00
WA702       0807  19     42.00
WA702       0807  20     44.00
WA702       0807  21     49.00
WA702       0807  22     49.00
WA702       0807  23     44.00
WA702       0807  24     41.00
WA702       0807  25     43.00
WA702       0807  26     42.00
WA702       0807  27     37.00
WA702       0807  28     36.00
WA702       0807  29     42.00
WA702       0807  30     45.00
WA702       0807  31     38.00
WA702       0907   1     33.00
WA702       0907   2     38.00
WA702       0907   3     38.00
WA702       0907   4     45.00
WA702       0907   5     47.00
WA702       0907   6     35.00
WA702       0907   7     35.00
WA702       0907   8     35.00
WA702       0907   9     37.00
WA702       0907  10     44.00
WA702       0907  11     38.00
WA702       0907  12     38.00
WA702       0907  13     41.00
WA702       0907  14     42.00
WA702       0907  15     45.00
WA702       0907  16     43.00
WA702       0907  17     38.00
WA702       0907  18     35.00
WA702       0907  19     30.00
WA702       0907  20     29.00
WA702       0907  21     30.00
WA702       0907  22     33.00
WA702       0907  23     29.00
WA702       0907  24     26.00
WA702       0907  25     29.00
WA702       0907  26     31.00
WA702       0907  27     37.00
WA702       0907  28     33.00
WA702       0907  29     32.00
WA702       0907  30     36.00
WA702       1007   1     36.00
WA702       1007   2     35.00
WA702       1007   3     33.00
WA702       1007   4     32.00
WA702       1007   5     31.00
WA702       1007   6     33.00
WA702       1007   7     36.00
WA702       1007   8     33.00
WA702       1007   9     42.00
WA702       1007  10     32.00
WA702       1007  11     31.00
WA702       1007  12     39.00
WA702       1007  13     31.00
WA702       1007  14     37.00
WA702       1007  15     37.00
WA702       1007  16     31.00
WA702       1007  17     31.00
WA702       1007  18     32.00
WA702       1007  19     32.00
WA702       1007  20     31.00
WA702       1007  21     32.00
WA702       1007  22     33.00
WA702       1007  23     35.00
WA702       1007  24     32.00
WA702       1007  25     28.00
WA702       1007  26     29.00
WA702       1007  27     29.00
WA702       1007  28     29.00
WA702       1007  29     30.00
WA702       1007  30     25.00
WA702       1007  31     23.00
WA702       1107   1     26.00
WA702       1107   2     22.00
WA702       1107   3     32.00
WA702       1107   4     30.00
WA702       1107   5     33.00
WA702       1107   6     31.00
WA702       1107   7     30.00
WA702       1107   8     34.00
WA702       1107   9     39.00
WA702       1107  10     25.00
WA702       1107  11     30.00
WA702       1107  12     30.00
WA702       1107  13     20.00
WA702       1107  14     24.00
WA702       1107  15     38.00
WA702       1107  16     38.00
WA702       1107  17     33.00
WA702       1107  18     29.00
WA702       1107  19     27.00
WA702       1107  20     16.00
WA702       1107  21     19.00
WA702       1107  22     18.00
WA702       1107  23     16.00
WA702       1107  24     14.00
WA702       1107  25     13.00
WA702       1107  26     19.00
WA702       1107  27     27.00
WA702       1107  28     25.00
WA702       1107  29     21.00
WA702       1107  30     18.00
WA702       1207   1     17.00
WA702       1207   2     26.00
WA702       1207   3     34.00
WA702       1207   4     33.00
WA702       1207   5     22.00
WA702       1207   6     24.00
WA702       1207   7     26.00
WA702       1207   8     18.00
WA702       1207   9     11.00
WA702       1207  10     16.00
WA702       1207  11     17.00
WA702       1207  12     26.00
WA702       1207  13     24.00
WA702       1207  14     23.00
WA702       1207  15     27.00
