$ Get data for 841:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA841           Upper Wheeler
WA841       1002   1     29.00
WA841       1002   2     32.00
WA841       1002   3     40.00
WA841       1002   4     37.00
WA841       1002   5     38.00
WA841       1002   6     42.00
WA841       1002   7     40.00
WA841       1002   8     39.00
WA841       1002   9     35.00
WA841       1002  10     27.00
WA841       1002  11     26.00
WA841       1002  12     27.00
WA841       1002  13     30.00
WA841       1002  14     36.00
WA841       1002  15     40.00
WA841       1002  16     42.00
WA841       1002  17     43.00
WA841       1002  18     42.00
WA841       1002  19     42.00
WA841       1002  20     40.00
WA841       1002  21     42.00
WA841       1002  22     35.00
WA841       1002  23     29.00
WA841       1002  24     27.00
WA841       1002  25     27.00
WA841       1002  26     28.00
WA841       1002  27     31.00
WA841       1002  28     29.00
WA841       1002  29     13.00
WA841       1002  30     12.00
WA841       1002  31     13.00
WA841       1102   1     16.00
WA841       1102   2     22.00
WA841       1102   3     20.00
WA841       1102   4     24.00
WA841       1102   5     29.00
WA841       1102   6     28.00
WA841       1102   7     31.00
WA841       1102   8     31.00
WA841       1102   9     31.00
WA841       1102  10     29.00
WA841       1102  11     32.00
WA841       1102  12     33.00
WA841       1102  13     30.00
WA841       1102  14     30.00
WA841       1102  15     31.00
WA841       1102  16     34.00
WA841       1102  17     30.00
WA841       1102  18     30.00
WA841       1102  19     40.00
WA841       1102  20     37.00
WA841       1102  21     38.00
WA841       1102  22     34.00
WA841       1102  23     27.00
WA841       1102  24     24.00
WA841       1102  25     27.00
WA841       1102  26     23.00
WA841       1102  27     28.00
WA841       1102  28     27.00
WA841       1102  29     28.00
WA841       1102  30     31.00
WA841       1202   1     32.00
WA841       1202   2     23.00
WA841       1202   3     20.00
WA841       1202   4     25.00
WA841       1202   5     26.00
WA841       1202   6     25.00
WA841       1202   7     24.00
WA841       1202   8     23.00
WA841       1202   9     22.00
WA841       1202  10     22.00
WA841       1202  11     26.00
WA841       1202  12     32.00
WA841       1202  13     28.00
WA841       1202  14     32.00
WA841       1202  15     31.00
WA841       1202  16     25.00
WA841       1202  17     20.00
WA841       1202  18     19.00
WA841       1202  19     20.00
WA841       1202  20     22.00
WA841       1202  21     22.00
WA841       1202  22     20.00
WA841       1202  23     16.00
WA841       1202  24     17.00
WA841       1202  25     16.00
WA841       1202  26     22.00
WA841       1202  27     22.00
WA841       1202  28     24.00
WA841       1202  29     18.00
WA841       1202  30     20.00
WA841       1202  31     22.00
WA841       0103   1     24.00
WA841       0103   2     31.00
WA841       0103   3     27.00
WA841       0103   4     28.00
WA841       0103   5     25.00
WA841       0103   6     20.00
WA841       0103   7     21.00
WA841       0103   8     24.00
WA841       0103   9     17.00
WA841       0103  10     15.00
WA841       0103  11     20.00
WA841       0103  12     29.00
WA841       0103  13     28.00
WA841       0103  14     20.00
WA841       0103  15     20.00
WA841       0103  16     19.00
WA841       0103  17     17.00
WA841       0103  18     15.00
WA841       0103  19     14.00
WA841       0103  20     27.00
WA841       0103  21     24.00
WA841       0103  22     22.00
WA841       0103  23     28.00
WA841       0103  24     29.00
WA841       0103  25     32.00
WA841       0103  26     31.00
WA841       0103  27     30.00
WA841       0103  28     26.00
WA841       0103  29     26.00
WA841       0103  30     30.00
WA841       0103  31     31.00
WA841       0203   1     26.00
WA841       0203   2     26.00
WA841       0203   3     25.00
WA841       0203   4     21.00
WA841       0203   5     22.00
WA841       0203   6     20.00
WA841       0203   7     21.00
WA841       0203   8     21.00
WA841       0203   9     27.00
WA841       0203  10     27.00
WA841       0203  11     27.00
WA841       0203  12     25.00
WA841       0203  13     25.00
WA841       0203  14     26.00
WA841       0203  15     26.00
WA841       0203  16     29.00
WA841       0203  17     25.00
WA841       0203  18     24.00
WA841       0203  19     24.00
WA841       0203  20     30.00
WA841       0203  21     26.00
WA841       0203  22     20.00
WA841       0203  23     10.00
WA841       0203  24      6.00
WA841       0203  25     11.00
WA841       0203  26     14.00
WA841       0203  27     19.00
WA841       0203  28     23.00
WA841       0303   1     21.00
WA841       0303   2     25.00
WA841       0303   3     24.00
WA841       0303   4     24.00
WA841       0303   5     25.00
WA841       0303   6     22.00
WA841       0303   7     22.00
WA841       0303   8     17.00
WA841       0303   9     22.00
WA841       0303  10     33.00
WA841       0303  11     31.00
WA841       0303  12     32.00
WA841       0303  13     36.00
WA841       0303  14     33.00
WA841       0303  15     30.00
WA841       0303  16     28.00
WA841       0303  17     25.00
WA841       0303  18     25.00
WA841       0303  19     26.00
WA841       0303  20     29.00
WA841       0303  21     28.00
WA841       0303  22     27.00
WA841       0303  23     21.00
WA841       0303  24     19.00
WA841       0303  25     28.00
WA841       0303  26     26.00
WA841       0303  27     25.00
WA841       0303  28     26.00
WA841       0303  29     33.00
WA841       0303  30     40.00
WA841       0303  31     30.00
WA841       0403   1     28.00
WA841       0403   2     23.00
WA841       0403   3     22.00
WA841       0403   4     20.00
WA841       0403   5     25.00
WA841       0403   6     26.00
WA841       0403   7     28.00
WA841       0403   8     35.00
WA841       0403   9     31.00
WA841       0403  10     32.00
WA841       0403  11     33.00
WA841       0403  12     34.00
WA841       0403  13     33.00
WA841       0403  14     30.00
WA841       0403  15     28.00
WA841       0403  16     29.00
WA841       0403  17     28.00
WA841       0403  18     26.00
WA841       0403  19     28.00
WA841       0403  20     32.00
WA841       0403  21     38.00
WA841       0403  22     35.00
WA841       0403  23     29.00
WA841       0403  24     26.00
WA841       0403  25     24.00
WA841       0403  26     29.00
WA841       0403  27     28.00
WA841       0403  28     30.00
WA841       0403  29     34.00
WA841       0403  30     33.00
WA841       0503   1     32.00
WA841       0503   2     33.00
WA841       0503   3     33.00
WA841       0503   4     33.00
WA841       0503   5     28.00
WA841       0503   6     27.00
WA841       0503   7     27.00
WA841       0503   8     29.00
WA841       0503   9     34.00
WA841       0503  10     34.00
WA841       0503  11     36.00
WA841       0503  12     34.00
WA841       0503  13     34.00
WA841       0503  14     34.00
WA841       0503  15     29.00
WA841       0503  16     28.00
WA841       0503  17     25.00
WA841       0503  18     30.00
WA841       0503  19     29.00
WA841       0503  20     34.00
WA841       0503  21     39.00
WA841       0503  22     42.00
WA841       0503  23     43.00
WA841       0503  24     48.00
WA841       0503  25     40.00
WA841       0503  26     36.00
WA841       0503  27     41.00
WA841       0503  28     44.00
WA841       0503  29     42.00
WA841       0503  30     47.00
WA841       0503  31     41.00
WA841       0603   1     38.00
WA841       0603   2     38.00
WA841       0603   3     38.00
WA841       0603   4     44.00
WA841       0603   5     49.00
WA841       0603   6     53.00
WA841       0603   7     53.00
WA841       0603   8     52.00
WA841       0603   9     48.00
WA841       0603  10     43.00
WA841       0603  11     42.00
WA841       0603  12     43.00
WA841       0603  13     41.00
WA841       0603  14     38.00
WA841       0603  15     37.00
WA841       0603  16     45.00
WA841       0603  17     52.00
WA841       0603  18     47.00
WA841       0603  19     38.00
WA841       0603  20     37.00
WA841       0603  21     32.00
WA841       0603  22     33.00
WA841       0603  23     36.00
WA841       0603  24     41.00
WA841       0603  25     44.00
WA841       0603  26     50.00
WA841       0603  27     51.00
WA841       0603  28     53.00
WA841       0603  29     58.00
WA841       0603  30     40.00
WA841       0703   1     39.00
WA841       0703   2     35.00
WA841       0703   3     41.00
WA841       0703   4     42.00
WA841       0703   5     46.00
WA841       0703   6     47.00
WA841       0703   7     51.00
WA841       0703   8     44.00
WA841       0703   9     43.00
WA841       0703  10     54.00
WA841       0703  11     58.00
WA841       0703  12     56.00
WA841       0703  13     46.00
WA841       0703  14     44.00
WA841       0703  15     50.00
WA841       0703  16     49.00
WA841       0703  17     45.00
WA841       0703  18     56.00
WA841       0703  19     58.00
WA841       0703  20     55.00
WA841       0703  21     55.00
WA841       0703  22     61.00
WA841       0703  23     57.00
WA841       0703  24     53.00
WA841       0703  25     51.00
WA841       0703  26     55.00
WA841       0703  27     58.00
WA841       0703  28     61.00
WA841       0703  29     62.00
WA841       0703  30     63.00
WA841       0703  31     62.00
WA841       0803   1     60.00
WA841       0803   2     57.00
WA841       0803   3     51.00
WA841       0803   4     47.00
WA841       0803   5     54.00
WA841       0803   6     52.00
WA841       0803   7     50.00
WA841       0803   8     51.00
WA841       0803   9     55.00
WA841       0803  10     51.00
WA841       0803  11     42.00
WA841       0803  12     44.00
WA841       0803  13     47.00
WA841       0803  14     53.00
WA841       0803  15     57.00
WA841       0803  16     52.00
WA841       0803  17     50.00
WA841       0803  18   -999.00
WA841       0803  19     53.00
WA841       0803  20     51.00
WA841       0803  21     55.00
WA841       0803  22     52.00
WA841       0803  23     43.00
WA841       0803  24     46.00
WA841       0803  25     53.00
WA841       0803  26     47.00
WA841       0803  27     45.00
WA841       0803  28     46.00
WA841       0803  29     51.00
WA841       0803  30     54.00
WA841       0803  31     55.00
WA841       0903   1     51.00
WA841       0903   2     55.00
WA841       0903   3     61.00
WA841       0903   4     62.00
WA841       0903   5     60.00
WA841       0903   6     60.00
WA841       0903   7     48.00
WA841       0903   8     39.00
WA841       0903   9     38.00
WA841       0903  10     40.00
WA841       0903  11     42.00
WA841       0903  12     40.00
WA841       0903  13     39.00
WA841       0903  14     44.00
WA841       0903  15     36.00
WA841       0903  16     34.00
WA841       0903  17     33.00
WA841       0903  18     41.00
WA841       0903  19     40.00
WA841       0903  20     37.00
WA841       0903  21     41.00
WA841       0903  22     49.00
WA841       0903  23     48.00
WA841       0903  24     45.00
WA841       0903  25     52.00
WA841       0903  26     54.00
WA841       0903  27     54.00
WA841       0903  28     52.00
WA841       0903  29     50.00
WA841       0903  30     47.00
WA841       1003   1     47.00
WA841       1003   2     51.00
WA841       1003   3     49.00
WA841       1003   4     51.00
WA841       1003   5     53.00
WA841       1003   6     47.00
WA841       1003   7     38.00
WA841       1003   8     36.00
WA841       1003   9     32.00
WA841       1003  10     31.00
WA841       1003  11     32.00
WA841       1003  12     32.00
WA841       1003  13     32.00
WA841       1003  14     33.00
WA841       1003  15     32.00
WA841       1003  16     33.00
WA841       1003  17     44.00
WA841       1003  18     43.00
WA841       1003  19     44.00
WA841       1003  20     44.00
WA841       1003  21     52.00
WA841       1003  22     41.00
WA841       1003  23     32.00
WA841       1003  24     31.00
WA841       1003  25     34.00
WA841       1003  26     40.00
WA841       1003  27     45.00
WA841       1003  28     34.00
WA841       1003  29     23.00
WA841       1003  30     14.00
WA841       1003  31     11.00
WA841       1103   1     17.00
WA841       1103   2     16.00
WA841       1103   3     14.00
WA841       1103   4     10.00
WA841       1103   5      8.00
WA841       1103   6     10.00
WA841       1103   7     15.00
WA841       1103   8     25.00
WA841       1103   9     27.00
WA841       1103  10     33.00
WA841       1103  11     27.00
WA841       1103  12     25.00
WA841       1103  13     25.00
WA841       1103  14     27.00
WA841       1103  15     26.00
WA841       1103  16     26.00
WA841       1103  17     29.00
WA841       1103  18     32.00
WA841       1103  19     24.00
WA841       1103  20     17.00
WA841       1103  21      8.00
WA841       1103  22      8.00
WA841       1103  23     20.00
WA841       1103  24     22.00
WA841       1103  25     23.00
WA841       1103  26     24.00
WA841       1103  27     22.00
WA841       1103  28     23.00
WA841       1103  29     29.00
WA841       1103  30     23.00
WA841       1203   1     25.00
WA841       1203   2     27.00
WA841       1203   3     18.00
WA841       1203   4     18.00
WA841       1203   5     28.00
WA841       1203   6     20.00
WA841       1203   7     20.00
WA841       1203   8     20.00
WA841       1203   9     19.00
WA841       1203  10     20.00
WA841       1203  11     19.00
WA841       1203  12     19.00
WA841       1203  13     23.00
WA841       1203  14     21.00
WA841       1203  15     22.00
WA841       1203  16     23.00
WA841       1203  17     23.00
WA841       1203  18     20.00
WA841       1203  19     22.00
