$ Get data for 909:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:29 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA909           Wells Creek
WA909       1102   4   -999.00
WA909       1102   5   -999.00
WA909       1102   6   -999.00
WA909       1102   7   -999.00
WA909       1102   8   -999.00
WA909       1102   9   -999.00
WA909       1102  10   -999.00
WA909       1102  11   -999.00
WA909       1102  12   -999.00
WA909       1102  13   -999.00
WA909       1102  14   -999.00
WA909       1102  15     34.00
WA909       1102  16     34.00
WA909       1102  17     33.00
WA909       1102  18     33.00
WA909       1102  19     39.00
WA909       1102  20   -999.00
WA909       1102  21   -999.00
WA909       1102  22     37.00
WA909       1102  23     34.00
WA909       1102  24     33.00
WA909       1102  25     34.00
WA909       1102  26     40.00
WA909       1102  27     48.00
WA909       1102  28     48.00
WA909       1102  29     48.00
WA909       1102  30     45.00
WA909       1202   1     32.00
WA909       1202   2     32.00
WA909       1202   3     31.00
WA909       1202   4     34.00
WA909       1202   5     35.00
WA909       1202   6     38.00
WA909       1202   7     37.00
WA909       1202   8     40.00
WA909       1202   9     36.00
WA909       1202  10     31.00
WA909       1202  11     29.00
WA909       1202  12     33.00
WA909       1202  13     30.00
WA909       1202  14     34.00
WA909       1202  15     33.00
WA909       1202  16     29.00
WA909       1202  17     27.00
WA909       1202  18     25.00
WA909       1202  19     27.00
WA909       1202  20     28.00
WA909       1202  21     28.00
WA909       1202  22     27.00
WA909       1202  23     25.00
WA909       1202  24     23.00
WA909       1202  25     31.00
WA909       1202  26     24.00
WA909       1202  27     26.00
WA909       1202  28     26.00
WA909       1202  29     19.00
WA909       1202  30     26.00
WA909       1202  31     26.00
WA909       0103   1     30.00
WA909       0103   2     35.00
WA909       0103   3     30.00
WA909       0103   4     34.00
WA909       0103   5     32.00
WA909       0103   6     38.00
WA909       0103   7     40.00
WA909       0103   8     38.00
WA909       0103   9     33.00
WA909       0103  10     31.00
WA909       0103  11     33.00
WA909       0103  12     29.00
WA909       0103  13     30.00
WA909       0103  14     27.00
WA909       0103  15     30.00
WA909       0103  16     31.00
WA909       0103  17     36.00
WA909       0103  18     38.00
WA909       0103  19     31.00
WA909       0103  20     30.00
WA909       0103  21     33.00
WA909       0103  22     34.00
WA909       0103  23     34.00
WA909       0103  24     34.00
WA909       0103  25     36.00
WA909       0103  26     34.00
WA909       0103  27     30.00
WA909       0103  28     29.00
WA909       0103  29     30.00
WA909       0103  30     33.00
WA909       0103  31     34.00
WA909       0203   1     31.00
WA909       0203   2     30.00
WA909       0203   3     26.00
WA909       0203   4     24.00
WA909       0203   5     29.00
WA909       0203   6     32.00
WA909       0203   7     32.00
WA909       0203   8     32.00
WA909       0203   9     26.00
WA909       0203  10     23.00
WA909       0203  11     33.00
WA909       0203  12     38.00
WA909       0203  13     35.00
WA909       0203  14     33.00
WA909       0203  15     34.00
WA909       0203  16     31.00
WA909       0203  17     27.00
WA909       0203  18     26.00
WA909       0203  19     29.00
WA909       0203  20     31.00
WA909       0203  21     31.00
WA909       0203  22     26.00
WA909       0203  23     15.00
WA909       0203  24     16.00
WA909       0203  25     22.00
WA909       0203  26     27.00
WA909       0203  27     24.00
WA909       0203  28     26.00
WA909       0303   1     26.00
WA909       0303   2     28.00
WA909       0303   3     26.00
WA909       0303   4     29.00
WA909       0303   5     28.00
WA909       0303   6     26.00
WA909       0303   7     16.00
WA909       0303   8     18.00
WA909       0303   9     31.00
WA909       0303  10     34.00
WA909       0303  11     32.00
WA909       0303  12     32.00
WA909       0303  13     36.00
WA909       0303  14     35.00
WA909       0303  15     32.00
WA909       0303  16     31.00
WA909       0303  17     27.00
WA909       0303  18     28.00
WA909       0303  19     28.00
WA909       0303  20     31.00
WA909       0303  21     31.00
WA909       0303  22     29.00
WA909       0303  23     25.00
WA909       0303  24     21.00
WA909       0303  25     28.00
WA909       0303  26     28.00
WA909       0303  27     28.00
WA909       0303  28     27.00
WA909       0303  29     35.00
WA909       0303  30     37.00
WA909       0303  31     32.00
WA909       0403   1     27.00
WA909       0403   2     26.00
WA909       0403   3     26.00
WA909       0403   4     25.00
WA909       0403   5     24.00
WA909       0403   6     27.00
WA909       0403   7     31.00
WA909       0403   8     35.00
WA909       0403   9     30.00
WA909       0403  10     35.00
WA909       0403  11     35.00
WA909       0403  12     36.00
WA909       0403  13     33.00
WA909       0403  14     31.00
WA909       0403  15     31.00
WA909       0403  16     33.00
WA909       0403  17     31.00
WA909       0403  18     31.00
WA909       0403  19     32.00
WA909       0403  20     37.00
WA909       0403  21     38.00
WA909       0403  22     35.00
WA909       0403  23     32.00
WA909       0403  24     30.00
WA909       0403  25     30.00
WA909       0403  26     32.00
WA909       0403  27     33.00
WA909       0403  28     35.00
WA909       0403  29     40.00
WA909       0403  30     38.00
WA909       0503   1     38.00
WA909       0503   2     36.00
WA909       0503   3     34.00
WA909       0503   4     33.00
WA909       0503   5     28.00
WA909       0503   6     27.00
WA909       0503   7     29.00
WA909       0503   8     31.00
WA909       0503   9     37.00
WA909       0503  10     36.00
WA909       0503  11     37.00
WA909       0503  12     35.00
WA909       0503  13     35.00
WA909       0503  14     30.00
WA909       0503  15     29.00
WA909       0503  16     29.00
WA909       0503  17     30.00
WA909       0503  18     31.00
WA909       0503  19     32.00
WA909       0503  20     38.00
WA909       0503  21     39.00
WA909       0503  22     42.00
WA909       0503  23     43.00
WA909       0503  24     44.00
WA909       0503  25     38.00
WA909       0503  26     36.00
WA909       0503  27     42.00
WA909       0503  28     43.00
WA909       0503  29     40.00
WA909       0503  30     45.00
WA909       0503  31     43.00
WA909       0603   1     40.00
WA909       0603   2     39.00
WA909       0603   3     38.00
WA909       0603   4     47.00
WA909       0603   5     57.00
WA909       0603   6     58.00
WA909       0603   7     55.00
WA909       0603   8     48.00
WA909       0603   9     47.00
WA909       0603  10     43.00
WA909       0603  11     44.00
WA909       0603  12     44.00
WA909       0603  13     41.00
WA909       0603  14     38.00
WA909       0603  15     41.00
WA909       0603  16     43.00
WA909       0603  17     53.00
WA909       0603  18     42.00
WA909       0603  19     40.00
WA909       0603  20     37.00
WA909       0603  21     37.00
WA909       0603  22     36.00
WA909       0603  23     36.00
WA909       0603  24     40.00
WA909       0603  25     43.00
WA909       0603  26     50.00
WA909       0603  27     50.00
WA909       0603  28     52.00
WA909       0603  29     50.00
WA909       0603  30     42.00
WA909       0703   1     37.00
WA909       0703   2     37.00
WA909       0703   3     40.00
WA909       0703   4     44.00
WA909       0703   5     46.00
WA909       0703   6     45.00
WA909       0703   7     47.00
WA909       0703   8     44.00
WA909       0703   9     43.00
WA909       0703  10     55.00
WA909       0703  11     53.00
WA909       0703  12     51.00
WA909       0703  13     47.00
WA909       0703  14     46.00
WA909       0703  15     47.00
WA909       0703  16     44.00
WA909       0703  17     42.00
WA909       0703  18     53.00
WA909       0703  19     54.00
WA909       0703  20     52.00
WA909       0703  21     51.00
WA909       0703  22     55.00
WA909       0703  23     52.00
WA909       0703  24     48.00
WA909       0703  25     49.00
WA909       0703  26     50.00
WA909       0703  27     52.00
WA909       0703  28     57.00
WA909       0703  29     61.00
WA909       0703  30     60.00
WA909       0703  31     57.00
WA909       0803   1     52.00
WA909       0803   2     49.00
WA909       0803   3     49.00
WA909       0803   4     48.00
WA909       0803   5     51.00
WA909       0803   6     49.00
WA909       0803   7     48.00
WA909       0803   8     53.00
WA909       0803   9     49.00
WA909       0803  10     47.00
WA909       0803  11     46.00
WA909       0803  12     45.00
WA909       0803  13     45.00
WA909       0803  14     49.00
WA909       0803  15     50.00
WA909       0803  16     49.00
WA909       0803  17     50.00
WA909       0803  18     52.00
WA909       0803  19     47.00
WA909       0803  20     47.00
WA909       0803  21     54.00
WA909       0803  22     46.00
WA909       0803  23     40.00
WA909       0803  24     43.00
WA909       0803  25     51.00
WA909       0803  26     48.00
WA909       0803  27     47.00
WA909       0803  28     46.00
WA909       0803  29     54.00
WA909       0803  30     55.00
WA909       0803  31     48.00
WA909       0903   1     48.00
WA909       0903   2     58.00
WA909       0903   3     61.00
WA909       0903   4     58.00
WA909       0903   5     56.00
WA909       0903   6     51.00
WA909       0903   7     44.00
WA909       0903   8     40.00
WA909       0903   9     40.00
WA909       0903  10     44.00
WA909       0903  11     42.00
WA909       0903  12     39.00
WA909       0903  13     40.00
WA909       0903  14     38.00
WA909       0903  15     35.00
WA909       0903  16     34.00
WA909       0903  17     37.00
WA909       0903  18     40.00
WA909       0903  19     39.00
WA909       0903  20     40.00
WA909       0903  21     40.00
WA909       0903  22     47.00
WA909       0903  23     45.00
WA909       0903  24     46.00
WA909       0903  25     47.00
WA909       0903  26     47.00
WA909       0903  27     58.00
WA909       0903  28     59.00
WA909       0903  29     52.00
WA909       0903  30     53.00
WA909       1003   1     54.00
WA909       1003   2     52.00
WA909       1003   3     56.00
WA909       1003   4     52.00
WA909       1003   5     48.00
WA909       1003   6     46.00
WA909       1003   7     40.00
WA909       1003   8     36.00
WA909       1003   9     35.00
WA909       1003  10     35.00
WA909       1003  11     35.00
WA909       1003  12     36.00
WA909       1003  13     36.00
WA909       1003  14     36.00
WA909       1003  15     35.00
WA909       1003  16     35.00
WA909       1003  17     47.00
WA909       1003  18     47.00
WA909       1003  19     42.00
WA909       1003  20     43.00
WA909       1003  21     49.00
WA909       1003  22     38.00
WA909       1003  23     32.00
WA909       1003  24     32.00
WA909       1003  25     38.00
WA909       1003  26     47.00
WA909       1003  27     44.00
WA909       1003  28     32.00
WA909       1003  29     30.00
WA909       1003  30     24.00
WA909       1003  31     19.00
WA909       1103   1     25.00
WA909       1103   2     24.00
WA909       1103   3     18.00
WA909       1103   4     18.00
WA909       1103   5     21.00
WA909       1103   6     26.00
WA909       1103   7     32.00
WA909       1103   8     37.00
WA909       1103   9     37.00
WA909       1103  10     33.00
WA909       1103  11     32.00
WA909       1103  12     32.00
WA909       1103  13     36.00
WA909       1103  14     36.00
WA909       1103  15     32.00
WA909       1103  16     32.00
WA909       1103  17     31.00
WA909       1103  18     33.00
WA909       1103  19     25.00
WA909       1103  20     20.00
WA909       1103  21     13.00
WA909       1103  22     16.00
WA909       1103  23     24.00
WA909       1103  24     23.00
WA909       1103  25     26.00
WA909       1103  26     27.00
WA909       1103  27     28.00
WA909       1103  28     32.00
WA909       1103  29     27.00
WA909       1103  30     24.00
WA909       1203   1     32.00
WA909       1203   2     30.00
WA909       1203   3     23.00
WA909       1203   4     27.00
WA909       1203   5     34.00
WA909       1203   6     28.00
WA909       1203   7     27.00
WA909       1203   8     24.00
WA909       1203   9     24.00
WA909       1203  10     28.00
WA909       1203  11     30.00
WA909       1203  12     28.00
WA909       1203  13     28.00
WA909       1203  14     26.00
WA909       1203  15     26.00
WA909       1203  16     30.00
WA909       1203  17     28.00
WA909       1203  18     33.00
WA909       1203  19     36.00
